stock_id,start_date,end_date,SD_close,ED_close,combination,return,RT_%_Rank,remark,RT_rank,start_date2,SD_close2,end_date2,ED_close2,return2
1476,2014-12-01,2015-05-29,235.47,332.6,201412-201506,0.41249416061494043,62.288300699476764,winner,3.0,2015-06-01,344.38,2015-11-30,329.16,-0.044195365584528634
1477,2014-12-01,2015-05-29,81.95,137.8,201412-201506,0.6815131177547286,85.788493528821,winner,1.0,2015-06-01,141.97,2015-11-30,124.02,-0.12643516235824473
1590,2014-12-01,2015-05-29,220.61,191.17,201412-201506,-0.1334481664475773,14.59742383311725,loser,135.0,2015-06-01,191.17,2015-11-30,123.18,-0.35565203745357526
1605,2014-12-01,2015-05-29,6.46,5.26,201412-201506,-0.18575851393188858,10.027845295153682,loser,143.0,2015-06-01,5.34,2015-11-30,4.67,-0.1254681647940075
1789,2014-12-01,2015-05-29,45.07,32.02,201412-201506,-0.28954958952740173,0.9611597485578419,loser,148.0,2015-06-01,32.37,2015-11-30,46.19,0.4269385233240655
1802,2014-12-01,2015-05-29,19.85,16.43,201412-201506,-0.17229219143576835,11.204197990612693,loser,141.0,2015-06-01,16.05,2015-11-30,9.59,-0.40249221183800626
2106,2014-12-01,2015-05-29,36.94,31.43,201412-201506,-0.1491608012994044,13.224844172557711,loser,136.0,2015-06-01,31.37,2015-11-30,32.57,0.03825310806503026
2324,2014-12-01,2015-05-29,10.51,13.41,201412-201506,0.27592768791627026,50.358515242853784,winner,12.0,2015-06-01,13.39,2015-11-30,10.3,-0.23076923076923075
2360,2014-12-01,2015-05-29,60.46,50.27,201412-201506,-0.16854118425405223,11.531867806196653,loser,140.0,2015-06-01,50.34,2015-11-30,43.76,-0.13071116408422737
2362,2014-12-01,2015-05-29,31.93,26.07,201412-201506,-0.1835264641403069,10.222826351747441,loser,142.0,2015-06-01,26.79,2015-11-30,21.12,-0.21164613661814102
2448,2014-12-01,2015-05-29,55.87,46.48,201412-201506,-0.16806873098263828,11.573139035180391,loser,139.0,2015-06-01,45.44,2015-11-30,21.56,-0.5255281690140845
2474,2014-12-01,2015-05-29,160.87,219.37,201412-201506,0.3636476658171194,58.0213075515185,winner,5.0,2015-06-01,217.54,2015-11-30,196.02,-0.09892433575434395
2498,2014-12-01,2015-05-29,133.6,101.18,201412-201506,-0.24266467065868255,5.056799126233886,loser,145.0,2015-06-01,96.27,2015-11-30,80.2,-0.16692635296561747
2542,2014-12-01,2015-05-29,16.26,20.86,201412-201506,0.2829028290282901,50.96782977922373,winner,10.0,2015-06-01,20.59,2015-11-30,15.06,-0.26857697911607575
2823,2014-12-01,2015-05-29,15.09,20.48,201412-201506,0.3571901921802519,57.457213937929986,winner,6.0,2015-06-01,19.77,2015-11-30,17.58,-0.110773899848255
2881,2014-12-01,2015-05-29,25.0,32.01,201412-201506,0.2803999999999999,50.749194760305194,winner,11.0,2015-06-01,31.76,2015-11-30,27.66,-0.12909319899244337
2883,2014-12-01,2015-05-29,6.07,7.69,201412-201506,0.26688632619439867,49.56870568384406,winner,13.0,2015-06-01,7.56,2015-11-30,5.53,-0.26851851851851843
2903,2014-12-01,2015-05-29,15.6,13.2,201412-201506,-0.15384615384615388,12.815554472334622,loser,137.0,2015-06-01,13.29,2015-11-30,11.14,-0.1617757712565838
3008,2014-12-01,2015-05-29,1880.28,2608.74,201412-201506,0.3874210224009189,60.09803281229536,winner,4.0,2015-06-01,2635.44,2015-11-30,1952.05,-0.259307743678475
3037,2014-12-01,2015-05-29,17.72,13.19,201412-201506,-0.2556433408577878,3.9230453730032138,loser,146.0,2015-06-01,13.55,2015-11-30,12.09,-0.10774907749077496
3060,2014-12-01,2015-05-29,138.4,98.54,201412-201506,-0.2880057803468208,1.0960194395665777,loser,147.0,2015-06-01,99.89,2015-11-30,50.59,-0.4935428971869056
3189,2014-12-01,2015-05-29,79.25,66.24,201412-201506,-0.16416403785488964,11.914234110475872,loser,138.0,2015-06-01,65.18,2015-11-30,43.15,-0.33798711261123054
3474,2014-12-01,2015-05-29,47.25,36.2,201412-201506,-0.2338624338624338,5.82571989018551,loser,144.0,2015-06-01,33.85,2015-11-30,22.1,-0.3471196454948301
3481,2014-12-01,2015-05-29,11.27,14.47,201412-201506,0.2839396628216505,51.058402556454766,winner,9.0,2015-06-01,13.89,2015-11-30,7.98,-0.42548596112311016
3532,2014-12-01,2015-05-29,47.57,73.08,201412-201506,0.5362623502207273,73.10009014658056,winner,2.0,2015-06-01,72.93,2015-11-30,58.33,-0.20019196489784735
4958,2014-12-01,2015-05-29,51.19,67.39,201412-201506,0.3164680601680016,53.89992576432137,winner,7.0,2015-06-01,67.39,2015-11-30,59.55,-0.11633773556907558
6239,2014-12-01,2015-05-29,30.52,38.31,201412-201506,0.2552424639580604,48.55155428774343,winner,14.0,2015-06-01,37.55,2015-11-30,43.79,0.1661784287616512
8046,2014-12-01,2015-05-29,29.79,39.15,201412-201506,0.31419939577039274,53.70174623312508,winner,8.0,2015-06-01,36.07,2015-11-30,25.33,-0.29775436650956477
