combination,remark,count,mean_avg_monthly_return,std_avg_monthly_return
201001-201004,loser,88,-0.013867876005647579,0.04254591427181448
201001-201004,winner,86,-0.007298159441120098,0.042376897066420546
201002-201005,loser,82,-0.007971027171781065,0.03905828645736429
201002-201005,winner,82,-0.003747493646450841,0.0406956038599527
201003-201006,loser,88,-0.003052652009113754,0.033935980775916585
201003-201006,winner,87,0.006657418028923041,0.04338639869034125
201004-201007,loser,93,-0.005723685203716698,0.036302428883592426
201004-201007,winner,95,0.0028542859099695258,0.03862258025461659
201005-201008,loser,90,-0.016510463430775498,0.03570782473518265
201005-201008,winner,91,0.0008599117374172868,0.0390796250830035
201006-201009,loser,90,-0.009937894446284632,0.03010634905487803
201006-201009,winner,91,-0.005570671958075383,0.03681809165228955
201007-201010,loser,91,-0.02873329378652124,0.032626627207145306
201007-201010,winner,93,-0.0090527589194419,0.03668543982963251
201008-201011,loser,96,-0.025889648061097083,0.041302878052057554
201008-201011,winner,96,0.00045835053937866234,0.03680740365395986
201009-201012,loser,97,-0.036028012688238575,0.04073926710416668
201009-201012,winner,97,-0.01881993586907608,0.04351475335703774
201010-201101,loser,99,-0.04879763958862862,0.037930592847891506
201010-201101,winner,99,-0.027505134221081293,0.03840899329430796
201011-201102,loser,96,-0.03944553345032042,0.0366663557726021
201011-201102,winner,96,-0.03593801336511219,0.046284516611815374
201012-201103,loser,100,-0.04789111885939275,0.03184796639893965
201012-201103,winner,101,-0.05802299922293093,0.04677058886276837
201101-201104,loser,109,-0.04156502706735615,0.03446159861358326
201101-201104,winner,109,-0.05701514284604525,0.042341340912501975
201102-201105,loser,107,-0.04102568062915332,0.04163587719310198
201102-201105,winner,107,-0.03227933751646435,0.039113159174172366
201103-201106,loser,106,-0.02764842896431934,0.034485638178374016
201103-201106,winner,107,-0.014832074531624656,0.03298930900817954
201104-201107,loser,109,-0.024302193360608227,0.03711775882107148
201104-201107,winner,109,-0.01035226390593292,0.035827791867870926
201105-201108,loser,108,-0.026903259578230015,0.03628040144839526
201105-201108,winner,108,-0.026156193924601362,0.03202130530459466
201106-201109,loser,107,-0.008878551784268914,0.037933871157655
201106-201109,winner,106,-0.009727274894720715,0.03327905140840779
201107-201110,loser,103,0.0003897419913988609,0.03347046885059915
201107-201110,winner,102,0.003777493833440312,0.03141359737388043
201108-201111,loser,97,-0.00837043988530969,0.038037408739142985
201108-201111,winner,98,-0.008919238358027907,0.03099525160914917
201109-201112,loser,93,0.002261083222697694,0.033846740614948564
201109-201112,winner,93,0.007057324286969923,0.03303972715173177
201110-201201,loser,94,0.008517646068603996,0.031250757359337154
201110-201201,winner,93,0.013144634090163787,0.033823947322468975
201111-201202,loser,92,-0.02378180342620617,0.03956002608606472
201111-201202,winner,91,-0.00627632851983956,0.04726088307751865
201112-201203,loser,85,-0.016002807856945113,0.032969629896869204
201112-201203,winner,87,-0.03298947109683742,0.04392422159113212
201201-201204,loser,87,-0.00948733375861863,0.039788698511350744
