combination,remark,count,mean_avg_monthly_return
201001-201004,loser,88,-0.013867876005647602
201001-201004,winner,86,-0.0072981594411201025
201001-201004,winner - loser,-,0.006569716564527499
201002-201005,loser,82,-0.007971027171781076
201002-201005,winner,82,-0.0037474936464508535
201002-201005,winner - loser,-,0.004223533525330222
201003-201006,loser,88,-0.0030526520091137617
201003-201006,winner,87,0.006657418028923045
201003-201006,winner - loser,-,0.009710070038036808
201004-201007,loser,93,-0.0057236852037167085
201004-201007,winner,95,0.002854285909969529
201004-201007,winner - loser,-,0.008577971113686238
201005-201008,loser,90,-0.016510463430775522
201005-201008,winner,91,0.0008599117374172824
201005-201008,winner - loser,-,0.017370375168192804
201006-201009,loser,90,-0.009937894446284647
201006-201009,winner,91,-0.00557067195807539
201006-201009,winner - loser,-,0.004367222488209257
201007-201010,loser,91,-0.028733293786521275
201007-201010,winner,93,-0.009052758919441907
201007-201010,winner - loser,-,0.019680534867079366
201008-201011,loser,96,-0.025889648061097115
201008-201011,winner,96,0.0004583505393786595
201008-201011,winner - loser,-,0.026347998600475774
201009-201012,loser,97,-0.0360280126882386
201009-201012,winner,97,-0.018819935869076092
201009-201012,winner - loser,-,0.01720807681916251
201010-201101,loser,99,-0.04879763958862867
201010-201101,winner,99,-0.02750513422108132
201010-201101,winner - loser,-,0.02129250536754735
201011-201102,loser,96,-0.03944553345032046
201011-201102,winner,96,-0.03593801336511222
201011-201102,winner - loser,-,0.0035075200852082364
201012-201103,loser,100,-0.047891118859392796
201012-201103,winner,101,-0.058022999222930964
201012-201103,winner - loser,-,-0.010131880363538168
201101-201104,loser,109,-0.04156502706735619
201101-201104,winner,109,-0.05701514284604528
201101-201104,winner - loser,-,-0.015450115778689093
201102-201105,loser,107,-0.04102568062915336
201102-201105,winner,107,-0.03227933751646438
201102-201105,winner - loser,-,0.00874634311268898
201103-201106,loser,106,-0.027648428964319367
201103-201106,winner,107,-0.014832074531624674
201103-201106,winner - loser,-,0.012816354432694693
201104-201107,loser,109,-0.02430219336060825
201104-201107,winner,109,-0.010352263905932932
201104-201107,winner - loser,-,0.01394992945467532
201105-201108,loser,108,-0.026903259578230046
201105-201108,winner,108,-0.026156193924601383
201105-201108,winner - loser,-,0.0007470656536286632
201106-201109,loser,107,-0.008878551784268924
201106-201109,winner,106,-0.009727274894720734
201106-201109,winner - loser,-,-0.00084872311045181
201107-201110,loser,103,0.0003897419913988617
201107-201110,winner,102,0.003777493833440318
201107-201110,winner - loser,-,0.003387751842041456
201108-201111,loser,97,-0.008370439885309704
201108-201111,winner,98,-0.008919238358027912
201108-201111,winner - loser,-,-0.000548798472718208
201109-201112,loser,93,0.002261083222697698
