date,stock_id,market_value
2014-12-04,6431,1426338594.0
2014-12-05,6431,1451442153.0
2014-12-08,6431,1442313586.0
2014-12-09,6431,1424056452.0
2014-12-10,6431,1414927885.0
2014-12-11,6431,1328206499.0
2014-12-12,6431,1341899349.0
2014-12-15,6431,1300820798.0
2014-12-16,6431,1305385081.0
2014-12-17,6431,1266588671.0
2014-12-18,6431,1255177963.0
2014-12-19,6431,1186713710.0
2014-12-22,6431,1200406561.0
2014-12-23,6431,1173020860.0
2014-12-24,6431,1252895821.0
2014-12-25,6431,1280281522.0
2014-12-26,6431,1259742246.0
2014-12-29,6431,1355592200.0
2014-12-30,6431,1323642215.0
2014-12-31,6431,1323642215.0
