date,stock_id,close
2019-01-30,1101B,40.95
2019-02-11,1101B,41.03
2019-02-12,1101B,41.03
2019-02-13,1101B,41.03
2019-02-14,1101B,41.03
2019-02-15,1101B,41.11
2019-02-18,1101B,41.27
2019-02-19,1101B,41.27
2019-02-20,1101B,41.35
2019-02-21,1101B,41.35
2019-02-22,1101B,41.35
2019-02-25,1101B,41.35
2019-02-26,1101B,41.43
2019-02-27,1101B,41.51
2019-03-04,1101B,41.43
2019-03-05,1101B,41.43
2019-03-06,1101B,41.43
2019-03-07,1101B,41.43
2019-03-08,1101B,41.43
2019-03-11,1101B,41.51
2019-03-12,1101B,41.51
2019-03-13,1101B,41.51
2019-03-14,1101B,41.51
2019-03-15,1101B,41.59
2019-03-18,1101B,41.59
2019-03-19,1101B,41.59
2019-03-20,1101B,41.59
2019-03-21,1101B,41.59
2019-03-22,1101B,41.67
2019-03-25,1101B,41.67
2019-03-26,1101B,41.67
2019-03-27,1101B,41.67
2019-03-28,1101B,41.76
2019-03-29,1101B,41.84
2019-04-01,1101B,41.92
2019-04-02,1101B,41.92
2019-04-03,1101B,41.92
2019-04-08,1101B,42.0
2019-04-09,1101B,42.08
2019-04-10,1101B,42.16
2019-04-11,1101B,42.16
2019-04-12,1101B,42.24
2019-04-15,1101B,42.4
2019-04-16,1101B,42.4
2019-04-17,1101B,42.4
2019-04-18,1101B,42.4
2019-04-19,1101B,42.48
2019-04-22,1101B,42.48
2019-04-23,1101B,42.56
2019-04-24,1101B,42.48
2019-04-25,1101B,42.48
2019-04-26,1101B,42.48
2019-04-29,1101B,42.48
2019-04-30,1101B,42.48
2019-05-02,1101B,42.56
2019-05-03,1101B,42.56
2019-05-06,1101B,42.56
2019-05-07,1101B,42.64
2019-05-08,1101B,42.64
2019-05-09,1101B,42.64
2019-05-10,1101B,42.64
2019-05-13,1101B,42.64
2019-05-14,1101B,42.56
2019-05-15,1101B,42.48
2019-05-16,1101B,42.48
2019-05-17,1101B,42.56
2019-05-20,1101B,42.56
2019-05-21,1101B,42.56
2019-05-22,1101B,42.56
2019-05-23,1101B,42.4
2019-05-24,1101B,42.4
2019-05-27,1101B,42.08
2019-05-28,1101B,42.08
2019-05-29,1101B,42.08
2019-05-30,1101B,42.16
2019-05-31,1101B,41.84
2019-06-03,1101B,42.16
2019-06-04,1101B,42.24
2019-06-05,1101B,42.24
2019-06-06,1101B,42.24
2019-06-10,1101B,42.24
2019-06-11,1101B,42.16
2019-06-12,1101B,42.24
2019-06-13,1101B,42.32
2019-06-14,1101B,42.16
2019-06-17,1101B,42.24
2019-06-18,1101B,42.24
2019-06-19,1101B,42.24
2019-06-20,1101B,42.24
2019-06-21,1101B,42.24
2019-06-24,1101B,42.24
2019-06-25,1101B,42.16
2019-06-26,1101B,42.16
2019-06-27,1101B,42.08
2019-06-28,1101B,42.08
2019-07-01,1101B,42.08
2019-07-02,1101B,42.08
2019-07-03,1101B,42.08
2019-07-04,1101B,42.08
2019-07-05,1101B,41.92
2019-07-08,1101B,42.08
2019-07-09,1101B,42.08
2019-07-10,1101B,42.08
2019-07-11,1101B,42.08
2019-07-12,1101B,42.08
2019-07-15,1101B,42.08
2019-07-16,1101B,42.08
2019-07-17,1101B,42.08
2019-07-18,1101B,42.16
2019-07-19,1101B,42.16
2019-07-22,1101B,42.16
2019-07-23,1101B,42.16
2019-07-24,1101B,42.16
2019-07-25,1101B,42.08
2019-07-26,1101B,42.08
2019-07-29,1101B,42.08
2019-07-30,1101B,42.08
2019-07-31,1101B,42.0
2019-08-01,1101B,42.08
2019-08-02,1101B,42.16
2019-08-05,1101B,42.16
2019-08-06,1101B,42.08
2019-08-07,1101B,42.16
2019-08-08,1101B,42.24
2019-08-12,1101B,42.24
2019-08-13,1101B,42.23
2019-08-14,1101B,42.23
2019-08-15,1101B,42.23
2019-08-16,1101B,42.23
2019-08-19,1101B,42.23
2019-08-20,1101B,42.31
2019-08-21,1101B,42.31
2019-08-22,1101B,42.39
2019-08-23,1101B,42.39
2019-08-26,1101B,42.39
2019-08-27,1101B,42.39
2019-08-28,1101B,42.47
2019-08-29,1101B,42.47
2019-08-30,1101B,42.47
2019-09-02,1101B,42.55
2019-09-03,1101B,42.63
2019-09-04,1101B,42.71
2019-09-05,1101B,42.71
2019-09-06,1101B,42.71
2019-09-09,1101B,42.71
2019-09-10,1101B,42.63
2019-09-11,1101B,42.71
2019-09-12,1101B,42.71
2019-09-16,1101B,42.71
2019-09-17,1101B,42.71
2019-09-18,1101B,42.71
2019-09-19,1101B,42.71
2019-09-20,1101B,42.71
2019-09-23,1101B,42.71
2019-09-24,1101B,42.71
2019-09-25,1101B,42.71
2019-09-26,1101B,42.71
2019-09-27,1101B,42.79
2019-10-01,1101B,42.79
2019-10-02,1101B,42.87
2019-10-03,1101B,42.96
2019-10-04,1101B,42.96
2019-10-07,1101B,43.04
2019-10-08,1101B,43.04
2019-10-09,1101B,43.04
2019-10-14,1101B,43.12
2019-10-15,1101B,43.12
2019-10-16,1101B,43.2
2019-10-17,1101B,43.28
2019-10-18,1101B,43.36
2019-10-21,1101B,43.44
2019-10-22,1101B,43.44
2019-10-23,1101B,43.52
2019-10-24,1101B,43.44
2019-10-25,1101B,43.44
2019-10-28,1101B,43.44
2019-10-29,1101B,43.44
2019-10-30,1101B,43.44
2019-10-31,1101B,43.44
2019-11-01,1101B,43.44
2019-11-04,1101B,43.36
2019-11-05,1101B,43.36
2019-11-06,1101B,43.36
2019-11-07,1101B,43.36
