,date,stock_id,close
315,2014-04-17,1102,21.62
316,2014-04-18,1102,21.65
317,2014-04-21,1102,21.7
318,2014-04-22,1102,21.7
319,2014-04-23,1102,22.0
320,2014-04-24,1102,22.0
321,2014-04-25,1102,21.62
322,2014-04-28,1102,21.46
323,2014-04-29,1102,21.73
324,2014-04-30,1102,21.73
325,2014-05-02,1102,21.9
326,2014-05-05,1102,21.57
327,2014-05-06,1102,21.62
328,2014-05-07,1102,21.4
329,2014-05-08,1102,21.46
330,2014-05-09,1102,21.54
331,2014-05-12,1102,21.46
332,2014-05-13,1102,21.79
333,2014-05-14,1102,21.98
334,2014-05-15,1102,21.73
335,2014-05-16,1102,22.06
336,2014-05-19,1102,21.9
337,2014-05-20,1102,21.57
338,2014-05-21,1102,21.35
339,2014-05-22,1102,21.24
340,2014-05-23,1102,21.21
341,2014-05-26,1102,21.29
342,2014-05-27,1102,21.38
343,2014-05-28,1102,21.35
344,2014-05-29,1102,21.32
345,2014-05-30,1102,21.38
346,2014-06-03,1102,21.48
347,2014-06-04,1102,21.27
348,2014-06-05,1102,21.29
349,2014-06-06,1102,21.57
350,2014-06-09,1102,21.54
351,2014-06-10,1102,21.84
352,2014-06-11,1102,21.48
353,2014-06-12,1102,21.76
354,2014-06-13,1102,21.7
355,2014-06-16,1102,21.62
356,2014-06-17,1102,21.73
357,2014-06-18,1102,21.87
358,2014-06-19,1102,21.95
359,2014-06-20,1102,21.9
360,2014-06-23,1102,21.95
361,2014-06-24,1102,22.11
362,2014-06-25,1102,22.2
363,2014-06-26,1102,22.28
364,2014-06-27,1102,22.31
365,2014-06-30,1102,22.39
366,2014-07-01,1102,22.44
367,2014-07-02,1102,22.39
368,2014-07-03,1102,22.31
369,2014-07-04,1102,22.52
370,2014-07-07,1102,22.61
371,2014-07-08,1102,22.63
372,2014-07-09,1102,22.66
373,2014-07-10,1102,22.74
374,2014-07-11,1102,22.36
375,2014-07-14,1102,22.36
376,2014-07-15,1102,22.36
377,2014-07-16,1102,22.44
378,2014-07-17,1102,22.42
379,2014-07-18,1102,22.25
380,2014-07-21,1102,22.31
381,2014-07-22,1102,22.52
382,2014-07-24,1102,22.44
383,2014-07-25,1102,22.44
384,2014-07-28,1102,22.55
385,2014-07-29,1102,23.07
386,2014-07-30,1102,23.21
387,2014-07-31,1102,22.88
388,2014-08-01,1102,22.8
389,2014-08-04,1102,22.99
390,2014-08-05,1102,22.47
391,2014-08-06,1102,22.28
392,2014-08-07,1102,22.61
393,2014-08-08,1102,22.44
394,2014-08-11,1102,22.91
395,2014-08-12,1102,22.94
396,2014-08-13,1102,23.13
397,2014-08-14,1102,23.15
398,2014-08-15,1102,23.18
399,2014-08-18,1102,23.18
400,2014-08-19,1102,23.65
401,2014-08-20,1102,23.78
402,2014-08-21,1102,23.98
403,2014-08-22,1102,24.17
404,2014-08-25,1102,23.98
405,2014-08-26,1102,23.76
406,2014-08-27,1102,23.98
407,2014-08-28,1102,24.25
408,2014-08-29,1102,23.87
409,2014-09-01,1102,23.96
410,2014-09-02,1102,23.64
411,2014-09-03,1102,23.93
412,2014-09-04,1102,23.67
413,2014-09-05,1102,23.58
414,2014-09-09,1102,23.29
415,2014-09-10,1102,22.97
416,2014-09-11,1102,23.17
417,2014-09-12,1102,23.4
418,2014-09-15,1102,23.29
419,2014-09-16,1102,23.14
420,2014-09-17,1102,23.26
421,2014-09-18,1102,23.17
422,2014-09-19,1102,22.79
423,2014-09-22,1102,22.53
424,2014-09-23,1102,22.71
425,2014-09-24,1102,23.2
426,2014-09-25,1102,22.88
427,2014-09-26,1102,22.79
428,2014-09-29,1102,22.53
429,2014-09-30,1102,22.62
430,2014-10-01,1102,22.47
431,2014-10-02,1102,22.15
432,2014-10-03,1102,22.56
433,2014-10-06,1102,22.24
434,2014-10-07,1102,22.15
435,2014-10-08,1102,22.5
436,2014-10-09,1102,22.71
437,2014-10-13,1102,22.24
438,2014-10-14,1102,22.39
439,2014-10-15,1102,22.68
440,2014-10-16,1102,22.39
441,2014-10-17,1102,22.12
442,2014-10-20,1102,22.3
443,2014-10-21,1102,22.41
444,2014-10-22,1102,22.74
445,2014-10-23,1102,22.68
446,2014-10-24,1102,22.62
447,2014-10-27,1102,22.79
448,2014-10-28,1102,22.97
449,2014-10-29,1102,22.85
450,2014-10-30,1102,22.76
451,2014-10-31,1102,22.82
452,2014-11-03,1102,22.74
453,2014-11-04,1102,22.79
454,2014-11-05,1102,22.88
455,2014-11-06,1102,22.79
456,2014-11-07,1102,22.56
457,2014-11-10,1102,22.85
458,2014-11-11,1102,22.85
459,2014-11-12,1102,22.88
460,2014-11-13,1102,23.11
461,2014-11-14,1102,22.88
462,2014-11-17,1102,22.76
463,2014-11-18,1102,22.79
464,2014-11-19,1102,22.94
465,2014-11-20,1102,23.06
466,2014-11-21,1102,23.0
467,2014-11-24,1102,23.23
468,2014-11-25,1102,23.23
469,2014-11-26,1102,23.0
470,2014-11-27,1102,23.03
471,2014-11-28,1102,23.11
472,2014-12-01,1102,22.59
473,2014-12-02,1102,22.44
474,2014-12-03,1102,22.76
475,2014-12-04,1102,22.82
476,2014-12-05,1102,22.62
477,2014-12-08,1102,22.59
478,2014-12-09,1102,22.5
479,2014-12-10,1102,22.44
480,2014-12-11,1102,22.21
481,2014-12-12,1102,22.12
482,2014-12-15,1102,22.12
483,2014-12-16,1102,21.83
484,2014-12-17,1102,21.45
485,2014-12-18,1102,21.69
486,2014-12-19,1102,22.04
487,2014-12-22,1102,22.04
488,2014-12-23,1102,22.04
489,2014-12-24,1102,22.27
490,2014-12-25,1102,22.33
491,2014-12-26,1102,22.41
492,2014-12-27,1102,22.47
493,2014-12-29,1102,22.5
494,2014-12-30,1102,22.53
495,2014-12-31,1102,22.71
496,2014-01-02,1201,43.45
497,2014-01-03,1201,43.36
498,2014-01-06,1201,42.85
499,2014-01-07,1201,43.02
500,2014-01-08,1201,42.6
501,2014-01-09,1201,42.09
502,2014-01-10,1201,42.05
503,2014-01-13,1201,42.51
504,2014-01-14,1201,42.17
505,2014-01-15,1201,42.26
506,2014-01-16,1201,42.09
507,2014-01-17,1201,42.05
508,2014-01-20,1201,42.3
509,2014-01-21,1201,42.22
510,2014-01-22,1201,41.96
511,2014-01-23,1201,40.94
512,2014-01-24,1201,41.03
513,2014-01-27,1201,40.86
514,2014-02-05,1201,40.81
515,2014-02-06,1201,40.81
516,2014-02-07,1201,41.79
517,2014-02-10,1201,42.47
518,2014-02-11,1201,42.05
519,2014-02-12,1201,42.0
520,2014-02-13,1201,42.22
521,2014-02-14,1201,42.51
522,2014-02-17,1201,43.36
523,2014-02-18,1201,42.94
524,2014-02-19,1201,42.51
525,2014-02-20,1201,42.47
526,2014-02-21,1201,42.47
527,2014-02-24,1201,42.09
528,2014-02-25,1201,41.88
529,2014-02-26,1201,41.66
530,2014-02-27,1201,41.62
531,2014-03-03,1201,41.71
532,2014-03-04,1201,41.54
533,2014-03-05,1201,41.54
534,2014-03-06,1201,41.2
535,2014-03-07,1201,41.03
536,2014-03-10,1201,40.81
537,2014-03-11,1201,40.86
538,2014-03-12,1201,40.81
539,2014-03-13,1201,40.86
540,2014-03-14,1201,40.9
541,2014-03-17,1201,41.49
542,2014-03-18,1201,41.32
543,2014-03-19,1201,40.81
544,2014-03-20,1201,40.39
545,2014-03-21,1201,39.84
546,2014-03-24,1201,39.67
547,2014-03-25,1201,39.62
548,2014-03-26,1201,40.05
549,2014-03-27,1201,39.96
550,2014-03-28,1201,39.75
551,2014-03-31,1201,39.03
552,2014-04-01,1201,38.94
553,2014-04-02,1201,38.73
554,2014-04-03,1201,38.86
555,2014-04-07,1201,38.35
556,2014-04-08,1201,38.35
557,2014-04-09,1201,38.35
558,2014-04-10,1201,38.39
559,2014-04-11,1201,38.26
560,2014-04-14,1201,38.26
561,2014-04-15,1201,38.94
562,2014-04-16,1201,38.94
563,2014-04-17,1201,39.24
564,2014-04-18,1201,39.28
565,2014-04-21,1201,38.99
566,2014-04-22,1201,38.48
567,2014-04-23,1201,38.43
568,2014-04-24,1201,38.31
569,2014-04-25,1201,37.5
570,2014-04-28,1201,38.14
571,2014-04-29,1201,38.26
572,2014-04-30,1201,38.14
573,2014-05-02,1201,38.26
574,2014-05-05,1201,38.22
575,2014-05-06,1201,38.05
576,2014-05-07,1201,38.22
577,2014-05-08,1201,38.18
578,2014-05-09,1201,38.01
579,2014-05-12,1201,37.16
580,2014-05-13,1201,36.35
581,2014-05-14,1201,36.56
582,2014-05-15,1201,36.14
583,2014-05-16,1201,35.75
584,2014-05-19,1201,35.8
585,2014-05-20,1201,35.88
586,2014-05-21,1201,35.71
587,2014-05-22,1201,36.26
588,2014-05-23,1201,37.2
589,2014-05-26,1201,38.09
590,2014-05-27,1201,38.18
591,2014-05-28,1201,38.26
592,2014-05-29,1201,38.09
593,2014-05-30,1201,38.26
594,2014-06-03,1201,38.73
595,2014-06-04,1201,39.54
596,2014-06-05,1201,38.77
597,2014-06-06,1201,38.18
598,2014-06-09,1201,37.67
599,2014-06-10,1201,37.58
600,2014-06-11,1201,38.14
601,2014-06-12,1201,38.48
602,2014-06-13,1201,38.35
603,2014-06-16,1201,38.52
604,2014-06-17,1201,38.35
605,2014-06-18,1201,38.77
606,2014-06-19,1201,38.35
607,2014-06-20,1201,38.31
608,2014-06-23,1201,38.01
609,2014-06-24,1201,38.39
610,2014-06-25,1201,38.26
611,2014-06-26,1201,38.35
612,2014-06-27,1201,38.26
613,2014-06-30,1201,38.35
614,2014-07-01,1201,38.14
615,2014-07-02,1201,38.09
616,2014-07-03,1201,38.31
617,2014-07-04,1201,39.37
618,2014-07-07,1201,39.45
619,2014-07-08,1201,39.54
620,2014-07-09,1201,39.54
621,2014-07-10,1201,40.43
622,2014-07-11,1201,41.03
623,2014-07-14,1201,42.51
624,2014-07-15,1201,41.37
625,2014-07-16,1201,40.47
626,2014-07-17,1201,41.24
627,2014-07-18,1201,41.15
628,2014-07-21,1201,41.62
629,2014-07-22,1201,40.98
630,2014-07-24,1201,41.32
631,2014-07-25,1201,40.46
632,2014-07-28,1201,40.63
633,2014-07-29,1201,41.88
634,2014-07-30,1201,41.58
635,2014-07-31,1201,41.54
636,2014-08-01,1201,40.72
637,2014-08-04,1201,41.15
638,2014-08-05,1201,40.03
639,2014-08-06,1201,39.25
640,2014-08-07,1201,39.86
641,2014-08-08,1201,39.9
642,2014-08-11,1201,40.12
643,2014-08-12,1201,40.2
644,2014-08-13,1201,40.46
645,2014-08-14,1201,39.0
646,2014-08-15,1201,37.7
647,2014-08-18,1201,36.41
648,2014-08-19,1201,37.19
649,2014-08-20,1201,37.19
650,2014-08-21,1201,37.75
651,2014-08-22,1201,38.05
652,2014-08-25,1201,37.96
653,2014-08-26,1201,37.92
654,2014-08-27,1201,38.31
655,2014-08-28,1201,38.09
656,2014-08-29,1201,37.88
657,2014-09-01,1201,37.62
658,2014-09-02,1201,37.23
659,2014-09-03,1201,37.19
660,2014-09-04,1201,37.36
661,2014-09-05,1201,34.78
662,2014-09-09,1201,33.66
663,2014-09-10,1201,33.23
664,2014-09-11,1201,33.57
665,2014-09-12,1201,33.01
666,2014-09-15,1201,32.5
667,2014-09-16,1201,32.41
668,2014-09-17,1201,32.41
669,2014-09-18,1201,32.88
670,2014-09-19,1201,33.1
671,2014-09-22,1201,32.75
672,2014-09-23,1201,32.54
673,2014-09-24,1201,32.2
674,2014-09-25,1201,31.85
675,2014-09-26,1201,31.51
676,2014-09-29,1201,31.25
677,2014-09-30,1201,31.03
678,2014-10-01,1201,31.12
679,2014-10-02,1201,30.73
680,2014-10-03,1201,31.42
681,2014-10-06,1201,30.99
682,2014-10-07,1201,31.08
683,2014-10-08,1201,28.92
684,2014-10-09,1201,27.12
685,2014-10-13,1201,25.22
686,2014-10-14,1201,23.46
687,2014-10-15,1201,21.82
688,2014-10-16,1201,20.32
689,2014-10-17,1201,21.74
690,2014-10-20,1201,23.24
691,2014-10-21,1201,21.65
692,2014-10-22,1201,21.09
693,2014-10-23,1201,21.48
694,2014-10-24,1201,20.96
695,2014-10-27,1201,20.36
696,2014-10-28,1201,20.75
697,2014-10-29,1201,21.26
698,2014-10-30,1201,22.08
699,2014-10-31,1201,21.78
700,2014-11-03,1201,22.51
701,2014-11-04,1201,22.81
702,2014-11-05,1201,22.17
703,2014-11-06,1201,22.04
704,2014-11-07,1201,21.87
705,2014-11-10,1201,21.95
706,2014-11-11,1201,22.3
707,2014-11-12,1201,23.85
708,2014-11-13,1201,22.73
709,2014-11-14,1201,24.28
710,2014-11-17,1201,25.18
711,2014-11-18,1201,24.96
712,2014-11-19,1201,24.66
713,2014-11-20,1201,24.19
714,2014-11-21,1201,24.36
715,2014-11-24,1201,24.28
716,2014-11-25,1201,24.1
717,2014-11-26,1201,24.15
718,2014-11-27,1201,24.19
719,2014-11-28,1201,24.36
720,2014-12-01,1201,24.15
721,2014-12-02,1201,24.19
722,2014-12-03,1201,22.51
723,2014-12-04,1201,22.12
724,2014-12-05,1201,22.47
725,2014-12-08,1201,22.25
726,2014-12-09,1201,21.95
727,2014-12-10,1201,21.95
728,2014-12-11,1201,22.25
729,2014-12-12,1201,22.17
730,2014-12-15,1201,21.87
731,2014-12-16,1201,21.87
732,2014-12-17,1201,21.69
733,2014-12-18,1201,21.31
734,2014-12-19,1201,20.83
735,2014-12-22,1201,20.96
736,2014-12-23,1201,21.26
737,2014-12-24,1201,21.09
738,2014-12-25,1201,21.18
739,2014-12-26,1201,21.43
740,2014-12-27,1201,21.52
741,2014-12-29,1201,21.35
742,2014-12-30,1201,21.52
743,2014-12-31,1201,21.52
744,2014-01-02,1210,10.8
745,2014-01-03,1210,10.86
746,2014-01-06,1210,10.9
747,2014-01-07,1210,10.92
748,2014-01-08,1210,10.76
749,2014-01-09,1210,10.84
750,2014-01-10,1210,10.88
751,2014-01-13,1210,10.88
752,2014-01-14,1210,10.84
753,2014-01-15,1210,10.8
754,2014-01-16,1210,10.76
755,2014-01-17,1210,10.76
756,2014-01-20,1210,10.84
757,2014-01-21,1210,10.78
758,2014-01-22,1210,10.8
759,2014-01-23,1210,10.82
760,2014-01-24,1210,10.76
761,2014-01-27,1210,10.72
762,2014-02-05,1210,10.58
763,2014-02-06,1210,10.56
764,2014-02-07,1210,10.56
765,2014-02-10,1210,10.58
766,2014-02-11,1210,10.6
767,2014-02-12,1210,10.56
768,2014-02-13,1210,10.54
769,2014-02-14,1210,10.56
770,2014-02-17,1210,10.54
771,2014-02-18,1210,10.6
772,2014-02-19,1210,10.66
773,2014-02-20,1210,10.6
774,2014-02-21,1210,10.8
775,2014-02-24,1210,10.7
776,2014-02-25,1210,10.7
777,2014-02-26,1210,10.72
778,2014-02-27,1210,10.7
779,2014-03-03,1210,10.95
780,2014-03-04,1210,10.92
781,2014-03-05,1210,10.95
782,2014-03-06,1210,10.9
783,2014-03-07,1210,10.86
784,2014-03-10,1210,11.03
785,2014-03-11,1210,11.03
786,2014-03-12,1210,11.09
787,2014-03-13,1210,11.07
788,2014-03-14,1210,10.99
789,2014-03-17,1210,11.07
790,2014-03-18,1210,11.05
791,2014-03-19,1210,11.05
792,2014-03-20,1210,11.17
793,2014-03-21,1210,11.35
794,2014-03-24,1210,11.48
795,2014-03-25,1210,12.07
796,2014-03-26,1210,12.11
797,2014-03-27,1210,12.07
798,2014-03-28,1210,11.91
799,2014-03-31,1210,12.32
800,2014-04-01,1210,12.21
801,2014-04-02,1210,12.15
802,2014-04-03,1210,12.07
803,2014-04-07,1210,11.99
804,2014-04-08,1210,12.11
805,2014-04-09,1210,12.03
806,2014-04-10,1210,12.01
807,2014-04-11,1210,11.99
808,2014-04-14,1210,12.17
809,2014-04-15,1210,12.34
810,2014-04-16,1210,12.77
811,2014-04-17,1210,12.68
812,2014-04-18,1210,12.85
813,2014-04-21,1210,12.7
814,2014-04-22,1210,12.62
815,2014-04-23,1210,12.73
816,2014-04-24,1210,12.62
817,2014-04-25,1210,12.32
818,2014-04-28,1210,12.23
819,2014-04-29,1210,12.62
820,2014-04-30,1210,12.79
821,2014-05-02,1210,12.52
822,2014-05-05,1210,12.32
823,2014-05-06,1210,12.36
824,2014-05-07,1210,12.27
825,2014-05-08,1210,12.4
826,2014-05-09,1210,12.4
827,2014-05-12,1210,12.3
828,2014-05-13,1210,12.34
829,2014-05-14,1210,12.25
830,2014-05-15,1210,12.07
831,2014-05-16,1210,12.15
832,2014-05-19,1210,12.3
833,2014-05-20,1210,12.17
834,2014-05-21,1210,12.17
835,2014-05-22,1210,12.36
836,2014-05-23,1210,12.34
837,2014-05-26,1210,12.25
838,2014-05-27,1210,12.15
839,2014-05-28,1210,12.21
840,2014-05-29,1210,12.27
841,2014-05-30,1210,12.44
842,2014-06-03,1210,12.56
843,2014-06-04,1210,13.42
844,2014-06-05,1210,14.34
845,2014-06-06,1210,14.4
846,2014-06-09,1210,14.38
847,2014-06-10,1210,14.53
848,2014-06-11,1210,14.71
849,2014-06-12,1210,14.65
850,2014-06-13,1210,14.46
851,2014-06-16,1210,14.53
852,2014-06-17,1210,14.42
853,2014-06-18,1210,14.38
854,2014-06-19,1210,14.38
855,2014-06-20,1210,14.42
856,2014-06-23,1210,14.32
857,2014-06-24,1210,14.36
858,2014-06-25,1210,14.46
859,2014-06-26,1210,14.85
860,2014-06-27,1210,14.73
861,2014-06-30,1210,14.87
862,2014-07-01,1210,14.85
863,2014-07-02,1210,14.61
864,2014-07-03,1210,14.48
865,2014-07-04,1210,14.34
866,2014-07-07,1210,14.44
867,2014-07-08,1210,14.38
868,2014-07-09,1210,14.48
869,2014-07-10,1210,14.5
870,2014-07-11,1210,14.26
871,2014-07-14,1210,14.16
872,2014-07-15,1210,14.16
