date,stock_id,close
2017-11-01,1101,18.25
2017-11-02,1101,18.25
2017-11-03,1101,18.3
2017-11-06,1101,18.3
2017-11-07,1101,18.14
2017-11-08,1101,18.2
2017-11-09,1101,18.2
2017-11-10,1101,18.22
2017-11-13,1101,18.28
2017-11-14,1101,18.28
2017-11-15,1101,18.85
2017-11-16,1101,18.63
2017-11-17,1101,18.82
2017-11-20,1101,18.58
2017-11-21,1101,18.66
2017-11-22,1101,18.85
2017-11-23,1101,18.74
2017-11-24,1101,18.77
2017-11-27,1101,18.68
2017-11-28,1101,18.25
2017-11-29,1101,18.41
2017-11-30,1101,18.22
2017-11-01,1102,18.0
2017-11-02,1102,18.17
2017-11-03,1102,18.13
2017-11-06,1102,18.0
2017-11-07,1102,18.0
2017-11-08,1102,17.8
2017-11-09,1102,17.8
2017-11-10,1102,17.7
2017-11-13,1102,17.83
2017-11-14,1102,17.8
2017-11-15,1102,17.9
2017-11-16,1102,17.7
2017-11-17,1102,17.7
2017-11-20,1102,17.93
2017-11-21,1102,17.93
2017-11-22,1102,17.97
2017-11-23,1102,17.93
2017-11-24,1102,17.87
2017-11-27,1102,17.73
2017-11-28,1102,17.67
2017-11-29,1102,17.67
2017-11-30,1102,18.57
2017-11-01,1103,8.88
2017-11-02,1103,8.88
2017-11-03,1103,8.88
2017-11-06,1103,8.78
2017-11-07,1103,8.81
2017-11-08,1103,8.81
2017-11-09,1103,8.81
2017-11-10,1103,8.88
2017-11-13,1103,8.99
2017-11-14,1103,8.85
2017-11-15,1103,8.88
2017-11-16,1103,8.85
2017-11-17,1103,8.81
2017-11-20,1103,8.88
2017-11-21,1103,8.92
2017-11-22,1103,8.92
2017-11-23,1103,8.85
2017-11-24,1103,8.88
2017-11-27,1103,8.92
2017-11-28,1103,8.85
2017-11-29,1103,8.81
2017-11-30,1103,9.14
2017-11-01,1104,14.65
2017-11-02,1104,14.68
2017-11-03,1104,14.71
2017-11-06,1104,14.74
2017-11-07,1104,14.8
2017-11-08,1104,14.77
2017-11-09,1104,14.71
2017-11-10,1104,14.71
2017-11-13,1104,14.49
2017-11-14,1104,14.52
2017-11-15,1104,14.43
2017-11-16,1104,14.37
2017-11-17,1104,14.4
2017-11-20,1104,14.37
2017-11-21,1104,14.4
2017-11-22,1104,14.49
2017-11-23,1104,14.52
2017-11-24,1104,14.52
2017-11-27,1104,14.49
2017-11-28,1104,14.49
2017-11-29,1104,14.46
2017-11-30,1104,14.33
2017-11-01,1108,6.93
2017-11-02,1108,6.86
2017-11-03,1108,6.86
2017-11-06,1108,6.86
2017-11-07,1108,6.84
2017-11-08,1108,6.86
2017-11-09,1108,6.81
2017-11-10,1108,6.85
2017-11-13,1108,6.83
2017-11-14,1108,6.8
2017-11-15,1108,6.82
2017-11-16,1108,6.79
2017-11-17,1108,6.79
2017-11-20,1108,6.77
2017-11-21,1108,6.79
2017-11-22,1108,6.78
2017-11-23,1108,6.75
2017-11-24,1108,6.77
2017-11-27,1108,6.75
2017-11-28,1108,6.71
2017-11-29,1108,6.73
2017-11-30,1108,6.72
2017-11-01,1109,8.6
2017-11-02,1109,8.64
2017-11-03,1109,8.67
2017-11-06,1109,8.6
2017-11-07,1109,8.64
2017-11-08,1109,8.5
2017-11-09,1109,8.54
2017-11-10,1109,8.54
2017-11-13,1109,8.43
2017-11-14,1109,8.4
2017-11-15,1109,8.27
2017-11-16,1109,8.06
2017-11-17,1109,7.86
2017-11-20,1109,7.96
2017-11-21,1109,7.9
2017-11-22,1109,8.03
2017-11-23,1109,8.17
2017-11-24,1109,8.13
2017-11-27,1109,8.09
2017-11-28,1109,8.03
2017-11-29,1109,8.03
2017-11-30,1109,8.13
2017-11-01,1110,13.58
2017-11-02,1110,13.39
2017-11-03,1110,13.39
2017-11-06,1110,13.35
2017-11-07,1110,13.16
2017-11-08,1110,13.11
2017-11-09,1110,13.11
2017-11-10,1110,13.35
2017-11-13,1110,13.25
2017-11-14,1110,13.21
2017-11-15,1110,13.21
2017-11-16,1110,13.25
2017-11-17,1110,13.21
2017-11-20,1110,13.16
2017-11-21,1110,13.16
2017-11-22,1110,13.21
2017-11-23,1110,13.25
2017-11-24,1110,13.25
2017-11-27,1110,13.25
2017-11-28,1110,13.21
2017-11-29,1110,13.16
2017-11-30,1110,13.16
2017-11-01,1201,17.09
2017-11-02,1201,17.17
2017-11-03,1201,17.04
2017-11-06,1201,16.74
2017-11-07,1201,16.66
2017-11-08,1201,16.61
2017-11-09,1201,16.66
2017-11-10,1201,16.92
2017-11-13,1201,16.87
2017-11-14,1201,16.92
2017-11-15,1201,16.66
2017-11-16,1201,16.57
2017-11-17,1201,16.66
2017-11-20,1201,17.0
2017-11-21,1201,16.92
2017-11-22,1201,16.87
2017-11-23,1201,16.79
2017-11-24,1201,17.0
2017-11-27,1201,17.26
2017-11-28,1201,17.09
2017-11-29,1201,17.04
2017-11-30,1201,16.7
2017-11-01,1203,19.53
2017-11-02,1203,19.73
2017-11-03,1203,19.69
2017-11-06,1203,19.77
2017-11-07,1203,19.57
2017-11-08,1203,19.69
2017-11-09,1203,19.61
2017-11-10,1203,19.73
2017-11-13,1203,19.57
2017-11-14,1203,19.77
2017-11-15,1203,19.77
2017-11-16,1203,19.77
2017-11-17,1203,19.81
2017-11-20,1203,19.77
2017-11-21,1203,19.77
2017-11-22,1203,19.85
2017-11-23,1203,19.97
2017-11-24,1203,19.97
2017-11-27,1203,19.97
2017-11-28,1203,20.01
2017-11-29,1203,20.01
2017-11-30,1203,19.77
2017-11-01,1210,21.44
2017-11-02,1210,21.47
2017-11-03,1210,21.5
2017-11-06,1210,21.28
2017-11-07,1210,21.66
2017-11-08,1210,21.97
2017-11-09,1210,21.69
2017-11-10,1210,21.75
2017-11-13,1210,21.47
2017-11-14,1210,21.41
2017-11-15,1210,21.66
2017-11-16,1210,21.47
2017-11-17,1210,21.38
2017-11-20,1210,21.41
2017-11-21,1210,21.47
2017-11-22,1210,21.56
2017-11-23,1210,21.81
2017-11-24,1210,21.62
2017-11-27,1210,21.41
2017-11-28,1210,21.34
2017-11-29,1210,21.16
2017-11-30,1210,20.91
2017-11-01,1213,14.94
2017-11-02,1213,14.79
2017-11-03,1213,14.84
2017-11-06,1213,14.79
2017-11-07,1213,14.79
2017-11-08,1213,14.74
2017-11-09,1213,14.79
2017-11-10,1213,14.89
2017-11-13,1213,14.84
2017-11-14,1213,14.89
2017-11-15,1213,15.03
2017-11-16,1213,15.03
2017-11-17,1213,15.03
2017-11-20,1213,15.18
2017-11-21,1213,15.23
2017-11-22,1213,15.47
2017-11-23,1213,15.57
2017-11-24,1213,15.67
2017-11-27,1213,15.91
2017-11-28,1213,15.57
2017-11-29,1213,15.62
2017-11-30,1213,15.62
2017-11-01,1215,40.17
2017-11-02,1215,40.04
2017-11-03,1215,40.48
2017-11-06,1215,40.61
2017-11-07,1215,40.92
2017-11-08,1215,41.05
2017-11-09,1215,40.74
2017-11-10,1215,40.36
2017-11-13,1215,40.11
2017-11-14,1215,39.73
2017-11-15,1215,39.67
2017-11-16,1215,39.54
2017-11-17,1215,39.54
2017-11-20,1215,39.54
2017-11-21,1215,39.67
2017-11-22,1215,39.54
2017-11-23,1215,39.42
2017-11-24,1215,39.67
2017-11-27,1215,39.42
2017-11-28,1215,38.54
2017-11-29,1215,37.97
2017-11-30,1215,37.53
2017-11-01,1216,49.04
2017-11-02,1216,48.27
2017-11-03,1216,48.58
2017-11-06,1216,48.27
2017-11-07,1216,48.27
2017-11-08,1216,49.43
2017-11-09,1216,49.58
2017-11-10,1216,49.12
2017-11-13,1216,49.43
2017-11-14,1216,49.82
2017-11-15,1216,49.82
2017-11-16,1216,49.58
2017-11-17,1216,49.89
2017-11-20,1216,49.89
2017-11-21,1216,49.74
2017-11-22,1216,50.36
2017-11-23,1216,50.13
2017-11-24,1216,49.58
2017-11-27,1216,49.04
2017-11-28,1216,49.2
2017-11-29,1216,49.2
2017-11-30,1216,49.35
2017-11-01,1217,6.68
2017-11-02,1217,6.72
2017-11-03,1217,6.72
2017-11-06,1217,6.75
2017-11-07,1217,6.73
2017-11-08,1217,6.74
2017-11-09,1217,6.73
2017-11-10,1217,6.73
2017-11-13,1217,6.68
2017-11-14,1217,6.75
2017-11-15,1217,6.68
2017-11-16,1217,6.66
2017-11-17,1217,6.68
2017-11-20,1217,6.67
2017-11-21,1217,6.68
2017-11-22,1217,6.68
2017-11-23,1217,6.68
2017-11-24,1217,6.7
2017-11-27,1217,6.7
2017-11-28,1217,6.72
2017-11-29,1217,6.75
2017-11-30,1217,6.77
2017-11-01,1218,13.83
2017-11-02,1218,13.83
2017-11-03,1218,13.72
2017-11-06,1218,13.8
2017-11-07,1218,13.76
2017-11-08,1218,13.72
2017-11-09,1218,13.46
2017-11-10,1218,13.39
2017-11-13,1218,13.31
2017-11-14,1218,13.46
2017-11-15,1218,13.57
2017-11-16,1218,13.61
2017-11-17,1218,13.57
2017-11-20,1218,13.39
2017-11-21,1218,13.42
2017-11-22,1218,13.69
2017-11-23,1218,13.54
2017-11-24,1218,13.54
2017-11-27,1218,13.64
2017-11-28,1218,13.76
2017-11-29,1218,13.68
2017-11-30,1218,13.72
2017-11-01,1219,13.3
2017-11-02,1219,13.37
2017-11-03,1219,13.41
2017-11-06,1219,13.41
2017-11-07,1219,13.37
2017-11-08,1219,13.33
2017-11-09,1219,13.41
2017-11-10,1219,13.41
2017-11-13,1219,13.41
2017-11-14,1219,13.41
2017-11-15,1219,13.41
2017-11-16,1219,13.41
2017-11-17,1219,13.41
2017-11-20,1219,13.33
2017-11-21,1219,13.37
2017-11-22,1219,13.45
2017-11-23,1219,13.37
2017-11-24,1219,13.45
2017-11-27,1219,13.45
2017-11-28,1219,13.48
2017-11-29,1219,13.52
2017-11-30,1219,13.48
2017-11-01,1220,7.29
2017-11-02,1220,7.36
2017-11-03,1220,7.32
2017-11-06,1220,7.36
2017-11-07,1220,7.32
2017-11-08,1220,7.36
2017-11-09,1220,7.32
2017-11-10,1220,7.32
2017-11-13,1220,7.32
2017-11-14,1220,7.29
2017-11-15,1220,7.32
2017-11-16,1220,7.36
2017-11-17,1220,7.32
2017-11-20,1220,7.32
2017-11-21,1220,7.32
2017-11-22,1220,7.32
2017-11-23,1220,7.32
2017-11-24,1220,7.36
2017-11-27,1220,7.39
2017-11-28,1220,7.36
2017-11-29,1220,7.36
2017-11-30,1220,7.36
2017-11-01,1225,51.93
2017-11-02,1225,51.93
2017-11-03,1225,51.37
2017-11-06,1225,53.29
2017-11-07,1225,52.01
2017-11-08,1225,52.41
2017-11-09,1225,52.81
2017-11-10,1225,52.17
2017-11-13,1225,52.17
2017-11-14,1225,52.17
2017-11-15,1225,53.61
2017-11-16,1225,52.57
2017-11-21,1225,54.17
2017-11-22,1225,52.57
2017-11-23,1225,52.65
2017-11-24,1225,52.73
2017-11-27,1225,52.89
2017-11-28,1225,52.49
2017-11-29,1225,52.57
2017-11-30,1225,53.21
2017-11-01,1227,57.37
2017-11-02,1227,57.44
2017-11-03,1227,57.75
2017-11-06,1227,57.6
2017-11-07,1227,57.29
2017-11-08,1227,57.21
2017-11-09,1227,56.75
2017-11-10,1227,56.83
2017-11-13,1227,56.83
2017-11-14,1227,56.14
2017-11-15,1227,56.07
2017-11-16,1227,55.76
2017-11-17,1227,55.99
2017-11-20,1227,56.22
2017-11-21,1227,57.21
2017-11-22,1227,56.91
2017-11-23,1227,56.6
2017-11-24,1227,56.37
2017-11-27,1227,56.3
2017-11-28,1227,56.22
2017-11-29,1227,55.99
2017-11-30,1227,57.37
2017-11-01,1229,14.29
2017-11-02,1229,14.13
2017-11-03,1229,14.11
2017-11-06,1229,14.53
2017-11-07,1229,14.53
2017-11-08,1229,14.4
2017-11-09,1229,14.29
2017-11-10,1229,14.38
2017-11-13,1229,14.76
2017-11-14,1229,14.51
2017-11-15,1229,14.35
2017-11-16,1229,14.29
2017-11-17,1229,14.42
2017-11-20,1229,14.53
2017-11-21,1229,14.53
2017-11-22,1229,14.76
2017-11-23,1229,15.07
2017-11-24,1229,14.91
2017-11-27,1229,14.89
2017-11-28,1229,14.82
2017-11-29,1229,14.82
2017-11-30,1229,14.73
2017-11-01,1231,16.53
2017-11-02,1231,16.43
2017-11-03,1231,16.33
2017-11-06,1231,16.45
2017-11-07,1231,16.4
2017-11-08,1231,16.38
2017-11-09,1231,16.33
2017-11-10,1231,16.43
2017-11-13,1231,16.48
2017-11-14,1231,16.45
2017-11-15,1231,16.4
2017-11-16,1231,16.3
2017-11-17,1231,16.33
2017-11-20,1231,16.28
2017-11-21,1231,16.28
2017-11-22,1231,16.28
2017-11-23,1231,16.4
2017-11-24,1231,16.38
2017-11-27,1231,16.35
2017-11-28,1231,16.3
2017-11-29,1231,16.38
2017-11-30,1231,16.33
2017-11-01,1232,64.52
2017-11-02,1232,64.59
2017-11-03,1232,64.59
2017-11-06,1232,64.59
2017-11-07,1232,64.66
2017-11-08,1232,65.02
2017-11-09,1232,65.38
2017-11-10,1232,65.09
2017-11-13,1232,65.02
2017-11-14,1232,65.09
2017-11-15,1232,65.16
2017-11-16,1232,64.81
2017-11-17,1232,64.95
2017-11-20,1232,64.74
2017-11-21,1232,65.09
2017-11-22,1232,65.31
2017-11-23,1232,65.38
2017-11-24,1232,65.31
2017-11-27,1232,65.38
2017-11-28,1232,65.38
2017-11-29,1232,65.52
2017-11-30,1232,65.02
2017-11-01,1233,25.96
2017-11-02,1233,26.0
2017-11-03,1233,26.11
2017-11-06,1233,26.15
2017-11-07,1233,26.19
2017-11-08,1233,26.19
2017-11-09,1233,26.07
2017-11-10,1233,26.11
2017-11-13,1233,26.11
2017-11-14,1233,26.07
2017-11-15,1233,26.23
2017-11-16,1233,26.04
2017-11-17,1233,26.15
2017-11-20,1233,26.11
2017-11-21,1233,26.11
2017-11-22,1233,26.23
2017-11-23,1233,26.19
2017-11-24,1233,26.19
2017-11-27,1233,26.19
2017-11-28,1233,26.11
2017-11-29,1233,26.19
2017-11-30,1233,25.96
2017-11-01,1234,22.14
2017-11-02,1234,22.17
2017-11-03,1234,22.17
2017-11-06,1234,22.17
2017-11-07,1234,22.17
2017-11-08,1234,22.17
2017-11-09,1234,22.14
2017-11-10,1234,22.14
2017-11-13,1234,22.14
2017-11-14,1234,22.14
2017-11-15,1234,22.21
2017-11-16,1234,22.17
2017-11-17,1234,22.17
2017-11-20,1234,22.14
2017-11-21,1234,22.1
2017-11-22,1234,22.25
2017-11-23,1234,22.21
2017-11-24,1234,22.17
2017-11-27,1234,22.1
2017-11-28,1234,22.14
2017-11-29,1234,22.1
2017-11-30,1234,22.17
2017-11-01,1235,11.81
2017-11-02,1235,11.74
2017-11-03,1235,11.71
2017-11-06,1235,11.72
2017-11-07,1235,11.69
2017-11-08,1235,11.65
2017-11-09,1235,11.65
2017-11-10,1235,11.78
2017-11-13,1235,11.87
2017-11-14,1235,12.22
2017-11-15,1235,12.43
2017-11-16,1235,13.14
2017-11-17,1235,13.34
2017-11-20,1235,13.53
2017-11-21,1235,13.57
2017-11-22,1235,13.67
2017-11-23,1235,13.67
2017-11-24,1235,13.57
2017-11-27,1235,13.46
2017-11-28,1235,13.21
2017-11-29,1235,13.16
2017-11-30,1235,13.09
2017-11-01,1236,16.16
2017-11-02,1236,16.16
2017-11-03,1236,16.06
2017-11-06,1236,16.2
2017-11-07,1236,16.06
2017-11-08,1236,16.06
2017-11-09,1236,16.06
2017-11-10,1236,16.01
2017-11-13,1236,15.96
2017-11-14,1236,16.01
2017-11-15,1236,16.39
2017-11-16,1236,16.01
2017-11-17,1236,16.01
2017-11-20,1236,15.96
2017-11-21,1236,15.96
2017-11-22,1236,15.96
2017-11-23,1236,15.91
2017-11-24,1236,15.96
2017-11-27,1236,16.06
2017-11-28,1236,16.01
2017-11-29,1236,15.91
2017-11-30,1236,16.06
2017-11-01,1240,30.29
2017-11-03,1240,30.2
2017-11-08,1240,30.53
2017-11-09,1240,30.53
2017-11-10,1240,31.17
2017-11-13,1240,30.53
2017-11-14,1240,30.2
2017-11-15,1240,29.88
2017-11-16,1240,30.53
2017-11-17,1240,30.53
2017-11-20,1240,31.05
2017-11-21,1240,31.49
2017-11-22,1240,31.5
2017-11-24,1240,31.05
2017-11-27,1240,31.05
