combination,remark,count,mean_return2
201001-201101,loser,14,-0.3093448806032076
201001-201101,winner,14,-0.2494780805106689
201002-201102,loser,14,-0.3304663764852499
201002-201102,winner,14,-0.22052278865327254
201003-201103,loser,14,-0.19264402094773297
201003-201103,winner,14,-0.01634229437598695
201004-201104,loser,14,-0.24003834667653154
201004-201104,winner,14,-0.13352661905280114
201005-201105,loser,14,-0.2871315289550745
201005-201105,winner,14,-0.23854709698926926
201006-201106,loser,14,-0.2772116264019112
201006-201106,winner,14,-0.2771907428201083
201007-201107,loser,14,-0.18043995868979407
201007-201107,winner,14,-0.25428657421304907
201008-201108,loser,14,-0.26265152343927356
201008-201108,winner,14,-0.2667657908815952
201009-201109,loser,14,-0.17202590466497245
201009-201109,winner,13,-0.03718071916526707
201010-201110,loser,14,-0.07556360477995334
201010-201110,winner,13,0.1240969467975115
201011-201111,loser,14,-0.22607120368923508
201011-201111,winner,14,-0.1170289022841039
201012-201112,loser,14,-0.12700965809776102
201012-201112,winner,14,0.08928505360561834
201101-201201,loser,14,0.03296950601036063
201101-201201,winner,14,0.2596666216482507
201102-201202,loser,14,-0.14398769202523862
201102-201202,winner,14,0.21153714696926332
201103-201203,loser,14,-0.22608009733433995
201103-201203,winner,14,0.07207031752698016
201104-201204,loser,14,-0.16293754473141137
201104-201204,winner,14,0.05257842527941967
201105-201205,loser,14,0.08306725110986156
201105-201205,winner,14,0.17263242264156067
201106-201206,loser,14,0.22743523531433876
201106-201206,winner,14,0.27795331171191967
201107-201207,loser,14,0.16256968612328884
201107-201207,winner,14,0.2231164575701365
201108-201208,loser,14,0.0684354638692793
201108-201208,winner,14,0.26103071468525524
201109-201209,loser,14,-0.10398013486146156
201109-201209,winner,14,0.1392282060314585
201110-201210,loser,14,0.1331429076490214
201110-201210,winner,14,0.1505291682235384
201111-201211,loser,14,0.23869159884614777
201111-201211,winner,14,0.27119353456468615
201112-201212,loser,14,0.6232901652122196
201112-201212,winner,14,0.20781949271628292
201201-201301,loser,14,0.3778645655673998
201201-201301,winner,14,0.23969431840900965
201202-201302,loser,14,-0.014167939810270844
201202-201302,winner,14,0.13334016444631683
201203-201303,loser,14,-0.057891919335056156
201203-201303,winner,14,0.15584247719878092
201204-201304,loser,13,-0.008503218960695079
201204-201304,winner,13,0.1462843141812698
201205-201305,loser,14,0.0461049464764429
201205-201305,winner,14,0.28965974037434156
201206-201306,loser,14,0.026693690375679195
201206-201306,winner,14,0.2616852076077288
201207-201307,loser,14,0.17679460031764238
201207-201307,winner,14,0.43148039132225735
201208-201308,loser,14,0.15911832273488277
201208-201308,winner,14,0.5755501098918071
201209-201309,loser,14,0.020780492901295872
201209-201309,winner,14,0.5563797502899404
201210-201310,loser,14,-0.08787188901553807
201210-201310,winner,14,0.1570524756212304
201211-201311,loser,14,0.004353817688910815
201211-201311,winner,14,0.029998796701634106
201212-201312,loser,14,-0.019414982262930973
201212-201312,winner,14,0.027091508239912482
201301-201401,loser,13,0.14693525167278032
201301-201401,winner,13,-0.002397474365078274
201302-201402,loser,13,0.26472870357305817
201302-201402,winner,13,0.1130153651447022
201303-201403,loser,12,0.1515646987589244
201303-201403,winner,14,0.17878255910574786
201304-201404,loser,13,0.08061096711727588
201304-201404,winner,14,0.2151627948799037
201305-201405,loser,13,0.1703416382351458
201305-201405,winner,14,0.15829614480779952
201306-201406,loser,13,-0.07511635877399878
201306-201406,winner,14,0.18562685633425505
201307-201407,loser,13,-0.09038170545135069
201307-201407,winner,14,0.11918447192551744
201308-201408,loser,14,-0.1463478584229824
201308-201408,winner,14,-0.07895987295850092
201309-201409,loser,14,-0.3142856272213573
201309-201409,winner,14,-0.09083784863016432
201310-201410,loser,14,-0.22862654703122676
201310-201410,winner,14,-0.02307982538010701
201311-201411,loser,14,-0.05080285647001961
201311-201411,winner,14,-0.04586836120695635
201312-201412,loser,13,0.026447838841745182
201312-201412,winner,14,-0.18119215681067494
201401-201501,loser,13,-0.15732624223439393
201401-201501,winner,14,-0.10896758206314865
201402-201502,loser,13,-0.2377916563256906
201402-201502,winner,14,-0.17324466134244823
201403-201503,loser,14,-0.1908800713053326
201403-201503,winner,14,-0.20311686675907956
201404-201504,loser,14,-0.1630814425662209
201404-201504,winner,14,-0.21443713908995488
201405-201505,loser,14,-0.06983297905958626
201405-201505,winner,14,-0.2946171884984516
201406-201506,loser,14,-0.13668876899739738
