combination,remark,count,mean_avg_monthly_return
201001-201004,loser,14,-0.0031130826554880814
201001-201004,winner,14,0.007891043172019893
201001-201004,winner - loser,-,0.011004125827507975
201002-201005,loser,14,-0.0048902387415055626
201002-201005,winner,14,0.024234142825463916
201002-201005,winner - loser,-,0.02912438156696948
201003-201006,loser,14,0.002387842483694756
201003-201006,winner,14,0.031117938984663855
201003-201006,winner - loser,-,0.0287300965009691
201004-201007,loser,14,-0.005161064578689518
201004-201007,winner,14,0.026229393509152026
201004-201007,winner - loser,-,0.03139045808784154
201005-201008,loser,14,-0.023762659836628303
201005-201008,winner,14,0.015335625617634598
201005-201008,winner - loser,-,0.0390982854542629
201006-201009,loser,14,-0.008511077881170654
201006-201009,winner,14,-0.005839155038422591
201006-201009,winner - loser,-,0.0026719228427480634
201007-201010,loser,14,-0.027974791719830656
201007-201010,winner,14,-0.01944390768265371
201007-201010,winner - loser,-,0.008530884037176945
201008-201011,loser,14,-0.03654181535740556
201008-201011,winner,14,-0.014489329236799662
201008-201011,winner - loser,-,0.0220524861206059
201009-201012,loser,13,-0.04587814971296348
201009-201012,winner,14,-0.017321616154325852
201009-201012,winner - loser,-,0.028556533558637628
201010-201101,loser,14,-0.05282796440646794
201010-201101,winner,14,-0.025295024083598357
201010-201101,winner - loser,-,0.027532940322869584
201011-201102,loser,14,-0.021692826247214452
201011-201102,winner,14,-0.013951702555930843
201011-201102,winner - loser,-,0.007741123691283609
201012-201103,loser,14,-0.008398280553734523
201012-201103,winner,14,-0.001636642641419653
201012-201103,winner - loser,-,0.0067616379123148695
201101-201104,loser,14,-0.014685261337196784
201101-201104,winner,14,-0.010530130082866605
201101-201104,winner - loser,-,0.00415513125433018
201102-201105,loser,14,-0.03777428958640282
201102-201105,winner,14,-0.01931977884538493
201102-201105,winner - loser,-,0.018454510741017886
201103-201106,loser,14,-0.05197000524564323
201103-201106,winner,14,-0.008188404015147952
201103-201106,winner - loser,-,0.04378160123049528
201104-201107,loser,14,-0.0407082278752976
201104-201107,winner,14,0.00044032988709671476
201104-201107,winner - loser,-,0.04114855776239431
201105-201108,loser,14,-0.034145578265294504
201105-201108,winner,14,-0.018593884401940677
201105-201108,winner - loser,-,0.015551693863353828
201106-201109,loser,14,-0.031352738616860935
201106-201109,winner,14,-0.005183092976916136
201106-201109,winner - loser,-,0.0261696456399448
