stock_id,start_date,end_date,SD_close,ED_close,combination,return,RT_%_Rank,remark,RT_rank
3008,2017-10-02,2017-12-29,4356.11,3210.19,201710-201801,-0.2630603910369572,9.811975062034282,loser,145.0
3019,2017-10-02,2017-12-29,91.48,75.79,201710-201801,-0.1715128989943156,18.783144373007605,loser,141.0
3189,2017-10-02,2017-12-29,60.81,44.78,201710-201801,-0.263607959217234,9.758316280728984,loser,146.0
3406,2017-10-02,2017-12-29,351.27,235.2,201710-201801,-0.3304295840806217,3.2101509852278145,loser,148.0
3481,2017-10-02,2017-12-29,11.69,10.14,201710-201801,-0.1325919589392642,22.59719034177617,loser,137.0
3673,2017-10-02,2017-12-29,90.87,73.4,201710-201801,-0.1922526686475184,16.75075680150751,loser,143.0
6116,2017-10-02,2017-12-29,9.84,8.05,201710-201801,-0.1819105691056909,17.764227776522947,loser,142.0
6452,2017-10-02,2017-12-29,272.69,311.73,201710-201801,0.1431662327184716,49.62003248689011,winner,14.0
9938,2017-10-02,2017-12-29,109.89,96.0,201710-201801,-0.1263991263991264,23.20405512848385,loser,135.0
1229,2017-11-01,2018-01-31,14.29,16.91,201711-201802,0.1833449965010497,47.14717692184885,winner,14.0
1326,2017-11-01,2018-01-31,68.25,80.95,201711-201802,0.1860805860805861,47.395119580233654,winner,12.0
1476,2017-11-01,2018-01-31,288.25,240.21,201711-201802,-0.1666608846487423,15.424074424397432,loser,141.0
1536,2017-11-01,2018-01-31,117.73,101.97,201711-201802,-0.1338656247345621,18.396502739802944,loser,135.0
1802,2017-11-01,2018-01-31,13.23,16.61,201711-201802,0.255479969765684,53.68519606314885,winner,6.0
1909,2017-11-01,2018-01-31,34.76,26.03,201711-201802,-0.2511507479861909,7.766258544719495,loser,147.0
2049,2017-11-01,2018-01-31,233.87,293.31,201711-201802,0.2541582930687989,53.5654046893981,winner,7.0
2105,2017-11-01,2018-01-31,44.78,38.24,201711-201802,-0.1460473425636444,17.29240162579445,loser,138.0
2317,2017-11-01,2018-01-31,102.79,84.62,201711-201802,-0.1767681681097383,14.507991562730457,loser,143.0
2327,2017-11-01,2018-01-31,165.54,254.72,201711-201802,0.5387217590914584,79.35707416081328,winner,2.0
2337,2017-11-01,2018-01-31,42.61,35.53,201711-201802,-0.1661581788312602,15.469637624997551,loser,140.0
2345,2017-11-01,2018-01-31,81.44,97.52,201711-201802,0.1974459724950883,48.42523175139483,winner,10.0
2371,2017-11-01,2018-01-31,15.02,24.84,201711-201802,0.6537949400798935,89.78683694997513,winner,1.0
2377,2017-11-01,2018-01-31,52.44,68.53,201711-201802,0.3068268497330283,58.33906739461737,winner,3.0
2383,2017-11-01,2018-01-31,93.76,80.08,201711-201802,-0.1459044368600683,17.30535401467181,loser,137.0
2439,2017-11-01,2018-01-31,153.11,123.16,201711-201802,-0.1956109986284371,12.800154420328367,loser,145.0
2492,2017-11-01,2018-01-31,63.23,74.89,201711-201802,0.1844061363276926,47.24335429856646,winner,13.0
2723,2017-11-01,2018-01-31,243.47,300.34,201711-201802,0.2335811393600853,51.70037558170728,winner,8.0
2809,2017-11-01,2018-01-31,24.32,30.63,201711-201802,0.2594572368421052,54.04567929477504,winner,5.0
3008,2017-11-01,2018-01-31,4615.64,3198.21,201711-201802,-0.3070928408628056,2.6958958970493136,loser,148.0
3044,2017-11-01,2018-01-31,77.08,63.56,201711-201802,-0.1754021795537103,14.63179918227922,loser,142.0
3406,2017-11-01,2018-01-31,284.94,243.93,201711-201802,-0.1439250368498631,17.484758741246456,loser,136.0
3443,2017-11-01,2018-01-31,265.85,317.51,201711-201802,0.1943201053225501,48.14191592715184,winner,11.0
3532,2017-11-01,2018-01-31,162.16,205.8,201711-201802,0.2691169215589542,54.92119363573128,winner,4.0
4943,2017-11-01,2018-01-31,516.36,432.06,201711-201802,-0.1632581919590983,15.732480582049133,loser,139.0
5871,2017-11-01,2018-01-31,50.85,62.43,201711-201802,0.2277286135693215,51.16992656490942,winner,9.0
6456,2017-11-01,2018-01-31,216.19,167.55,201711-201802,-0.2249872797076645,10.137608372219404,loser,146.0
9938,2017-11-01,2018-01-31,97.19,79.74,201711-201802,-0.1795452207017183,14.256290866368468,loser,144.0
1229,2017-12-01,2018-02-27,14.73,16.97,201712-201803,0.1520706042090969,69.18972000129712,winner,13.0
1314,2017-12-01,2018-02-27,12.97,11.15,201712-201803,-0.1403238242097147,40.76913284160958,loser,140.0
1326,2017-12-01,2018-02-27,70.04,80.58,201712-201803,0.1504854368932037,69.03564255834563,winner,14.0
1476,2017-12-01,2018-02-27,220.91,256.22,201712-201803,0.1598388483998009,69.94478931740395,winner,11.0
1723,2017-12-01,2018-02-27,93.98,113.92,201712-201803,0.2121728027239837,75.03162260053038,winner,5.0
1909,2017-12-01,2018-02-27,32.69,28.49,201712-201803,-0.1284796573875803,41.92037972864053,loser,139.0
2015,2017-12-01,2018-02-27,33.45,39.56,201712-201803,0.182660687593423,72.16306027918053,winner,8.0
2103,2017-12-01,2018-02-27,28.18,25.31,201712-201803,-0.1018452803406671,44.50922739717934,loser,135.0
2313,2017-12-01,2018-02-27,33.32,25.46,201712-201803,-0.2358943577430972,31.47972642962137,loser,145.0
2317,2017-12-01,2018-02-27,90.95,80.85,201712-201803,-0.1110500274876306,43.61453073695963,loser,138.0
2344,2017-12-01,2018-02-27,21.54,15.94,201712-201803,-0.2599814298978644,29.13847547864326,loser,146.0
2353,2017-12-01,2018-02-27,13.8,16.69,201712-201803,0.2094202898550725,74.76407977380114,winner,6.0
2371,2017-12-01,2018-02-27,18.69,26.3,201712-201803,0.4071696094168003,93.98521132122909,winner,2.0
2377,2017-12-01,2018-02-27,50.45,60.84,201712-201803,0.2059464816650148,74.42642741504908,winner,7.0
2492,2017-12-01,2018-02-27,78.47,65.82,201712-201803,-0.1612081050082835,38.73919155335442,loser,142.0
2498,2017-12-01,2018-02-27,67.64,60.32,201712-201803,-0.1082199881726788,43.88960909413244,loser,136.0
2888,2017-12-01,2018-02-27,8.12,9.5,201712-201803,0.1699507389162562,70.92765984378929,winner,10.0
3008,2017-12-01,2018-02-27,4000.76,2950.66,201712-201803,-0.2624751297253522,28.89608914563249,loser,147.0
3406,2017-12-01,2018-02-27,313.31,212.95,201712-201803,-0.3203217260859852,23.273429908761543,loser,148.0
3443,2017-12-01,2018-02-27,236.26,273.79,201712-201803,0.1588504190298824,69.84871449405358,winner,12.0
3532,2017-12-01,2018-02-27,157.47,203.47,201712-201803,0.2921191338032641,82.80236461782165,winner,3.0
3673,2017-12-01,2018-02-27,78.93,63.74,201712-201803,-0.1924490054478652,35.70259219442789,loser,143.0
5264,2017-12-01,2018-02-27,99.79,88.93,201712-201803,-0.1088285399338611,43.83045817780551,loser,137.0
6176,2017-12-01,2018-02-27,36.28,46.4,201712-201803,0.2789415656008819,81.52151180652221,winner,4.0
6446,2017-12-01,2018-02-27,140.87,166.44,201712-201803,0.1815148718676793,72.05168758347446,winner,9.0
6456,2017-12-01,2018-02-27,178.74,137.82,201712-201803,-0.2289358845250084,32.156086426159256,loser,144.0
8454,2017-12-01,2018-02-27,92.36,135.5,201712-201803,0.4670853183196189,99.80898722665762,winner,1.0
9938,2017-12-01,2018-02-27,91.64,77.36,201712-201803,-0.1558271497162811,39.26221762367231,loser,141.0
1314,2018-01-02,2018-03-31,12.77,10.4,201801-201804,-0.1855912294440093,16.291232172433702,loser,144.0
1504,2018-01-02,2018-03-31,21.03,18.08,201801-201804,-0.1402757964812174,22.037608278128502,loser,135.0
1536,2018-01-02,2018-03-31,120.63,102.8,201801-201804,-0.1478073447732736,21.08254492962438,loser,137.0
