stock_id,start_date,end_date,SD_close,ED_close,combination,return,RT_%_Rank,remark,RT_rank,start_date2,SD_close2,end_date2,ED_close2,return2
1303,2010-01-04,2010-03-31,29.66,33.37,201001-201004,0.12508429,70.3955987619756,winner,7.0,2010-04-01,33.62,2011-03-31,46.21,0.37447947650208224
1314,2010-01-04,2010-03-31,7.15,7.74,201001-201004,0.08251748,63.024690790441674,winner,11.0,2010-04-01,7.77,2011-03-31,21.09,1.7142857142857144
1326,2010-01-04,2010-03-31,35.16,37.92,201001-201004,0.07849829,62.32872415328683,winner,12.0,2010-04-01,38.22,2011-03-31,60.46,0.5818942961800105
2014,2010-01-04,2010-03-31,14.37,12.03,201001-201004,-0.16283925,20.538493750388643,loser,140.0,2010-04-01,11.9,2011-03-31,14.37,0.20756302521008393
2101,2010-01-04,2010-03-31,26.65,29.08,201001-201004,0.09118199,64.52504531145078,winner,10.0,2010-04-01,29.08,2011-03-31,27.99,-0.0374828060522696
2337,2010-01-04,2010-03-31,25.17,29.37,201001-201004,0.16686532,77.6304403459679,winner,4.0,2010-04-01,30.35,2011-03-31,28.28,-0.06820428336079078
2362,2010-01-04,2010-03-31,28.41,36.47,201001-201004,0.28370292,97.86214662639844,winner,1.0,2010-04-01,37.88,2011-03-31,32.98,-0.12935586061246054
2374,2010-01-04,2010-03-31,41.68,35.5,201001-201004,-0.14827255,23.060876920490966,loser,136.0,2010-04-01,36.03,2011-03-31,30.78,-0.14571190674437967
2385,2010-01-04,2010-03-31,25.27,27.73,201001-201004,0.09734863,65.59286636577879,winner,9.0,2010-04-01,28.55,2011-03-31,19.01,-0.33415061295971976
2392,2010-01-04,2010-03-31,36.03,30.52,201001-201004,-0.15292812,22.254714137209007,loser,137.0,2010-04-01,31.01,2011-03-31,29.31,-0.0548210254756531
2393,2010-01-04,2010-03-31,52.35,43.93,201001-201004,-0.1608405,20.884599138791096,loser,139.0,2010-04-01,45.66,2011-03-31,38.7,-0.1524310118265439
2458,2010-01-04,2010-03-31,40.07,33.38,201001-201004,-0.16695782,19.82531838102644,loser,142.0,2010-04-01,33.38,2011-03-31,26.88,-0.19472738166566816
2475,2010-01-04,2010-03-31,4.37,3.63,201001-201004,-0.16933638,19.41344474368383,loser,143.0,2010-04-01,3.65,2011-03-31,3.66,0.0027397260273973236
2618,2010-01-04,2010-03-31,8.13,8.68,201001-201004,0.06765068,60.45034202831455,winner,14.0,2010-04-01,8.74,2011-03-31,13.5,0.5446224256292905
2707,2010-01-04,2010-03-31,118.41,100.12,201001-201004,-0.15446331,21.98887922477796,loser,138.0,2010-04-01,101.7,2011-03-31,161.75,0.5904621435594887
2855,2010-01-04,2010-03-31,8.97,7.38,201001-201004,-0.17725753,18.041811123999484,loser,145.0,2010-04-01,7.56,2011-03-31,7.76,0.02645502645502648
2885,2010-01-04,2010-03-31,10.55,8.61,201001-201004,-0.18388626,16.89397414025214,loser,147.0,2010-04-01,8.77,2011-03-31,10.05,0.14595210946408224
2915,2010-01-04,2010-03-31,37.16,46.89,201001-201004,0.26184069,94.07646277124209,winner,2.0,2010-04-01,50.13,2011-03-31,51.64,0.030121683622581247
3008,2010-01-04,2010-03-31,290.98,334.0,201001-201004,0.14784521,74.33690060412555,winner,5.0,2010-04-01,336.09,2011-03-31,566.01,0.6841024725519951
3035,2010-01-04,2010-03-31,60.17,51.45,201001-201004,-0.14492272,23.640936564384496,loser,135.0,2010-04-01,52.93,2011-03-31,40.06,-0.2431513319478556
3049,2010-01-04,2010-03-31,40.62,33.84,201001-201004,-0.16691285,19.833105427588773,loser,141.0,2010-04-01,33.56,2011-03-31,38.15,0.1367699642431465
3514,2010-01-04,2010-03-31,75.03,85.02,201001-201004,0.13314674,71.79170001962433,winner,6.0,2010-04-01,85.02,2011-03-31,78.26,-0.07951070336391428
3532,2010-01-04,2010-03-31,128.6,142.41,201001-201004,0.10738725,67.33116303826141,winner,8.0,2010-04-01,145.97,2011-03-31,111.37,-0.23703500719325885
6005,2010-01-04,2010-03-31,7.83,6.46,201001-201004,-0.17496807,18.43825612339004,loser,144.0,2010-04-01,6.64,2011-03-31,5.67,-0.14608433734939755
6116,2010-01-04,2010-03-31,11.72,9.58,201001-201004,-0.18259386,17.117767312970756,loser,146.0,2010-04-01,9.61,2011-03-31,7.16,-0.254942767950052
8008,2010-01-04,2010-03-31,25.88,27.79,201001-201004,0.07380216,61.51553796309875,winner,13.0,2010-04-01,27.83,2011-03-31,24.83,-0.10779734099892203
8078,2010-01-04,2010-03-31,40.14,29.89,201001-201004,-0.25535625,4.5181649354644,loser,148.0,2010-04-01,30.4,2011-03-31,25.71,-0.15427631578947362
8131,2010-01-04,2010-03-31,19.14,22.92,201001-201004,0.19749216,82.93381213020294,winner,3.0,2010-04-01,23.12,2011-03-31,15.38,-0.33477508650519033
1314,2010-02-01,2010-04-30,6.51,8.84,201002-201005,0.3579109062980031,85.87678589543512,winner,1.0,2010-05-03,9.18,2011-04-29,20.08,1.1873638344226578
1605,2010-02-01,2010-04-30,6.9,8.81,201002-201005,0.2768115942028986,73.67749767630717,winner,8.0,2010-05-03,8.75,2011-04-29,10.6,0.21142857142857138
2006,2010-02-01,2010-04-30,25.19,23.46,201002-201005,-0.0686780468439857,21.707541347806792,loser,139.0,2010-05-03,22.84,2011-04-29,23.96,0.04903677758318743
2207,2010-02-01,2010-04-30,43.08,54.79,201002-201005,0.2718198700092851,72.92662223020136,winner,11.0,2010-05-03,52.73,2011-04-29,58.74,0.11397686326569326
2311,2010-02-01,2010-04-30,13.21,16.84,201002-201005,0.274791824375473,73.37367568787688,winner,10.0,2010-05-03,16.46,2011-04-29,20.09,0.22053462940461718
2327,2010-02-01,2010-04-30,26.73,35.24,201002-201005,0.3183688739244295,79.92871263521285,winner,4.0,2010-05-03,35.83,2011-04-29,36.26,0.012001116382919334
2332,2010-02-01,2010-04-30,21.33,20.17,201002-201005,-0.0543834974214719,23.85778558370508,loser,134.0,2010-05-03,20.04,2011-04-29,18.75,-0.0643712574850299
2362,2010-02-01,2010-04-30,29.71,37.34,201002-201005,0.2568158869067655,70.66966209608931,winner,13.0,2010-05-03,36.58,2011-04-29,36.24,-0.009294696555494706
2371,2010-02-01,2010-04-30,17.39,16.35,201002-201005,-0.0598044853364001,23.042338543549356,loser,136.0,2010-05-03,16.02,2011-04-29,15.28,-0.04619225967540576
2374,2010-02-01,2010-04-30,38.99,36.44,201002-201005,-0.0654013849705053,22.20043014745949,loser,137.0,2010-05-03,36.77,2011-04-29,30.53,-0.16970356268697312
2382,2010-02-01,2010-04-30,27.49,25.31,201002-201005,-0.0793015642051655,20.1095086784549,loser,143.0,2010-05-03,24.93,2011-04-29,25.6,0.026875250701965572
2485,2010-02-01,2010-04-30,40.8,33.63,201002-201005,-0.1757352941176469,5.603554992086755,loser,147.0,2010-05-03,33.89,2011-04-29,33.28,-0.01799940985541456
2498,2010-02-01,2010-04-30,227.82,306.78,201002-201005,0.3465894126942322,84.17376080218342,winner,2.0,2010-05-03,312.57,2011-04-29,1035.95,2.3142975973381965
2501,2010-02-01,2010-04-30,7.6,7.18,201002-201005,-0.0552631578947368,23.725463479224736,loser,135.0,2010-05-03,7.13,2011-04-29,8.59,0.20476858345021037
2610,2010-02-01,2010-04-30,8.57,10.88,201002-201005,0.2695449241540257,72.58441562629486,winner,12.0,2010-05-03,10.76,2011-04-29,14.8,0.37546468401487
