,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
0,2017-01-03,1440,470138,5722670,12.25,12.25,12.1,12.25,0.05,213
1,2017-01-04,1440,380154,4637226,12.2,12.25,12.15,12.15,-0.1,198
2,2017-01-05,1440,742263,9116654,12.2,12.3,12.2,12.3,0.15,242
3,2017-01-06,1440,4429418,55899355,12.3,12.85,12.25,12.7,0.4,1318
4,2017-01-09,1440,9216410,120562936,12.8,13.5,12.75,12.75,0.05,1918
5,2017-01-10,1440,2475802,31267719,12.7,12.8,12.45,12.55,-0.2,592
6,2017-01-11,1440,916711,11600199,12.55,12.75,12.55,12.65,0.1,353
7,2017-01-12,1440,795656,10119436,12.65,12.8,12.65,12.75,0.1,322
8,2017-01-13,1440,642906,8161792,12.7,12.75,12.6,12.75,0.0,207
9,2017-01-16,1440,3761098,48701195,12.7,13.1,12.7,12.8,0.05,1034
10,2017-01-17,1440,3525276,45762942,12.9,13.15,12.7,13.15,0.35,1006
11,2017-01-18,1440,25265822,352679658,13.8,14.2,13.65,14.0,0.85,5558
12,2017-01-19,1440,4022606,55599103,14.0,14.0,13.65,13.9,-0.1,1363
13,2017-01-20,1440,1591396,21907411,13.75,13.85,13.7,13.75,-0.15,646
14,2017-01-23,1440,1946567,26608943,13.8,13.85,13.55,13.55,-0.2,688
15,2017-01-24,1440,2453727,33570359,13.65,13.8,13.55,13.7,0.15,801
16,2017-02-02,1440,3197704,44260866,13.8,14.05,13.7,13.75,0.05,1026
17,2017-02-03,1440,2448737,33552647,13.75,13.95,13.45,13.65,-0.1,948
18,2017-02-06,1440,2157567,29619924,13.65,13.9,13.6,13.85,0.2,814
19,2017-02-07,1440,1789221,24454034,13.85,13.85,13.55,13.7,-0.15,695
20,2017-02-08,1440,1989468,27098660,13.7,13.8,13.55,13.65,-0.05,761
21,2017-02-09,1440,1184088,16088462,13.7,13.7,13.5,13.6,-0.05,515
22,2017-02-10,1440,2091471,28345292,13.7,13.7,13.5,13.5,-0.1,805
23,2017-02-13,1440,1167383,15821864,13.55,13.6,13.5,13.6,0.1,506
24,2017-02-14,1440,10795575,152910189,13.65,14.6,13.6,14.0,0.4,2693
25,2017-02-15,1440,3148882,44372379,14.0,14.2,13.95,14.1,0.1,1089
26,2017-02-16,1440,2062942,29050257,14.1,14.25,14.0,14.0,-0.1,720
27,2017-02-17,1440,2975224,41230771,13.95,14.0,13.75,13.85,-0.15,781
28,2017-02-18,1440,1184599,16374813,13.85,13.9,13.75,13.75,-0.1,335
29,2017-02-20,1440,1115364,15363045,13.8,13.85,13.7,13.75,0.0,328
30,2017-02-21,1440,4501173,62990962,13.75,14.1,13.75,14.0,0.25,1369
31,2017-02-22,1440,1488060,20792099,14.0,14.1,13.9,13.9,-0.1,527
32,2017-02-23,1440,2861939,39675784,14.0,14.0,13.7,13.75,-0.15,807
33,2017-02-24,1440,2549247,35166721,13.75,13.9,13.7,13.85,0.1,651
34,2017-03-01,1440,2494877,34912728,13.85,14.05,13.8,14.05,0.2,958
35,2017-03-02,1440,2973924,41936067,14.15,14.2,13.95,14.15,0.1,930
36,2017-03-03,1440,5804542,83751609,14.15,14.6,14.1,14.3,0.15,1972
37,2017-03-06,1440,5325883,78056497,14.5,14.95,14.4,14.65,0.35,1671
38,2017-03-07,1440,6603749,98208919,14.75,15.1,14.6,14.65,0.0,1827
39,2017-03-08,1440,1922954,28380095,14.65,14.95,14.6,14.8,0.15,761
40,2017-03-09,1440,2485874,36327971,14.9,14.9,14.4,14.4,-0.4,1068
41,2017-03-10,1440,3310187,46884081,14.6,14.6,13.95,14.15,-0.25,1031
42,2017-03-13,1440,795479,11338386,14.2,14.3,14.2,14.2,0.05,380
43,2017-03-14,1440,1328990,19153184,14.35,14.5,14.3,14.4,0.2,578
44,2017-03-15,1440,590147,8433674,14.4,14.4,14.25,14.25,-0.15,408
45,2017-03-16,1440,1780603,25769922,14.45,14.5,14.4,14.45,0.2,600
46,2017-03-17,1440,2353226,34361197,14.45,14.8,14.4,14.8,0.35,878
47,2017-03-20,1440,3563926,53099862,14.85,15.0,14.75,14.95,0.15,1484
48,2017-03-21,1440,2388879,35558044,15.0,15.0,14.8,14.85,-0.1,1152
49,2017-03-22,1440,4603748,69071320,14.8,15.15,14.7,15.1,0.25,1704
50,2017-03-23,1440,10464587,162459130,15.1,15.85,15.1,15.7,0.6,3136
51,2017-03-24,1440,8987459,142510819,15.85,16.2,15.35,15.4,-0.3,2806
52,2017-03-27,1440,3205015,49498361,15.4,15.55,15.35,15.35,-0.05,1012
53,2017-03-28,1440,2910632,44787544,15.5,15.6,15.15,15.3,-0.05,1070
54,2017-03-29,1440,2732580,42425727,15.6,15.65,15.4,15.6,0.3,1400
55,2017-03-30,1440,2851061,44724966,15.65,15.95,15.45,15.45,-0.15,1131
56,2017-03-31,1440,2060765,31333995,15.5,15.5,15.05,15.15,-0.3,764
57,2017-04-05,1440,1630898,24849028,15.2,15.35,15.05,15.35,0.2,777
58,2017-04-06,1440,1581347,24362948,15.35,15.55,15.25,15.4,0.05,740
59,2017-04-07,1440,996617,15171639,15.4,15.4,15.1,15.25,-0.15,504
60,2017-04-10,1440,3078849,46117518,15.25,15.25,14.8,15.15,-0.1,998
61,2017-04-11,1440,2909013,42568531,15.15,15.15,14.3,14.5,-0.65,1061
62,2017-04-12,1440,1314993,19030385,14.55,14.65,14.3,14.65,0.15,464
63,2017-04-13,1440,775332,11243574,14.65,14.65,14.4,14.45,-0.2,352
64,2017-04-14,1440,2025931,28572876,14.4,14.4,14.0,14.05,-0.4,754
65,2017-04-17,1440,1997927,27395441,14.0,14.0,13.55,13.75,-0.3,700
66,2017-04-18,1440,848608,11812551,13.75,14.05,13.75,13.95,0.2,436
67,2017-04-19,1440,469520,6456071,13.95,13.95,13.65,13.7,-0.25,309
68,2017-04-20,1440,642521,8775656,13.6,13.7,13.6,13.65,-0.05,229
69,2017-04-21,1440,2111115,29480560,13.65,14.2,13.65,14.05,0.4,741
70,2017-04-24,1440,631021,8827044,14.1,14.1,13.9,14.05,0.0,298
71,2017-04-25,1440,831154,11598806,14.2,14.2,13.85,14.1,0.05,348
72,2017-04-26,1440,599626,8392214,14.1,14.1,13.95,14.0,-0.1,258
73,2017-04-27,1440,415190,5766710,13.9,14.0,13.8,14.0,0.0,208
74,2017-04-28,1440,347665,4842435,14.0,14.0,13.85,13.9,-0.1,219
75,2017-05-02,1440,487199,6777543,13.95,14.0,13.85,13.9,0.0,271
76,2017-05-03,1440,284511,3955397,13.9,14.0,13.85,13.85,-0.05,209
77,2017-05-04,1440,404224,5604453,13.85,13.95,13.8,13.95,0.1,221
78,2017-05-05,1440,461837,6372055,13.95,13.95,13.75,13.8,-0.15,188
79,2017-05-08,1440,903600,12289462,13.8,13.85,13.5,13.5,-0.3,451
80,2017-05-09,1440,674586,9008583,13.6,13.6,13.2,13.3,-0.2,307
81,2017-05-10,1440,715339,9553254,13.3,13.45,13.25,13.4,0.1,375
82,2017-05-11,1440,2531399,33076153,13.4,13.4,12.8,12.95,-0.45,697
83,2017-05-12,1440,742884,9784415,13.1,13.25,13.05,13.25,0.3,342
84,2017-05-15,1440,2274284,31352506,13.6,13.95,13.55,13.9,0.65,764
85,2017-05-16,1440,1042292,14419785,14.0,14.0,13.7,13.85,-0.05,425
86,2017-05-17,1440,1324852,17931814,13.7,13.75,13.35,13.45,-0.4,639
87,2017-05-18,1440,743329,9869954,13.2,13.4,13.2,13.25,-0.2,332
88,2017-05-19,1440,619136,8224095,13.25,13.35,13.25,13.35,0.1,288
89,2017-05-22,1440,745599,9872551,13.2,13.3,13.2,13.25,-0.1,339
90,2017-05-23,1440,942907,12476960,13.3,13.35,13.15,13.3,0.05,415
91,2017-05-24,1440,546687,7290563,13.3,13.45,13.2,13.4,0.1,273
92,2017-05-25,1440,2733050,37282769,13.4,13.8,13.4,13.65,0.25,917
93,2017-05-26,1440,1035901,14244879,13.8,13.8,13.7,13.8,0.15,383
94,2017-05-31,1440,1519498,21083267,13.8,13.95,13.7,13.95,0.15,542
95,2017-06-01,1440,821406,11388854,13.95,13.95,13.75,13.75,-0.2,344
96,2017-06-02,1440,465189,6409085,13.75,13.9,13.7,13.8,0.05,261
97,2017-06-03,1440,450506,6155348,13.8,13.8,13.6,13.75,-0.05,178
98,2017-06-05,1440,439967,5993796,13.6,13.75,13.55,13.65,-0.1,242
99,2017-06-06,1440,419538,5698433,13.65,13.65,13.55,13.65,0.0,200
100,2017-06-07,1440,601114,8124431,13.65,13.65,13.45,13.5,-0.15,298
101,2017-06-08,1440,466504,6285544,13.6,13.6,13.4,13.5,0.0,264
102,2017-06-09,1440,412972,5561172,13.6,13.6,13.4,13.4,-0.1,208
103,2017-06-12,1440,615988,8232687,13.4,13.55,13.3,13.3,-0.1,368
104,2017-06-13,1440,348349,4670721,13.35,13.45,13.35,13.45,0.15,133
105,2017-06-14,1440,593501,7895235,13.45,13.5,13.25,13.25,-0.2,281
106,2017-06-15,1440,607119,8014805,13.3,13.3,13.1,13.2,-0.05,273
107,2017-06-16,1440,1049185,13959796,13.35,13.4,13.15,13.35,0.15,362
108,2017-06-19,1440,644229,8521776,13.3,13.35,13.2,13.3,-0.05,286
109,2017-06-20,1440,1262459,16671979,13.2,13.35,13.1,13.2,-0.1,350
110,2017-06-21,1440,1558159,20541956,13.2,13.35,13.1,13.3,0.1,673
111,2017-06-22,1440,940051,12606374,13.35,13.5,13.3,13.45,0.15,294
112,2017-06-23,1440,822591,11085638,13.45,13.55,13.4,13.5,0.05,269
113,2017-06-26,1440,1666894,22732795,13.45,13.7,13.45,13.7,0.2,855
114,2017-06-27,1440,828373,11352267,13.8,13.8,13.65,13.65,-0.05,377
115,2017-06-28,1440,2854161,38091628,13.6,13.65,13.2,13.3,-0.35,694
116,2017-06-29,1440,12122350,157466424,13.4,13.4,12.75,12.95,-0.35,2213
117,2017-06-30,1440,2472072,31919233,12.9,13.1,12.8,13.05,0.1,708
