Stock_id,Combination,Start_Date,End_Date,Start_Price,End_Price,Return,RT_Percentile_Rank
2201,201609-201702,2016-09-01,2017-02-24,27.35,28.6,0.04570383912248629,0.42424242424242425
9910,201609-201702,2016-09-01,2017-02-24,150.5,130.0,-0.1362126245847176,0.050505050505050504
9914,201609-201702,2016-09-01,2017-02-24,130.0,157.0,0.2076923076923077,0.7575757575757576
2106,201609-201702,2016-09-01,2017-02-24,50.1,49.6,-0.00998003992015968,0.22727272727272727
9917,201609-201702,2016-09-01,2017-02-24,90.9,90.0,-0.009900990099009964,0.23232323232323232
2105,201609-201702,2016-09-01,2017-02-24,66.1,65.3,-0.01210287443267772,0.2222222222222222
9921,201609-201702,2016-09-01,2017-02-24,208.5,190.0,-0.08872901678657075,0.08080808080808081
9933,201609-201702,2016-09-01,2017-02-24,44.6,50.9,0.14125560538116586,0.6717171717171717
2103,201609-201702,2016-09-01,2017-02-24,28.8,36.05,0.251736111111111,0.8383838383838383
9938,201609-201702,2016-09-01,2017-02-24,91.6,92.5,0.009825327510917093,0.29797979797979796
9941,201609-201702,2016-09-01,2017-02-24,71.6,86.0,0.20111731843575428,0.7474747474747475
2059,201609-201702,2016-09-01,2017-02-24,383.5,424.0,0.10560625814863103,0.5959595959595959
2855,201609-201702,2016-09-01,2017-02-24,11.7,13.15,0.12393162393162403,0.6212121212121212
1717,201609-201702,2016-09-01,2017-02-24,34.4,33.6,-0.023255813953488292,0.19696969696969696
2903,201609-201702,2016-09-01,2017-02-24,16.9,16.4,-0.02958579881656805,0.18181818181818182
3037,201609-201702,2016-09-01,2017-02-24,13.0,14.35,0.10384615384615382,0.5858585858585859
1229,201609-201702,2016-09-01,2017-02-24,20.8,23.45,0.1274038461538461,0.6414141414141414
1326,201609-201702,2016-09-01,2017-02-24,80.4,97.2,0.20895522388059695,0.7626262626262627
2441,201609-201702,2016-09-01,2017-02-24,38.25,41.7,0.09019607843137262,0.5505050505050505
3026,201609-201702,2016-09-01,2017-02-24,31.6,34.7,0.09810126582278485,0.5757575757575758
1319,201609-201702,2016-09-01,2017-02-24,62.3,61.1,-0.019261637239165262,0.20202020202020202
2027,201609-201702,2016-09-01,2017-02-24,15.9,17.9,0.12578616352201247,0.6313131313131313
1314,201609-201702,2016-09-01,2017-02-24,7.31,12.15,0.662106703146375,0.9747474747474747
2104,201609-201702,2016-09-01,2017-02-24,24.9,30.2,0.21285140562249,0.7777777777777778
1210,201609-201702,2016-09-01,2017-02-24,26.8,29.05,0.08395522388059701,0.5303030303030303
1303,201609-201702,2016-09-01,2017-02-24,60.1,74.6,0.2412645590682195,0.8282828282828283
2456,201609-201702,2016-09-01,2017-02-24,70.0,81.1,0.1585714285714285,0.6868686868686869
5269,201609-201702,2016-09-01,2017-02-24,228.0,325.0,0.42543859649122806,0.9393939393939394
1301,201609-201702,2016-09-01,2017-02-24,77.0,92.6,0.20259740259740253,0.7525252525252525
8341,201609-201702,2016-09-01,2017-02-24,126.0,127.5,0.011904761904761904,0.3181818181818182
5876,201609-201702,2016-09-01,2017-02-24,27.23,29.09,0.06830701432243846,0.48484848484848486
1227,201609-201702,2016-09-01,2017-02-24,77.2,77.0,-0.00259067357512957,0.25252525252525254
2889,201609-201702,2016-09-01,2017-02-24,7.96,8.73,0.0967336683417086,0.5656565656565656
3005,201609-201702,2016-09-01,2017-02-24,28.9,43.0,0.4878892733564015,0.9444444444444444
1216,201609-201702,2016-09-01,2017-02-24,58.3,54.6,-0.06346483704974264,0.1111111111111111
3023,201609-201702,2016-09-01,2017-02-24,72.5,73.3,0.01103448275862065,0.30808080808080807
5534,201609-201702,2016-09-01,2017-02-24,53.0,70.3,0.32641509433962257,0.898989898989899
2023,201609-201702,2016-09-01,2017-02-24,10.05,14.2,0.4129353233830844,0.9292929292929293
6415,201609-201702,2016-09-01,2017-02-24,473.0,517.0,0.09302325581395349,0.5606060606060606
1402,201609-201702,2016-09-01,2017-02-24,23.3,27.5,0.18025751072961368,0.7070707070707071
1262,201609-201702,2016-09-01,2017-02-24,136.5,163.5,0.1978021978021978,0.7373737373737373
1704,201609-201702,2016-09-01,2017-02-24,39.35,44.4,0.12833545108005076,0.6464646464646465
3060,201609-201702,2016-09-01,2017-02-24,40.15,37.75,-0.059775840597758374,0.12121212121212122
3576,201609-201702,2016-09-01,2017-02-24,16.4,15.55,-0.0518292682926828,0.14646464646464646
1605,201609-201702,2016-09-01,2017-02-24,10.2,14.2,0.3921568627450981,0.9242424242424242
6005,201609-201702,2016-09-01,2017-02-24,8.04,10.1,0.2562189054726369,0.8535353535353535
1590,201609-201702,2016-09-01,2017-02-24,230.0,284.0,0.23478260869565218,0.8232323232323232
8046,201609-201702,2016-09-01,2017-02-24,25.65,25.2,-0.017543859649122782,0.21212121212121213
8150,201609-201702,2016-09-01,2017-02-24,30.3,24.75,-0.1831683168316832,0.020202020202020204
1536,201609-201702,2016-09-01,2017-02-24,161.5,138.0,-0.14551083591331268,0.045454545454545456
9907,201609-201702,2016-09-01,2017-02-24,14.1,15.35,0.08865248226950355,0.5404040404040404
9940,201609-201702,2016-09-01,2017-02-24,28.0,33.3,0.1892857142857142,0.7171717171717171
1504,201609-201702,2016-09-01,2017-02-24,26.35,27.7,0.05123339658444014,0.43434343434343436
1702,201609-201702,2016-09-01,2017-02-24,69.9,63.0,-0.09871244635193141,0.0707070707070707
1477,201609-201702,2016-09-01,2017-02-24,147.0,124.5,-0.15306122448979592,0.04040404040404041
1589,201609-201702,2016-09-01,2017-02-24,170.0,119.0,-0.3,0.010101010101010102
1707,201609-201702,2016-09-01,2017-02-24,246.5,204.5,-0.17038539553752535,0.025252525252525252
1476,201609-201702,2016-09-01,2017-02-24,400.5,309.0,-0.22846441947565543,0.015151515151515152
2849,201609-201702,2016-09-01,2017-02-24,13.4,13.95,0.0410447761194029,0.3939393939393939
4137,201609-201702,2016-09-01,2017-02-24,163.0,163.5,0.003067484662576687,0.2727272727272727
1434,201609-201702,2016-09-01,2017-02-24,29.9,31.2,0.043478260869565244,0.4090909090909091
2355,201609-201702,2016-09-01,2017-02-24,73.8,61.4,-0.16802168021680217,0.03535353535353535
6414,201609-201702,2016-09-01,2017-02-24,498.5,485.0,-0.02708124373119358,0.18686868686868688
2231,201609-201702,2016-09-01,2017-02-24,382.5,253.5,-0.33725490196078434,0.005050505050505051
6409,201609-201702,2016-09-01,2017-02-24,489.5,452.0,-0.07660878447395301,0.09090909090909091
2834,201609-201702,2016-09-01,2017-02-24,8.43,8.41,-0.0023724792408065924,0.25757575757575757
2382,201609-201702,2016-09-01,2017-02-24,58.8,63.7,0.08333333333333344,0.5252525252525253
2845,201609-201702,2016-09-01,2017-02-24,8.95,9.35,0.04469273743016764,0.41919191919191917
2867,201609-201702,2016-09-01,2017-02-24,14.85,16.55,0.11447811447811455,0.6060606060606061
2379,201609-201702,2016-09-01,2017-02-24,122.0,114.5,-0.06147540983606557,0.11616161616161616
2880,201609-201702,2016-09-01,2017-02-24,16.0,16.9,0.05624999999999991,0.45454545454545453
2881,201609-201702,2016-09-01,2017-02-24,44.15,49.75,0.1268403171007928,0.6363636363636364
2377,201609-201702,2016-09-01,2017-02-24,75.5,71.1,-0.05827814569536431,0.13131313131313133
2882,201609-201702,2016-09-01,2017-02-24,39.35,48.25,0.22617534942820836,0.803030303030303
2883,201609-201702,2016-09-01,2017-02-24,7.98,8.1,0.015037593984962308,0.3383838383838384
2376,201609-201702,2016-09-01,2017-02-24,42.65,42.8,0.0035169988276670242,0.2777777777777778
2884,201609-201702,2016-09-01,2017-02-24,18.05,18.65,0.03324099722991678,0.3787878787878788
2885,201609-201702,2016-09-01,2017-02-24,11.1,13.0,0.1711711711711712,0.696969696969697
2371,201609-201702,2016-09-01,2017-02-24,5.48,15.9,1.9014598540145984,0.9949494949494949
2886,201609-201702,2016-09-01,2017-02-24,21.25,23.9,0.12470588235294111,0.6262626262626263
2887,201609-201702,2016-09-01,2017-02-24,11.7,12.15,0.038461538461538554,0.3838383838383838
2360,201609-201702,2016-09-01,2017-02-24,78.5,93.8,0.19490445859872607,0.7222222222222222
2888,201609-201702,2016-09-01,2017-02-24,6.81,8.29,0.21732745961820846,0.7878787878787878
2357,201609-201702,2016-09-01,2017-02-24,270.0,277.5,0.027777777777777776,0.3686868686868687
2890,201609-201702,2016-09-01,2017-02-24,9.22,9.35,0.014099783080260195,0.3333333333333333
2891,201609-201702,2016-09-01,2017-02-24,18.25,18.35,0.005479452054794599,0.2878787878787879
2823,201609-201702,2016-09-01,2017-02-24,27.85,30.15,0.08258527827648104,0.5202020202020202
2356,201609-201702,2016-09-01,2017-02-24,22.95,22.8,-0.006535947712418239,0.24242424242424243
2383,201609-201702,2016-09-01,2017-02-24,85.7,112.5,0.3127187864644107,0.8939393939393939
2385,201609-201702,2016-09-01,2017-02-24,77.8,72.4,-0.06940874035989707,0.09595959595959595
2454,201609-201702,2016-09-01,2017-02-24,251.0,224.0,-0.10756972111553785,0.06565656565656566
2449,201609-201702,2016-09-01,2017-02-24,28.85,28.75,-0.003466204506065907,0.2474747474747475
2474,201609-201702,2016-09-01,2017-02-24,226.0,257.0,0.13716814159292035,0.6666666666666666
2448,201609-201702,2016-09-01,2017-02-24,23.75,28.9,0.21684210526315784,0.7828282828282829
2492,201609-201702,2016-09-01,2017-02-24,33.05,43.1,0.3040847201210289,0.8888888888888888
2498,201609-201702,2016-09-01,2017-02-24,84.5,78.9,-0.06627218934911236,0.10606060606060606
2439,201609-201702,2016-09-01,2017-02-24,116.0,144.0,0.2413793103448276,0.8333333333333334
2542,201609-201702,2016-09-01,2017-02-24,48.85,49.9,0.021494370522006083,0.3434343434343434
2603,201609-201702,2016-09-01,2017-02-24,13.2,14.55,0.10227272727272739,0.5808080808080808
2412,201609-201702,2016-09-01,2017-02-24,113.0,102.0,-0.09734513274336283,0.07575757575757576
2606,201609-201702,2016-09-01,2017-02-24,22.35,33.5,0.49888143176733774,0.9494949494949495
2610,201609-201702,2016-09-01,2017-02-24,9.25,10.1,0.09189189189189186,0.5555555555555556
2409,201609-201702,2016-09-01,2017-02-24,12.1,12.2,0.008264462809917326,0.29292929292929293
2615,201609-201702,2016-09-01,2017-02-24,16.05,18.85,0.17445482866043618,0.702020202020202
2618,201609-201702,2016-09-01,2017-02-24,14.85,15.25,0.02693602693602696,0.36363636363636365
2408,201609-201702,2016-09-01,2017-02-24,37.0,45.5,0.22972972972972974,0.8080808080808081
2633,201609-201702,2016-09-01,2017-02-24,15.7,21.55,0.37261146496815295,0.9191919191919192
2723,201609-201702,2016-09-01,2017-02-24,299.5,288.5,-0.03672787979966611,0.16161616161616163
2395,201609-201702,2016-09-01,2017-02-24,274.0,261.5,-0.04562043795620438,0.15151515151515152
2801,201609-201702,2016-09-01,2017-02-24,16.15,18.35,0.13622291021671845,0.6565656565656566
2809,201609-201702,2016-09-01,2017-02-24,27.0,28.6,0.05925925925925931,0.46464646464646464
2812,201609-201702,2016-09-01,2017-02-24,8.89,9.43,0.06074240719910001,0.47474747474747475
1102,201609-201702,2016-09-01,2017-02-24,27.5,30.4,0.1054545454545454,0.5909090909090909
2892,201609-201702,2016-09-01,2017-02-24,16.2,18.15,0.12037037037037034,0.6111111111111112
2354,201609-201702,2016-09-01,2017-02-24,87.1,91.7,0.052812858783008135,0.4393939393939394
2325,201609-201702,2016-09-01,2017-02-24,46.55,48.4,0.03974221267454353,0.3888888888888889
4915,201609-201702,2016-09-01,2017-02-24,44.55,47.0,0.05499438832772173,0.4494949494949495
2324,201609-201702,2016-09-01,2017-02-24,18.8,19.25,0.02393617021276592,0.3484848484848485
4938,201609-201702,2016-09-01,2017-02-24,76.4,80.7,0.05628272251308896,0.4595959595959596
4943,201609-201702,2016-09-01,2017-02-24,63.09,86.5,0.3710572198446663,0.9141414141414141
2317,201609-201702,2016-09-01,2017-02-24,87.4,89.5,0.024027459954233343,0.35353535353535354
4958,201609-201702,2016-09-01,2017-02-24,63.2,76.5,0.2104430379746835,0.7676767676767676
5264,201609-201702,2016-09-01,2017-02-24,110.5,104.0,-0.058823529411764705,0.12626262626262627
2313,201609-201702,2016-09-01,2017-02-24,15.8,20.05,0.2689873417721519,0.8585858585858586
5522,201609-201702,2016-09-01,2017-02-24,37.1,38.95,0.049865229110512166,0.4292929292929293
5871,201609-201702,2016-09-01,2017-02-24,54.1,65.9,0.21811460258780044,0.797979797979798
2311,201609-201702,2016-09-01,2017-02-24,38.5,38.15,-0.009090909090909129,0.23737373737373738
5880,201609-201702,2016-09-01,2017-02-24,14.05,14.65,0.042704626334519546,0.398989898989899
6116,201609-201702,2016-09-01,2017-02-24,5.48,7.75,0.4142335766423357,0.9343434343434344
2308,201609-201702,2016-09-01,2017-02-24,169.0,171.0,0.011834319526627219,0.31313131313131315
6176,201609-201702,2016-09-01,2017-02-24,51.6,63.5,0.23062015503875966,0.8131313131313131
6239,201609-201702,2016-09-01,2017-02-24,81.3,89.2,0.09717097170971717,0.5707070707070707
2303,201609-201702,2016-09-01,2017-02-24,11.5,12.75,0.10869565217391304,0.601010101010101
6269,201609-201702,2016-09-01,2017-02-24,87.6,94.5,0.0787671232876713,0.494949494949495
2301,201609-201702,2016-09-01,2017-02-24,47.7,51.5,0.0796645702306079,0.5
6285,201609-201702,2016-09-01,2017-02-24,95.0,89.7,-0.05578947368421049,0.1414141414141414
4904,201609-201702,2016-09-01,2017-02-24,73.2,74.0,0.01092896174863384,0.30303030303030304
2912,201609-201702,2016-09-01,2017-02-24,245.0,225.5,-0.07959183673469387,0.08585858585858586
3706,201609-201702,2016-09-01,2017-02-24,32.6,32.75,0.004601226993864987,0.2828282828282828
3702,201609-201702,2016-09-01,2017-02-24,37.4,39.0,0.04278074866310164,0.40404040404040403
2915,201609-201702,2016-09-01,2017-02-24,48.1,58.3,0.21205821205821196,0.7727272727272727
3008,201609-201702,2016-09-01,2017-02-24,3705.0,4560.0,0.23076923076923078,0.8181818181818182
2353,201609-201702,2016-09-01,2017-02-24,14.35,14.75,0.027874564459930338,0.37373737373737376
3019,201609-201702,2016-09-01,2017-02-24,31.8,51.6,0.6226415094339622,0.9696969696969697
3034,201609-201702,2016-09-01,2017-02-24,108.5,115.0,0.059907834101382486,0.4696969696969697
2352,201609-201702,2016-09-01,2017-02-24,12.75,16.0,0.2549019607843137,0.8459595959595959
3044,201609-201702,2016-09-01,2017-02-24,66.9,80.2,0.1988041853512705,0.7424242424242424
3045,201609-201702,2016-09-01,2017-02-24,111.5,108.0,-0.03139013452914798,0.17676767676767677
2347,201609-201702,2016-09-01,2017-02-24,33.3,33.75,0.0135135135135136,0.3282828282828283
3189,201609-201702,2016-09-01,2017-02-24,66.3,85.0,0.2820512820512821,0.8737373737373737
3231,201609-201702,2016-09-01,2017-02-24,22.45,25.75,0.1469933184855234,0.6767676767676768
2345,201609-201702,2016-09-01,2017-02-24,49.0,56.5,0.15306122448979592,0.6818181818181818
3406,201609-201702,2016-09-01,2017-02-24,53.1,204.5,2.8512241054613936,1.0
2344,201609-201702,2016-09-01,2017-02-24,10.3,11.15,0.08252427184466016,0.5126262626262627
3443,201609-201702,2016-09-01,2017-02-24,75.2,102.0,0.3563829787234042,0.9090909090909091
3481,201609-201702,2016-09-01,2017-02-24,11.0,12.5,0.13636363636363635,0.6616161616161617
2337,201609-201702,2016-09-01,2017-02-24,4.2,8.97,1.1357142857142857,0.9848484848484849
3532,201609-201702,2016-09-01,2017-02-24,34.4,98.5,1.8633720930232558,0.98989898989899
3673,201609-201702,2016-09-01,2017-02-24,58.7,91.9,0.565587734241908,0.9646464646464646
2330,201609-201702,2016-09-01,2017-02-24,173.5,189.0,0.0893371757925072,0.5454545454545454
3682,201609-201702,2016-09-01,2017-02-24,10.55,10.3,-0.023696682464454975,0.1919191919191919
2327,201609-201702,2016-09-01,2017-02-24,66.8,75.6,0.13173652694610774,0.6515151515151515
6213,201609-201702,2016-09-01,2017-02-24,35.0,41.85,0.19571428571428576,0.7323232323232324
2451,201609-201702,2016-09-01,2017-02-24,91.4,86.3,-0.05579868708971562,0.13636363636363635
1101,201610-201703,2016-10-03,2017-03-31,35.75,36.3,0.015384615384615306,0.3282828282828283
1710,201610-201703,2016-10-03,2017-03-31,19.55,23.6,0.20716112531969313,0.7727272727272727
2015,201610-201703,2016-10-03,2017-03-31,40.8,51.8,0.26960784313725494,0.8686868686868687
1907,201610-201703,2016-10-03,2017-03-31,9.56,11.55,0.20815899581589958,0.7929292929292929
2006,201610-201703,2016-10-03,2017-03-31,18.7,23.65,0.2647058823529411,0.8585858585858586
2002,201610-201703,2016-10-03,2017-03-31,22.3,25.3,0.13452914798206278,0.6464646464646465
2101,201610-201703,2016-10-03,2017-03-31,30.0,29.65,-0.011666666666666714,0.25757575757575757
2206,201610-201703,2016-10-03,2017-03-31,20.85,21.45,0.028776978417266084,0.3787878787878788
1909,201610-201703,2016-10-03,2017-03-31,15.45,26.15,0.6925566343042071,0.9595959595959596
2362,201610-201703,2016-10-03,2017-03-31,29.5,28.2,-0.04406779661016952,0.20202020202020202
1507,201610-201703,2016-10-03,2017-03-31,47.2,52.6,0.11440677966101691,0.5959595959595959
1802,201610-201703,2016-10-03,2017-03-31,14.7,17.4,0.18367346938775506,0.7676767676767676
2393,201610-201703,2016-10-03,2017-03-31,51.2,48.6,-0.05078125000000003,0.1919191919191919
1789,201610-201703,2016-10-03,2017-03-31,42.55,43.3,0.01762632197414806,0.3383838383838384
2501,201610-201703,2016-10-03,2017-03-31,15.25,21.6,0.4163934426229509,0.9343434343434344
2511,201610-201703,2016-10-03,2017-03-31,10.15,11.9,0.17241379310344826,0.7525252525252525
1723,201610-201703,2016-10-03,2017-03-31,103.5,118.0,0.14009661835748793,0.6666666666666666
2609,201610-201703,2016-10-03,2017-03-31,7.1,6.99,-0.015492957746478794,0.23737373737373738
2707,201610-201703,2016-10-03,2017-03-31,179.0,156.5,-0.12569832402234637,0.08080808080808081
1722,201610-201703,2016-10-03,2017-03-31,42.35,42.0,-0.008264462809917389,0.2676767676767677
2727,201610-201703,2016-10-03,2017-03-31,125.0,140.0,0.12,0.6111111111111112
2392,201610-201703,2016-10-03,2017-03-31,38.9,39.3,0.01028277634961436,0.29797979797979796
2049,201610-201703,2016-10-03,2017-03-31,164.0,190.5,0.16158536585365854,0.7323232323232324
1440,201610-201703,2016-10-03,2017-03-31,12.35,15.15,0.2267206477732794,0.8282828282828283
9945,201610-201703,2016-10-03,2017-03-31,38.8,36.35,-0.06314432989690712,0.14646464646464646
2227,201610-201703,2016-10-03,2017-03-31,205.5,211.5,0.029197080291970802,0.3838383838383838
6452,201610-201703,2016-10-03,2017-03-31,475.0,472.0,-0.00631578947368421,0.2727272727272727
6456,201610-201703,2016-10-03,2017-03-31,84.0,145.5,0.7321428571428571,0.9747474747474747
2207,201610-201703,2016-10-03,2017-03-31,361.0,355.5,-0.015235457063711912,0.24242424242424243
6505,201610-201703,2016-10-03,2017-03-31,96.0,106.0,0.10416666666666667,0.5454545454545454
8454,201610-201703,2016-10-03,2017-03-31,210.0,216.0,0.02857142857142857,0.37373737373737376
2204,201610-201703,2016-10-03,2017-03-31,23.75,27.8,0.17052631578947372,0.7424242424242424
8464,201610-201703,2016-10-03,2017-03-31,407.5,283.0,-0.30552147239263805,0.010101010101010102
9904,201610-201703,2016-10-03,2017-03-31,44.3,42.0,-0.0519187358916478,0.18686868686868688
2201,201610-201703,2016-10-03,2017-03-31,27.65,28.25,0.02169981916817365,0.35858585858585856
9910,201610-201703,2016-10-03,2017-03-31,140.0,121.0,-0.1357142857142857,0.07575757575757576
9914,201610-201703,2016-10-03,2017-03-31,145.5,160.5,0.10309278350515463,0.5404040404040404
2106,201610-201703,2016-10-03,2017-03-31,49.85,50.4,0.011033099297893624,0.30808080808080807
9917,201610-201703,2016-10-03,2017-03-31,91.1,90.0,-0.012074643249176667,0.25252525252525254
2105,201610-201703,2016-10-03,2017-03-31,66.4,62.7,-0.0557228915662651,0.16666666666666666
9921,201610-201703,2016-10-03,2017-03-31,224.0,179.5,-0.19866071428571427,0.03535353535353535
9933,201610-201703,2016-10-03,2017-03-31,46.0,53.0,0.15217391304347827,0.702020202020202
2103,201610-201703,2016-10-03,2017-03-31,28.95,34.95,0.20725388601036282,0.7777777777777778
9938,201610-201703,2016-10-03,2017-03-31,110.0,104.0,-0.05454545454545454,0.1717171717171717
9941,201610-201703,2016-10-03,2017-03-31,71.3,87.9,0.23281907433380097,0.8484848484848485
2059,201610-201703,2016-10-03,2017-03-31,415.0,435.0,0.04819277108433735,0.41414141414141414
2855,201610-201703,2016-10-03,2017-03-31,11.4,13.35,0.1710526315789473,0.7474747474747475
1717,201610-201703,2016-10-03,2017-03-31,33.45,33.0,-0.013452914798206362,0.2474747474747475
2903,201610-201703,2016-10-03,2017-03-31,16.9,16.15,-0.044378698224852076,0.19696969696969696
3037,201610-201703,2016-10-03,2017-03-31,13.1,16.7,0.27480916030534347,0.8737373737373737
1229,201610-201703,2016-10-03,2017-03-31,20.95,25.45,0.21479713603818618,0.8131313131313131
1326,201610-201703,2016-10-03,2017-03-31,85.2,94.4,0.10798122065727703,0.5656565656565656
2441,201610-201703,2016-10-03,2017-03-31,39.65,41.6,0.049180327868852534,0.4393939393939394
3026,201610-201703,2016-10-03,2017-03-31,32.0,38.7,0.2093750000000001,0.803030303030303
1319,201610-201703,2016-10-03,2017-03-31,74.6,52.7,-0.2935656836461125,0.015151515151515152
2027,201610-201703,2016-10-03,2017-03-31,16.1,17.85,0.10869565217391304,0.5707070707070707
1314,201610-201703,2016-10-03,2017-03-31,7.65,11.6,0.5163398692810456,0.9494949494949495
2104,201610-201703,2016-10-03,2017-03-31,25.5,29.45,0.1549019607843137,0.7121212121212122
1210,201610-201703,2016-10-03,2017-03-31,27.2,28.8,0.05882352941176476,0.4696969696969697
1303,201610-201703,2016-10-03,2017-03-31,61.5,71.9,0.16910569105691067,0.7373737373737373
2456,201610-201703,2016-10-03,2017-03-31,77.2,77.8,0.007772020725388527,0.2878787878787879
5269,201610-201703,2016-10-03,2017-03-31,279.0,320.0,0.14695340501792115,0.6767676767676768
1301,201610-201703,2016-10-03,2017-03-31,78.2,90.5,0.15728900255754472,0.7171717171717171
8341,201610-201703,2016-10-03,2017-03-31,133.5,146.0,0.09363295880149813,0.5252525252525253
5876,201610-201703,2016-10-03,2017-03-31,27.18,30.9,0.13686534216335536,0.6515151515151515
1227,201610-201703,2016-10-03,2017-03-31,79.9,75.4,-0.05632040050062578,0.16161616161616163
2889,201610-201703,2016-10-03,2017-03-31,8.01,9.3,0.1610486891385769,0.7272727272727273
3005,201610-201703,2016-10-03,2017-03-31,37.8,43.6,0.15343915343915357,0.7070707070707071
1216,201610-201703,2016-10-03,2017-03-31,60.5,56.9,-0.05950413223140498,0.15151515151515152
3023,201610-201703,2016-10-03,2017-03-31,71.9,74.5,0.0361613351877607,0.3939393939393939
5534,201610-201703,2016-10-03,2017-03-31,52.9,74.0,0.39886578449905485,0.9242424242424242
2023,201610-201703,2016-10-03,2017-03-31,10.5,13.9,0.3238095238095238,0.8888888888888888
6415,201610-201703,2016-10-03,2017-03-31,463.0,560.0,0.20950323974082075,0.8080808080808081
1402,201610-201703,2016-10-03,2017-03-31,23.5,26.3,0.1191489361702128,0.6060606060606061
1262,201610-201703,2016-10-03,2017-03-31,158.5,165.5,0.04416403785488959,0.40404040404040403
1704,201610-201703,2016-10-03,2017-03-31,38.35,44.5,0.16036505867014336,0.7222222222222222
3060,201610-201703,2016-10-03,2017-03-31,39.9,34.1,-0.1453634085213032,0.06565656565656566
3576,201610-201703,2016-10-03,2017-03-31,16.3,15.25,-0.06441717791411047,0.1414141414141414
1605,201610-201703,2016-10-03,2017-03-31,10.2,13.9,0.36274509803921584,0.9090909090909091
6005,201610-201703,2016-10-03,2017-03-31,8.18,10.05,0.2286063569682153,0.8383838383838383
1590,201610-201703,2016-10-03,2017-03-31,279.5,298.5,0.06797853309481217,0.4797979797979798
8046,201610-201703,2016-10-03,2017-03-31,25.6,25.9,0.011718749999999889,0.31313131313131315
8150,201610-201703,2016-10-03,2017-03-31,30.2,27.15,-0.10099337748344374,0.11616161616161616
1536,201610-201703,2016-10-03,2017-03-31,156.0,127.0,-0.1858974358974359,0.045454545454545456
9907,201610-201703,2016-10-03,2017-03-31,13.85,15.7,0.1335740072202166,0.6414141414141414
9940,201610-201703,2016-10-03,2017-03-31,28.55,35.0,0.22591943957968474,0.8232323232323232
1504,201610-201703,2016-10-03,2017-03-31,27.5,30.85,0.12181818181818187,0.6212121212121212
1702,201610-201703,2016-10-03,2017-03-31,69.8,61.9,-0.1131805157593123,0.10101010101010101
1477,201610-201703,2016-10-03,2017-03-31,150.0,124.5,-0.17,0.05555555555555555
1589,201610-201703,2016-10-03,2017-03-31,174.5,106.0,-0.39255014326647564,0.005050505050505051
1707,201610-201703,2016-10-03,2017-03-31,257.5,191.0,-0.258252427184466,0.020202020202020204
1476,201610-201703,2016-10-03,2017-03-31,376.5,304.0,-0.19256308100929614,0.04040404040404041
2849,201610-201703,2016-10-03,2017-03-31,12.75,13.5,0.058823529411764705,0.46464646464646464
4137,201610-201703,2016-10-03,2017-03-31,158.0,144.0,-0.08860759493670886,0.12626262626262627
1434,201610-201703,2016-10-03,2017-03-31,29.65,32.4,0.0927487352445194,0.5202020202020202
2355,201610-201703,2016-10-03,2017-03-31,70.0,61.7,-0.11857142857142854,0.09090909090909091
6414,201610-201703,2016-10-03,2017-03-31,516.0,396.5,-0.2315891472868217,0.030303030303030304
2231,201610-201703,2016-10-03,2017-03-31,350.0,260.5,-0.2557142857142857,0.025252525252525252
6409,201610-201703,2016-10-03,2017-03-31,492.5,405.0,-0.17766497461928935,0.050505050505050504
2834,201610-201703,2016-10-03,2017-03-31,7.97,8.4,0.05395232120451702,0.45454545454545453
2382,201610-201703,2016-10-03,2017-03-31,66.1,61.7,-0.06656580937972756,0.13636363636363635
2845,201610-201703,2016-10-03,2017-03-31,8.95,9.56,0.06815642458100572,0.48484848484848486
2867,201610-201703,2016-10-03,2017-03-31,14.8,16.6,0.12162162162162167,0.6161616161616161
2379,201610-201703,2016-10-03,2017-03-31,108.0,108.5,0.004629629629629629,0.2828282828282828
2880,201610-201703,2016-10-03,2017-03-31,16.1,16.95,0.052795031055900485,0.4494949494949495
2881,201610-201703,2016-10-03,2017-03-31,46.05,49.5,0.07491856677524436,0.494949494949495
2377,201610-201703,2016-10-03,2017-03-31,80.6,70.6,-0.12406947890818859,0.08585858585858586
2882,201610-201703,2016-10-03,2017-03-31,40.05,48.7,0.21598002496878918,0.8181818181818182
2883,201610-201703,2016-10-03,2017-03-31,7.96,8.33,0.04648241206030152,0.4090909090909091
2376,201610-201703,2016-10-03,2017-03-31,41.35,41.9,0.013301088270858456,0.3181818181818182
2884,201610-201703,2016-10-03,2017-03-31,18.1,18.45,0.019337016574585517,0.3484848484848485
2885,201610-201703,2016-10-03,2017-03-31,11.25,12.8,0.13777777777777783,0.6565656565656566
2371,201610-201703,2016-10-03,2017-03-31,7.66,13.0,0.6971279373368146,0.9646464646464646
2886,201610-201703,2016-10-03,2017-03-31,21.95,24.5,0.11617312072892942,0.601010101010101
2887,201610-201703,2016-10-03,2017-03-31,11.65,12.65,0.08583690987124463,0.5050505050505051
2360,201610-201703,2016-10-03,2017-03-31,85.8,91.9,0.0710955710955712,0.4898989898989899
2888,201610-201703,2016-10-03,2017-03-31,6.93,8.85,0.27705627705627706,0.8787878787878788
2357,201610-201703,2016-10-03,2017-03-31,283.5,300.0,0.0582010582010582,0.4595959595959596
2890,201610-201703,2016-10-03,2017-03-31,9.23,9.47,0.02600216684723729,0.3686868686868687
