Stock_id,Combination,Start_Date,End_Date,Start_Price,End_Price,Return,RT_Percentile_Rank,Remark,RT_Rank,RT_6M_After
2903,201605-201610,2016-05-03,2016-10-31,17.25,16.75,-0.0289855072463768,0.2462311557788944,,150.0,
3037,201605-201610,2016-05-03,2016-10-31,13.95,13.05,-0.0645161290322579,0.1407035175879397,,171.0,
1229,201605-201610,2016-05-03,2016-10-31,20.05,21.4,0.0673316708229425,0.542713567839196,,91.0,
1326,201605-201610,2016-05-03,2016-10-31,80.8,93.9,0.1621287128712872,0.7688442211055276,,46.0,
2441,201605-201610,2016-05-03,2016-10-31,36.35,39.85,0.0962861072902338,0.6231155778894473,,75.0,
3026,201605-201610,2016-05-03,2016-10-31,33.0,31.85,-0.0348484848484848,0.236180904522613,,152.0,
1319,201605-201610,2016-05-03,2016-10-31,48.0,73.4,0.5291666666666668,0.949748743718593,Winner,10.0,-0.2995896032831736
2027,201605-201610,2016-05-03,2016-10-31,15.95,16.6,0.0407523510971788,0.4874371859296482,,102.0,
1314,201605-201610,2016-05-03,2016-10-31,8.07,9.03,0.1189591078066913,0.6532663316582915,,69.0,
2104,201605-201610,2016-05-03,2016-10-31,23.4,24.8,0.0598290598290599,0.5326633165829145,,93.0,
1210,201605-201610,2016-05-03,2016-10-31,22.3,28.75,0.2892376681614349,0.8693467336683417,,26.0,
1303,201605-201610,2016-05-03,2016-10-31,62.7,65.7,0.0478468899521531,0.5025125628140703,,99.0,
2456,201605-201610,2016-05-03,2016-10-31,52.3,69.1,0.3212237093690248,0.8844221105527639,,23.0,
5269,201605-201610,2016-05-03,2016-10-31,148.5,246.5,0.6599326599326599,0.9698492462311558,Winner,6.0,0.2646464646464646
1301,201605-201610,2016-05-03,2016-10-31,79.0,85.4,0.0810126582278481,0.5879396984924623,,82.0,
8341,201605-201610,2016-05-03,2016-10-31,142.5,113.0,-0.2070175438596491,0.050251256281407,Loser,189.0,0.3333333333333333
5876,201605-201610,2016-05-03,2016-10-31,28.08,26.35,-0.0616096866096865,0.1557788944723618,,168.0,
1227,201605-201610,2016-05-03,2016-10-31,78.7,78.1,-0.0076238881829734,0.3316582914572864,,133.0,
2889,201605-201610,2016-05-03,2016-10-31,7.98,8.0,0.0025062656641603,0.3668341708542713,,126.0,
3005,201605-201610,2016-05-03,2016-10-31,21.35,41.0,0.9203747072599532,0.9949748743718592,Winner,1.0,-0.0554885404101327
1216,201605-201610,2016-05-03,2016-10-31,57.8,61.1,0.0570934256055364,0.5226130653266332,,95.0,
3023,201605-201610,2016-05-03,2016-10-31,68.5,71.0,0.0364963503649635,0.4723618090452261,,105.0,
5534,201605-201610,2016-05-03,2016-10-31,51.9,51.8,-0.0019267822736031,0.3467336683417085,,130.0,
2023,201605-201610,2016-05-03,2016-10-31,8.27,12.2,0.4752116082224909,0.9447236180904522,Winner,11.0,0.0248962655601658
6415,201605-201610,2016-05-03,2016-10-31,421.0,461.0,0.0950118764845605,0.6130653266331658,,77.0,
1402,201605-201610,2016-05-03,2016-10-31,24.05,24.45,0.0166320166320165,0.4271356783919598,,114.0,
1262,201605-201610,2016-05-03,2016-10-31,142.0,167.5,0.1795774647887324,0.7839195979899497,,43.0,
1704,201605-201610,2016-05-03,2016-10-31,39.2,38.6,-0.0153061224489796,0.3065326633165829,,138.0,
3060,201605-201610,2016-05-03,2016-10-31,49.95,37.1,-0.2572572572572573,0.0301507537688442,Loser,193.0,-0.1562499999999999
3576,201605-201610,2016-05-03,2016-10-31,17.1,16.15,-0.0555555555555557,0.1658291457286432,,166.0,
1605,201605-201610,2016-05-03,2016-10-31,8.92,11.05,0.2387892376681615,0.8341708542713567,,33.0,
6005,201605-201610,2016-05-03,2016-10-31,8.46,7.9,-0.066193853427896,0.1306532663316583,,173.0,
1590,201605-201610,2016-05-03,2016-10-31,220.0,251.5,0.1431818181818182,0.7286432160804021,,54.0,
8046,201605-201610,2016-05-03,2016-10-31,31.5,23.85,-0.2428571428571428,0.0402010050251256,Loser,191.0,0.090721649484536
8150,201605-201610,2016-05-03,2016-10-31,30.5,28.15,-0.0770491803278689,0.1155778894472361,,176.0,
