combination,remark,count,mean_avg_monthly_return
201001-201004,loser,14,-0.04319382413166972
201001-201004,winner,14,-0.006035669897721204
201001-201004,winner - loser,-,0.03715815423394852
201002-201005,loser,14,0.021003328247761792
201002-201005,winner,14,0.0639138890890079
201002-201005,winner - loser,-,0.04291056084124611
201003-201006,loser,14,0.03744808499577839
201003-201006,winner,14,0.06142691085577025
201003-201006,winner - loser,-,0.023978825859991858
201004-201007,loser,14,0.022690445589728183
201004-201007,winner,14,0.08026559179586615
201004-201007,winner - loser,-,0.05757514620613796
201005-201008,loser,14,-0.010302641914408692
201005-201008,winner,14,0.01738645496270123
201005-201008,winner - loser,-,0.027689096877109923
201006-201009,loser,14,0.024014065211321472
201006-201009,winner,14,0.03955500878260319
201006-201009,winner - loser,-,0.015540943571281721
201007-201010,loser,14,0.01680907267735907
201007-201010,winner,14,0.00609940668765984
201007-201010,winner - loser,-,-0.010709665989699229
201008-201011,loser,14,0.028892826993036174
201008-201011,winner,14,0.003030875821449167
201008-201011,winner - loser,-,-0.025861951171587006
201009-201012,loser,13,-0.0058309928234741865
201009-201012,winner,14,-0.002547477986284336
201009-201012,winner - loser,-,0.0032835148371898504
201010-201101,loser,14,-0.00823191115094243
201010-201101,winner,14,-0.005613205962253961
201010-201101,winner - loser,-,0.002618705188688469
201011-201102,loser,14,-0.021816469923585886
201011-201102,winner,14,0.030226940641591815
201011-201102,winner - loser,-,0.0520434105651777
201012-201103,loser,14,0.008757702194359602
201012-201103,winner,14,0.03288560098235542
201012-201103,winner - loser,-,0.024127898787995816
201101-201104,loser,14,-0.004603421541360905
201101-201104,winner,14,0.013779854635807665
201101-201104,winner - loser,-,0.01838327617716857
201102-201105,loser,14,-0.10630588588613854
201102-201105,winner,14,-0.010260199184531273
201102-201105,winner - loser,-,0.09604568670160726
201103-201106,loser,14,-0.13661407496545008
201103-201106,winner,14,-0.019426388465872153
201103-201106,winner - loser,-,0.11718768649957793
201104-201107,loser,14,-0.13188763075716847
201104-201107,winner,14,-0.056744347560790324
201104-201107,winner - loser,-,0.07514328319637814
201105-201108,loser,14,-0.03677844062358391
201105-201108,winner,14,-0.014979196260906562
201105-201108,winner - loser,-,0.02179924436267735
201106-201109,loser,14,-0.08810682976440092
201106-201109,winner,14,-0.04928068346052418
201106-201109,winner - loser,-,0.038826146303876735
201107-201110,loser,14,-0.03607838759266382
201107-201110,winner,14,-0.004680298214585797
201107-201110,winner - loser,-,0.03139808937807802
201108-201111,loser,14,0.026154650169284668
201108-201111,winner,14,0.014347957952662773
