date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2010-01-04,2887C,5000,145500,26.15,26.15,26.15,26.15,0.0,1
2010-01-05,2887C,10000,292000,26.24,26.24,26.24,26.24,0.09,1
2010-01-06,2887C,34000,989600,26.15,26.2,26.15,26.2,-0.04,3
2010-01-07,2887C,3000,87600,26.24,26.24,26.24,26.24,0.04,1
2010-01-11,2887C,105000,3106800,26.33,26.6,26.33,26.33,0.09,5
2010-01-12,2887C,12000,352900,26.42,26.47,26.42,26.47,0.14,4
2010-01-13,2887C,10000,294000,26.42,26.42,26.42,26.42,-0.05,1
2010-01-14,2887C,20000,596400,26.51,26.96,26.51,26.51,0.09,8
2010-01-15,2887C,2000,59200,26.6,26.6,26.6,26.6,0.09,2
2010-01-18,2887C,6000,177450,26.6,26.6,26.56,26.56,-0.04,5
2010-02-03,2887C,17000,529900,27.77,28.67,27.77,28.67,2.11,6
2010-02-04,2887C,3000,95400,28.58,28.58,28.58,28.58,-0.09,1
2010-02-05,2887C,1662,53001,28.71,28.71,28.71,28.71,0.13,3
2010-02-10,2887C,3000,95550,28.62,28.62,28.62,28.62,-0.09,1
2010-02-22,2887C,37337,1159516,27.41,28.44,27.41,28.44,-0.18,7
2010-03-01,2887C,2000,63700,28.62,28.62,28.62,28.62,0.18,2
2010-03-02,2887C,2000,63600,28.58,28.58,28.58,28.58,-0.04,1
2010-03-03,2887C,8000,254800,28.58,28.76,28.58,28.76,0.18,4
2010-03-04,2887C,8000,256000,28.76,28.76,28.76,28.76,0.0,4
2010-03-11,2887C,4000,128100,28.76,28.8,28.76,28.8,0.04,4
2010-03-12,2887C,23000,737150,28.8,28.8,28.8,28.8,0.0,7
2010-03-15,2887C,7000,224600,28.8,28.85,28.8,28.85,0.05,6
2010-03-16,2887C,7000,224700,28.85,28.85,28.85,28.85,0.0,5
2010-03-17,2887C,28925,928400,28.85,28.85,28.85,28.85,0.0,11
2010-03-18,2887C,5442,174688,28.85,28.85,28.85,28.85,0.0,6
2010-03-19,2887C,48000,1541900,28.85,28.94,28.85,28.85,0.0,9
2010-03-22,2887C,38000,1219900,28.94,28.94,28.85,28.85,0.0,8
2010-03-23,2887C,5000,160500,28.85,28.85,28.85,28.85,0.0,5
2010-03-24,2887C,114000,3661500,28.94,28.94,28.85,28.94,0.09,21
2010-03-25,2887C,92000,2953800,28.94,28.94,28.85,28.94,0.0,12
2010-03-26,2887C,53000,1701400,28.85,28.94,28.85,28.94,0.0,5
2010-03-29,2887C,72000,2311200,28.85,28.85,28.85,28.85,-0.09,7
