date,stock_id,market_value
2019-11-08,2888A,3510000000.0
2019-11-11,2888A,3498750000.0
2019-11-12,2888A,3483750000.0
2019-11-13,2888A,3476250000.0
2019-11-14,2888A,3480000000.0
2019-11-15,2888A,3487500000.0
2019-11-18,2888A,3480000000.0
2019-11-19,2888A,3476250000.0
2019-11-20,2888A,3468750000.0
2019-11-21,2888A,3472500000.0
2019-11-22,2888A,3468750000.0
2019-11-25,2888A,3465000000.0
2019-11-26,2888A,3446250000.0
2019-11-27,2888A,3435000000.0
2019-11-28,2888A,3438750000.0
2019-11-29,2888A,3442500000.0
2019-12-02,2888A,3442500000.0
2019-12-03,2888A,3435000000.0
2019-12-04,2888A,3431250000.0
2019-12-05,2888A,3435000000.0
2019-12-06,2888A,3438750000.0
2019-12-09,2888A,3438750000.0
2019-12-10,2888A,3435000000.0
2019-12-11,2888A,3435000000.0
2019-12-12,2888A,3435000000.0
2019-12-13,2888A,3435000000.0
2019-12-16,2888A,3431250000.0
2019-12-17,2888A,3427500000.0
2019-12-18,2888A,3431250000.0
2019-12-19,2888A,3431250000.0
2019-12-20,2888A,3431250000.0
2019-12-23,2888A,3435000000.0
2019-12-24,2888A,3438750000.0
2019-12-25,2888A,3450000000.0
2019-12-26,2888A,3453750000.0
2019-12-27,2888A,3450000000.0
2019-12-30,2888A,3446250000.0
2019-12-31,2888A,3446250000.0
2020-01-02,2888A,3453750000.0
2020-01-03,2888A,3446250000.0
2020-01-06,2888A,3446250000.0
2020-01-07,2888A,3453750000.0
2020-01-08,2888A,3450000000.0
2020-01-09,2888A,3450000000.0
2020-01-10,2888A,3450000000.0
2020-01-13,2888A,3446250000.0
2020-01-14,2888A,3446250000.0
2020-01-15,2888A,3450000000.0
2020-01-16,2888A,3450000000.0
2020-01-17,2888A,3450000000.0
2020-01-20,2888A,3450000000.0
2020-01-30,2888A,3435000000.0
2020-01-31,2888A,3442500000.0
2020-02-03,2888A,3435000000.0
2020-02-04,2888A,3435000000.0
2020-02-05,2888A,3442500000.0
2020-02-06,2888A,3446250000.0
2020-02-07,2888A,3450000000.0
2020-02-10,2888A,3446250000.0
2020-02-11,2888A,3453750000.0
2020-02-12,2888A,3450000000.0
2020-02-13,2888A,3453750000.0
2020-02-14,2888A,3457500000.0
2020-02-17,2888A,3457500000.0
2020-02-18,2888A,3457500000.0
2020-02-19,2888A,3461250000.0
2020-02-20,2888A,3461250000.0
2020-02-21,2888A,3461250000.0
2020-02-24,2888A,3465000000.0
2020-02-25,2888A,3468750000.0
2020-02-26,2888A,3472500000.0
2020-02-27,2888A,3472500000.0
2020-03-02,2888A,3457500000.0
2020-03-03,2888A,3465000000.0
2020-03-04,2888A,3461250000.0
2020-03-05,2888A,3465000000.0
2020-03-06,2888A,3461250000.0
2020-03-09,2888A,3453750000.0
2020-03-10,2888A,3450000000.0
2020-03-11,2888A,3446250000.0
2020-03-12,2888A,3423750000.0
2020-03-13,2888A,3375000000.0
2020-03-16,2888A,3345000000.0
2020-03-17,2888A,3258750000.0
2020-03-18,2888A,3266250000.0
2020-03-19,2888A,3090000000.0
2020-03-20,2888A,3142500000.0
2020-03-23,2888A,3075000000.0
2020-03-24,2888A,3116250000.0
2020-03-25,2888A,3153750000.0
2020-03-26,2888A,3161250000.0
2020-03-27,2888A,3210000000.0
2020-03-30,2888A,3210000000.0
2020-03-31,2888A,3217500000.0
2020-04-01,2888A,3217500000.0
2020-04-06,2888A,3217500000.0
2020-04-07,2888A,3225000000.0
2020-04-08,2888A,3217500000.0
2020-04-09,2888A,3232500000.0
2020-04-10,2888A,3262500000.0
2020-04-13,2888A,3277500000.0
2020-04-14,2888A,3315000000.0
2020-04-15,2888A,3311250000.0
2020-04-16,2888A,3303750000.0
2020-04-17,2888A,3307500000.0
2020-04-20,2888A,3300000000.0
2020-04-21,2888A,3288750000.0
2020-04-22,2888A,3303750000.0
2020-04-23,2888A,3300000000.0
2020-04-24,2888A,3296250000.0
2020-04-27,2888A,3303750000.0
2020-04-28,2888A,3303750000.0
2020-04-29,2888A,3300000000.0
2020-04-30,2888A,3300000000.0
