date,stock_id,market_value
2021-12-30,2883B,18154288095.0
2022-01-03,2883B,17775679376.0
2022-01-04,2883B,17718888068.0
2022-01-05,2883B,17491722836.0
2022-01-06,2883B,17321348913.0
2022-01-07,2883B,17094183681.0
2022-01-10,2883B,17567444580.0
2022-01-11,2883B,17491722836.0
2022-01-12,2883B,17643166324.0
2022-01-13,2883B,17548514144.0
2022-01-14,2883B,17624235888.0
2022-01-17,2883B,17870331556.0
2022-01-18,2883B,17946053300.0
2022-01-19,2883B,17832470684.0
2022-01-20,2883B,17794609812.0
2022-01-21,2883B,17491722836.0
2022-01-24,2883B,17756748940.0
2022-01-25,2883B,17662096760.0
2022-01-26,2883B,17832470684.0
2022-02-07,2883B,17794609812.0
2022-02-08,2883B,17794609812.0
2022-02-09,2883B,17813540248.0
2022-02-10,2883B,17794609812.0
2022-02-11,2883B,17832470684.0
2022-02-14,2883B,17756748940.0
2022-02-15,2883B,17775679376.0
2022-02-16,2883B,17794609812.0
2022-02-17,2883B,17794609812.0
2022-02-18,2883B,17813540248.0
2022-02-21,2883B,17813540248.0
2022-02-22,2883B,17775679376.0
2022-02-23,2883B,17775679376.0
2022-02-24,2883B,17737818504.0
2022-02-25,2883B,17643166324.0
2022-03-01,2883B,17681027196.0
2022-03-02,2883B,17662096760.0
2022-03-03,2883B,17681027196.0
2022-03-04,2883B,17681027196.0
2022-03-07,2883B,17453861964.0
2022-03-08,2883B,17378140220.0
2022-03-09,2883B,17397070656.0
2022-03-10,2883B,17397070656.0
2022-03-11,2883B,17397070656.0
2022-03-14,2883B,17453861964.0
2022-03-15,2883B,17472792400.0
2022-03-16,2883B,17340279349.0
2022-03-17,2883B,17416001092.0
2022-03-18,2883B,17340279349.0
2022-03-21,2883B,17340279349.0
2022-03-22,2883B,17321348913.0
2022-03-23,2883B,17340279349.0
2022-03-24,2883B,17359209784.0
2022-03-25,2883B,17340279349.0
2022-03-28,2883B,17359209784.0
2022-03-29,2883B,17359209784.0
2022-03-30,2883B,17340279349.0
2022-03-31,2883B,17397070656.0
2022-04-01,2883B,17434931528.0
2022-04-06,2883B,17472792400.0
2022-04-07,2883B,17434931528.0
2022-04-08,2883B,17453861964.0
2022-04-11,2883B,17416001092.0
2022-04-12,2883B,17359209784.0
2022-04-13,2883B,17416001092.0
2022-04-14,2883B,17378140220.0
2022-04-15,2883B,17397070656.0
2022-04-18,2883B,17359209784.0
2022-04-19,2883B,17359209784.0
2022-04-20,2883B,17321348913.0
2022-04-21,2883B,17340279349.0
2022-04-22,2883B,17283488041.0
2022-04-25,2883B,17226696733.0
2022-04-26,2883B,17188835861.0
2022-04-27,2883B,17075253245.0
2022-04-28,2883B,17075253245.0
2022-04-29,2883B,17094183681.0
2022-05-03,2883B,17075253245.0
2022-05-04,2883B,17056322809.0
2022-05-05,2883B,17094183681.0
2022-05-06,2883B,17094183681.0
2022-05-09,2883B,16980601065.0
2022-05-10,2883B,16904879321.0
2022-05-11,2883B,16791296705.0
2022-05-12,2883B,16601992346.0
2022-05-13,2883B,16658783654.0
2022-05-16,2883B,16583061910.0
2022-05-17,2883B,16639853218.0
2022-05-18,2883B,16658783654.0
2022-05-19,2883B,16545201038.0
2022-05-20,2883B,16450548858.0
2022-05-23,2883B,16242314062.0
2022-05-24,2883B,16109801010.0
2022-05-25,2883B,16053009703.0
2022-05-26,2883B,16015148831.0
2022-05-27,2883B,16071940139.0
2022-05-30,2883B,16393757550.0
2022-05-31,2883B,16469479294.0
2022-06-01,2883B,16355896678.0
2022-06-02,2883B,16280174934.0
2022-06-06,2883B,16280174934.0
2022-06-07,2883B,16242314062.0
2022-06-08,2883B,16242314062.0
2022-06-09,2883B,16242314062.0
2022-06-10,2883B,16223383626.0
2022-06-13,2883B,16166592318.0
2022-06-14,2883B,16053009703.0
2022-06-15,2883B,16071940139.0
2022-06-16,2883B,16034079267.0
2022-06-17,2883B,15996218395.0
2022-06-20,2883B,15958357523.0
2022-06-21,2883B,15958357523.0
2022-06-22,2883B,15901566215.0
2022-06-23,2883B,15825844471.0
2022-06-24,2883B,15806914035.0
2022-06-27,2883B,15769053163.0
2022-06-28,2883B,15731192291.0
2022-06-29,2883B,15655470547.0
2022-07-01,2883B,15617609675.0
2022-07-04,2883B,15617609675.0
2022-07-05,2883B,15674400983.0
2022-07-06,2883B,15617609675.0
2022-07-07,2883B,15655470547.0
2022-07-08,2883B,15674400983.0
2022-07-11,2883B,15674400983.0
2022-07-12,2883B,15636540111.0
2022-07-13,2883B,15731192291.0
2022-07-14,2883B,15731192291.0
2022-07-15,2883B,15769053163.0
2022-07-18,2883B,16090870575.0
2022-07-19,2883B,16034079267.0
2022-07-20,2883B,16034079267.0
2022-07-21,2883B,16015148831.0
2022-07-22,2883B,15996218395.0
2022-07-25,2883B,15901566215.0
2022-07-26,2883B,15901566215.0
2022-07-27,2883B,15920496651.0
2022-07-28,2883B,16034079267.0
2022-07-29,2883B,16053009703.0
2022-08-01,2883B,16053009703.0
2022-08-02,2883B,16015148831.0
2022-08-03,2883B,15939427087.0
2022-08-04,2883B,15901566215.0
2022-08-05,2883B,15920496651.0
2022-08-08,2883B,15825844471.0
2022-08-09,2883B,15863705343.0
2022-08-10,2883B,15901566215.0
2022-08-11,2883B,16034079267.0
2022-08-12,2883B,16109801010.0
2022-08-15,2883B,16204453190.0
2022-08-16,2883B,16261244498.0
2022-08-17,2883B,16374827114.0
2022-08-18,2883B,16336966242.0
2022-08-19,2883B,16336966242.0
2022-08-22,2883B,16336966242.0
2022-08-23,2883B,16299105370.0
2022-08-24,2883B,16223383626.0
2022-08-25,2883B,16185522754.0
2022-08-26,2883B,16242314062.0
2022-08-29,2883B,16090870575.0
2022-08-30,2883B,16034079267.0
2022-08-31,2883B,16053009703.0
2022-09-01,2883B,13416567332.0
2022-09-02,2883B,13416567332.0
2022-09-05,2883B,13289995942.0
2022-09-06,2883B,13274174518.0
2022-09-07,2883B,13210888823.0
2022-09-08,2883B,13242531670.0
2022-09-12,2883B,13242531670.0
2022-09-13,2883B,13226710247.0
2022-09-14,2883B,13210888823.0
2022-09-15,2883B,13210888823.0
2022-09-16,2883B,13179245975.0
2022-09-19,2883B,13147603128.0
2022-09-20,2883B,13131781704.0
2022-09-21,2883B,13100138857.0
2022-09-22,2883B,13084317433.0
2022-09-23,2883B,13068496009.0
2022-09-26,2883B,13021031738.0
2022-09-27,2883B,12941924619.0
2022-09-28,2883B,12736246111.0
2022-09-29,2883B,12704603263.0
2022-09-30,2883B,12973567467.0
2022-10-03,2883B,12672960416.0
2022-10-04,2883B,12688781839.0
2022-10-05,2883B,12688781839.0
2022-10-06,2883B,12720424687.0
2022-10-07,2883B,12720424687.0
2022-10-11,2883B,12641317568.0
2022-10-12,2883B,12625496145.0
2022-10-13,2883B,12546389026.0
2022-10-14,2883B,12562210450.0
2022-10-17,2883B,12324889093.0
2022-10-18,2883B,12245781975.0
2022-10-19,2883B,12119210585.0
2022-10-20,2883B,11866067805.0
2022-10-21,2883B,11818603534.0
2022-10-24,2883B,11834424958.0
2022-10-25,2883B,11771139263.0
2022-10-26,2883B,11755317839.0
2022-10-27,2883B,11771139263.0
2022-10-31,2883B,11976817771.0
