,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
0,2016-05-03,9945,5878084,207995066,36.4,36.4,35.1,35.15,-1.25,2994
1,2016-05-04,9945,3538468,124600325,35.15,35.45,35.0,35.35,0.2,2024
2,2016-05-05,9945,4119537,142905053,35.5,35.55,34.3,34.55,-0.8,2263
3,2016-05-06,9945,4366680,147757972,34.3,34.5,33.45,33.8,-0.75,2280
4,2016-05-09,9945,2698056,92172927,34.1,34.4,33.7,34.4,0.6,1884
5,2016-05-10,9945,3126500,108641249,34.35,35.2,34.0,34.95,0.55,1902
6,2016-05-11,9945,3318517,114942033,35.3,35.35,34.35,34.4,-0.55,2000
7,2016-05-12,9945,2793371,94239884,33.8,34.15,33.5,33.5,-0.9,1637
8,2016-05-13,9945,3701703,123734470,33.45,33.7,33.05,33.6,0.1,2082
9,2016-05-16,9945,4700501,160879582,34.2,34.5,33.85,34.1,0.5,2569
10,2016-05-17,9945,4430170,150556301,34.25,34.3,33.75,34.0,-0.1,2238
11,2016-05-18,9945,4048239,138009017,33.8,34.4,33.75,34.2,0.2,2313
12,2016-05-19,9945,4690750,161729445,34.3,35.0,34.0,34.15,-0.05,2387
13,2016-05-20,9945,1780965,60999240,34.05,34.55,33.85,34.3,0.15,1049
14,2016-05-23,9945,4354973,152362089,34.4,35.3,34.2,35.2,0.9,2135
15,2016-05-24,9945,2552374,89591426,35.2,35.3,35.0,35.05,-0.15,1257
16,2016-05-25,9945,4626031,165589804,35.3,36.15,35.3,35.8,0.75,2483
17,2016-05-26,9945,2171818,77418461,35.9,35.95,35.5,35.55,-0.25,1217
18,2016-05-27,9945,3334225,120350942,35.9,36.4,35.85,36.4,0.85,1923
19,2016-05-30,9945,6644805,248599900,36.45,37.85,36.45,37.5,1.1,3356
20,2016-05-31,9945,6589677,247719592,37.95,38.0,37.0,37.75,0.25,2616
21,2016-06-01,9945,3246748,121511233,37.75,37.75,37.2,37.4,-0.35,1935
