combination,remark,count,mean_avg_monthly_return,std_avg_monthly_return
201001-201010,loser,87,-0.021033825230670197,0.037064937581326535
201001-201010,winner,86,-0.006243752093166561,0.04516684878827599
201002-201011,loser,82,-0.0292840878912346,0.03995348249264646
201002-201011,winner,82,-0.014296470091447652,0.04361592756542692
201003-201012,loser,87,-0.0412804785837766,0.03713841530070323
201003-201012,winner,87,-0.028456808260294734,0.04056915316086845
201004-201101,loser,92,-0.04895288140956188,0.035457332785430985
201004-201101,winner,94,-0.03321276812845631,0.033781792551515734
201005-201102,loser,89,-0.04759614201994301,0.04177656342100841
201005-201102,winner,91,-0.02107173832930818,0.04014796627937468
201006-201103,loser,85,-0.061508903236291136,0.05085958404441189
201006-201103,winner,90,-0.050329661215788406,0.04697988231726611
201007-201104,loser,92,-0.05385817368916841,0.039829584769047986
201007-201104,winner,91,-0.04159818005681638,0.04086690213694939
201008-201105,loser,95,-0.03650308075524997,0.034432696604221984
201008-201105,winner,96,-0.022554577335566307,0.030165742234047405
201009-201106,loser,97,-0.03140182615253183,0.036180001124592194
201009-201106,winner,96,-0.01555039980335095,0.03045611822136976
201010-201107,loser,97,-0.03325722633448555,0.034241704321756106
201010-201107,winner,97,-0.02089430206667801,0.031414854621471144
201011-201108,loser,96,-0.008835564245591223,0.03275881953189654
201011-201108,winner,96,-0.010973977219848883,0.03160310268768055
201012-201109,loser,101,-0.011831063289361399,0.03741921012089195
201012-201109,winner,100,-0.013381845159098937,0.03286063838244709
201101-201110,loser,106,-0.0048685658701202094,0.030798820182428098
201101-201110,winner,108,0.006150525206912164,0.0360722221400317
201102-201111,loser,105,-0.01856265362433246,0.03778227189201331
201102-201111,winner,106,-0.0048028664826452756,0.032934193372305035
201103-201112,loser,104,0.005614460387231994,0.03706961753960893
201103-201112,winner,105,0.011108628951699097,0.02800534456196377
201104-201201,loser,106,-0.002209163422415153,0.03479837416081345
201104-201201,winner,107,0.017736047355200894,0.03347724080489697
201105-201202,loser,106,-0.03819573567951937,0.044825663841632786
201105-201202,winner,106,-0.004607157160568916,0.03972856311523138
201106-201203,loser,106,-0.032365467659466934,0.03687424582020624
201106-201203,winner,106,-0.008097065163073814,0.04046802375944318
201107-201204,loser,101,-0.014649024013499835,0.03515133785746851
201107-201204,winner,104,-0.0030524236127209958,0.03728094871953305
201108-201205,loser,96,-0.007992991748983113,0.03896622183471782
201108-201205,winner,98,0.0030126535742305725,0.03623062987979733
201109-201206,loser,91,0.006672028274674088,0.03492008501031081
201109-201206,winner,90,0.014672479358649342,0.042197580456983706
201110-201207,loser,90,0.0005726810610437509,0.03159984290024304
201110-201207,winner,92,0.016299614232266366,0.0461033474233407
201111-201208,loser,91,0.008419095119249032,0.0391804747169016
201111-201208,winner,90,0.015698257972934376,0.04466034533143791
201112-201209,loser,86,0.0017777284167802838,0.030969056525318752
201112-201209,winner,86,0.01848785293038533,0.05110280361485341
201201-201210,loser,83,-0.005846531718270881,0.03543556279676636
201201-201210,winner,87,0.008667268566277534,0.042391711476520565
201202-201211,loser,97,0.017115654378403542,0.03557058788253678
201202-201211,winner,98,0.01956851921054185,0.04175835537380078
201203-201212,loser,98,0.006512631206788393,0.03942831280579219
201203-201212,winner,102,0.021026534539080138,0.04406701608095075
201204-201301,loser,95,0.005925653786392619,0.0381941559536918
201204-201301,winner,98,0.017154553749880883,0.04635411232828499
201205-201302,loser,95,0.002227386931687644,0.03703976751404339
201205-201302,winner,94,0.01500451428418269,0.048831463312622225
201206-201303,loser,90,0.0016868351925561514,0.04201419081129368
201206-201303,winner,92,0.007853638325373889,0.052021304811903354
201207-201304,loser,94,0.009640056395244977,0.03962878790722805
201207-201304,winner,94,0.015500260039049599,0.055084773085432005
201208-201305,loser,94,0.012267907258746576,0.04492299918322001
201208-201305,winner,96,0.01264337718577805,0.04985001357854994
201209-201306,loser,100,0.020894486976424032,0.04448879553147758
201209-201306,winner,99,0.017357597632419782,0.05042956309515121
201210-201307,loser,97,0.021362552625844827,0.04335150146831422
201210-201307,winner,97,0.020312958487263562,0.043318959707857076
201211-201308,loser,92,0.020418164862830844,0.03258668772538306
201211-201308,winner,91,0.015857535223511486,0.04699609033983889
201212-201309,loser,97,0.019308821469033576,0.041600515890521134
201212-201309,winner,98,0.018385947404284873,0.04477581758736616
201301-201310,loser,100,0.02258017670676365,0.04148046574297273
201301-201310,winner,100,0.01504212102429345,0.041673516362795454
201302-201311,loser,103,0.01769092832502309,0.03330321524510417
201302-201311,winner,102,0.015005405249788693,0.03799722575534745
201303-201312,loser,105,0.021869672750980944,0.04307773292376892
201303-201312,winner,104,0.0018313337673409463,0.03488557207128381
201304-201401,loser,103,0.006911597167970148,0.041015113838943164
201304-201401,winner,105,0.005462041077021011,0.039664815802706054
201305-201402,loser,106,-0.008483141252928487,0.04289729300535243
201305-201402,winner,109,-0.006418699169668257,0.03632317539269962
201306-201403,loser,108,-0.01131901840337386,0.03808983836463791
201306-201403,winner,110,-0.00554457518419902,0.03935162920945307
201307-201404,loser,109,-0.009947277672071552,0.034613588134857126
201307-201404,winner,110,-0.016686017411842214,0.033478497839680925
201308-201405,loser,109,-0.010807878618793206,0.0347794055561892
201308-201405,winner,111,-0.013232489376409714,0.036051886886544524
201309-201406,loser,110,-0.011121431335399116,0.03128649885072953
201309-201406,winner,112,-0.01306408081451473,0.03050007270840484
201310-201407,loser,115,-0.01223271816069702,0.03312658150950166
201310-201407,winner,114,-0.015691909657191513,0.0334733521290987
201311-201408,loser,114,-0.005508182687784771,0.03307128452844632
201311-201408,winner,113,-0.007048488503772534,0.03319226226308529
201312-201409,loser,118,-0.014882343802060057,0.03646534667800651
201312-201409,winner,117,-0.015050709744053908,0.041317687412364856
201401-201410,loser,121,-0.013260026608438837,0.03417180121344276
201401-201410,winner,118,-0.013042943083625885,0.042909085207872566
201402-201411,loser,124,-0.024525934067008516,0.038938253728514276
201402-201411,winner,124,-0.017406488636098522,0.04416170853193027
201403-201412,loser,125,-0.03671209595248717,0.038660264871909406
201403-201412,winner,126,-0.025380544653597653,0.040747564430161316
201404-201501,loser,125,-0.0261756237056116,0.04047661867856243
201404-201501,winner,127,-0.018316632818365094,0.046394225391221185
201405-201502,loser,123,-0.021408805867078703,0.03633668620320737
201405-201502,winner,126,-0.007364942750192711,0.049315943124806055
201406-201503,loser,127,-0.02476603998021113,0.03860634295471561
201406-201503,winner,126,-0.009822729449374566,0.05318053722046415
201407-201504,loser,129,-0.03196992252403455,0.04158100190462405
201407-201504,winner,130,-0.023239690104772014,0.04334927186613647
201408-201505,loser,127,-0.03139375615772673,0.034009800428510484
201408-201505,winner,126,-0.007614874024237802,0.04798312130192084
201409-201506,loser,128,-0.005182838528970854,0.03687778073492207
201409-201506,winner,127,-0.004272573010941829,0.04133993652805919
201410-201507,loser,125,-0.0042774764404728246,0.03888931575533381
201410-201507,winner,124,-0.005934796553365924,0.04476799628608663
201411-201508,loser,124,0.010569868709244338,0.03940143330149741
201411-201508,winner,123,0.006488427188509119,0.03921070642786455
201412-201509,loser,128,0.012915025269701301,0.0386342975015701
201412-201509,winner,126,0.006174008970290199,0.0394449778652182
201501-201510,loser,131,0.0038660871077439156,0.0376850898633387
201501-201510,winner,129,-0.0009259860894809239,0.03792505099552698
201502-201511,loser,131,0.002236830643904911,0.04478700935349888
201502-201511,winner,130,0.006529532492157009,0.037529897700591536
201503-201512,loser,132,-2.0172503146720508e-05,0.040590840759807345
201503-201512,winner,133,0.0051230994011981805,0.039152294970106596
201504-201601,loser,131,0.018136720834883623,0.041440497502299244
201504-201601,winner,134,0.016509829719589485,0.037718925955966445
201505-201602,loser,128,0.0036495274482461577,0.03979377040756639
201505-201602,winner,130,-0.0006856704424350317,0.036783576848750235
201506-201603,loser,125,-0.010740347059375033,0.039325952847621796
201506-201603,winner,128,-0.0060714421149672335,0.0402221530514625
201507-201604,loser,122,-0.003714239974661546,0.03735974532468361
201507-201604,winner,123,-0.004566927281210721,0.033579644585335175
201508-201605,loser,113,0.011388768439611348,0.03852413354205384
201508-201605,winner,115,0.00673749986832147,0.035080383234003705
201509-201606,loser,115,0.007284572315026637,0.03623542181241438
201509-201606,winner,116,-0.0015522349788104819,0.03647848699965766
201510-201607,loser,118,0.005505618839158422,0.03255279216355396
201510-201607,winner,121,0.00359702622204422,0.03845130360303154
201511-201608,loser,118,-0.006245914362123207,0.03193148257974737
201511-201608,winner,121,-0.0046068075780249,0.0405018864658316
