combination,remark,count,mean_return2
201001-201010,loser,14,-0.10954490350024142
201001-201010,winner,14,0.09426227339278882
201002-201011,loser,14,-0.05737851528804109
201002-201011,winner,14,0.10923283714257596
201003-201012,loser,14,-0.02573719181527387
201003-201012,winner,14,0.06281503169995006
201004-201101,loser,14,-0.17202449912974407
201004-201101,winner,14,-0.029189369740703623
201005-201102,loser,14,-0.2748484833999186
201005-201102,winner,14,-0.02045592139651201
201006-201103,loser,14,-0.24993096255163322
201006-201103,winner,14,0.004308839145886645
201007-201104,loser,14,-0.18235412120601763
201007-201104,winner,14,-0.1579395922353676
201008-201105,loser,14,-0.25118439588501273
201008-201105,winner,14,-0.1333530607413939
201009-201106,loser,14,-0.37309228354166135
201009-201106,winner,14,-0.2733364167483761
201010-201107,loser,14,-0.30273305273134854
201010-201107,winner,14,-0.23372950407440926
201011-201108,loser,14,-0.1288846615662175
201011-201108,winner,14,-0.23414006533670628
201012-201109,loser,14,0.11458382527756283
201012-201109,winner,14,-0.023562660080872124
201101-201110,loser,14,0.12120583834775932
201101-201110,winner,14,0.24888311770379407
201102-201111,loser,14,0.0006159937808273604
201102-201111,winner,14,0.027499631771819164
201103-201112,loser,14,0.15319704376254428
201103-201112,winner,14,0.10326196712177982
201104-201201,loser,14,0.018645104917160264
201104-201201,winner,14,0.2276283796930791
201105-201202,loser,14,-0.18361487115556432
201105-201202,winner,14,0.15753014260686496
201106-201203,loser,14,-0.29781685615652853
201106-201203,winner,14,0.06388789309754331
201107-201204,loser,14,-0.13087806372082436
201107-201204,winner,14,0.11582789215964476
201108-201205,loser,14,-0.1573698616106563
201108-201205,winner,14,0.025578076152258575
201109-201206,loser,14,0.06468795856751346
201109-201206,winner,14,0.04877157295620144
201110-201207,loser,14,0.049646486437938966
201110-201207,winner,14,0.09569832527396437
201111-201208,loser,14,0.1470880121113935
201111-201208,winner,14,0.09294064936179701
201112-201209,loser,14,0.06796618711623002
201112-201209,winner,14,0.1269830839545282
201201-201210,loser,14,0.03331861833659209
201201-201210,winner,14,0.09468439427728734
201202-201211,loser,14,0.1660257695234346
201202-201211,winner,14,0.17443239476800687
201203-201212,loser,14,0.08948080265842037
201203-201212,winner,14,0.18522551320418743
201204-201301,loser,14,-0.06284590086867621
201204-201301,winner,14,0.11259224330940061
201205-201302,loser,14,0.07477572989848451
201205-201302,winner,14,0.1071495838465472
201206-201303,loser,14,0.030486450425303502
201206-201303,winner,14,0.08992730369493518
201207-201304,loser,14,-0.03465133381896997
201207-201304,winner,14,-0.051513126347033956
201208-201305,loser,14,0.045262487527737594
201208-201305,winner,14,-0.062317839586734994
201209-201306,loser,14,0.021761108227596172
201209-201306,winner,14,-0.016902599373197803
201210-201307,loser,14,0.006662669792241944
201210-201307,winner,14,0.13659091117601924
201211-201308,loser,14,0.017615489342491093
201211-201308,winner,14,0.08489476733741823
201212-201309,loser,14,-0.00709389128641802
201212-201309,winner,14,0.10727668468038294
201301-201310,loser,14,-0.051995547640158526
201301-201310,winner,14,0.09099505054460506
201302-201311,loser,14,0.054198913332453524
201302-201311,winner,14,0.03481425330181919
201303-201312,loser,14,0.11948992019459738
201303-201312,winner,13,-0.027545979634753755
201304-201401,loser,14,0.12783939366534974
201304-201401,winner,14,0.19193519313564475
201305-201402,loser,14,0.20866043975147214
201305-201402,winner,12,0.25889017825312965
201306-201403,loser,14,0.2503430249183876
201306-201403,winner,14,0.10517845901705909
201307-201404,loser,14,-0.044622077819241344
201307-201404,winner,14,0.025679178372940613
201308-201405,loser,14,-0.1374609983944088
201308-201405,winner,14,-0.04887664029115712
201309-201406,loser,14,-0.12218006074914982
201309-201406,winner,14,-0.015550186755540466
201310-201407,loser,14,-0.06298559707893095
201310-201407,winner,14,-0.05904628602447208
201311-201408,loser,14,-0.12114531587766901
201311-201408,winner,14,0.06739924288677593
201312-201409,loser,14,-0.01830661670355709
201312-201409,winner,14,-0.04279407232377191
201401-201410,loser,14,-0.007159675383202472
201401-201410,winner,14,0.1992798199547829
201402-201411,loser,14,0.040885936956320125
201402-201411,winner,14,0.18094079320496842
201403-201412,loser,14,0.0011632496323781807
201403-201412,winner,14,0.10326312254254345
201404-201501,loser,14,-0.14680408587782617
201404-201501,winner,14,-0.06078164452149259
201405-201502,loser,14,-0.21782527019296474
201405-201502,winner,14,-0.10173201388976916
201406-201503,loser,14,-0.27099923179159563
201406-201503,winner,14,-0.08325036681585164
201407-201504,loser,14,-0.31239545429467847
201407-201504,winner,14,-0.16625936881247702
201408-201505,loser,14,-0.1675194095835917
201408-201505,winner,14,-0.15324547516730316
201409-201506,loser,14,-0.16823670352421563
201409-201506,winner,14,-0.19312910405633515
201410-201507,loser,14,-0.015561957305491812
201410-201507,winner,14,-0.16084921022220575
201411-201508,loser,14,0.09309466287567762
201411-201508,winner,14,-0.09550647769708923
201412-201509,loser,14,0.227389397149551
201412-201509,winner,14,-0.10505868636052738
201501-201510,loser,14,0.10361501145242778
201501-201510,winner,14,-0.04232014639533955
201502-201511,loser,14,0.008815267497929935
201502-201511,winner,13,-0.051773948714643296
201503-201512,loser,14,-0.03802097523809839
201503-201512,winner,12,-0.11792615695127508
201504-201601,loser,14,0.0029144585045849758
201504-201601,winner,12,-0.03072949600449222
201505-201602,loser,14,0.15413277520617544
201505-201602,winner,12,0.0764637120042331
201506-201603,loser,14,0.148318519098971
201506-201603,winner,12,0.12118333758118978
201507-201604,loser,14,0.1315128131908454
201507-201604,winner,13,0.04853021018041529
201508-201605,loser,14,0.05148332621794798
201508-201605,winner,14,0.043360403469590955
201509-201606,loser,14,0.039078552236561856
201509-201606,winner,14,0.05548709076249058
201510-201607,loser,14,0.08047732026822374
201510-201607,winner,14,0.008795151449216674
201511-201608,loser,14,0.10716403838959503
201511-201608,winner,14,-0.0138776438706005
201512-201609,loser,14,0.17298281268782614
201512-201609,winner,14,0.0729324068613346
201601-201610,loser,14,0.16112959774703453
201601-201610,winner,14,0.009577058198145454
