combination,remark,count,mean_return2
201001-201004,loser,14,0.04629989819691629
201001-201004,winner,14,0.20042044540336926
201002-201005,loser,14,0.10242279444300863
201002-201005,winner,14,0.4199941446517042
201003-201006,loser,14,0.08156532007474397
201003-201006,winner,14,0.4153650592112413
201004-201007,loser,14,-0.04808328522253443
201004-201007,winner,14,0.34139613191595003
201005-201008,loser,14,-0.045280695192739716
201005-201008,winner,14,0.16271052798760946
201006-201009,loser,14,0.029649053361838852
201006-201009,winner,14,0.06203696437448837
201007-201010,loser,14,-0.08466285745704917
201007-201010,winner,14,0.08276829813353044
201008-201011,loser,14,-0.35282062364281236
201008-201011,winner,14,-0.08380015054650271
201009-201012,loser,14,-0.17739879389404847
201009-201012,winner,14,0.015769529382822715
201010-201101,loser,14,-0.36595471403058566
201010-201101,winner,14,-0.15707212059034995
201011-201102,loser,14,-0.21342370442380076
201011-201102,winner,14,-0.10276441384364195
201012-201103,loser,14,-0.29450761949951193
201012-201103,winner,14,-0.2527704993280121
201101-201104,loser,14,-0.2579657227692372
201101-201104,winner,14,-0.20062607488316564
201102-201105,loser,14,-0.240852108662241
201102-201105,winner,14,-0.129580700296273
201103-201106,loser,14,-0.3171922050751363
201103-201106,winner,14,-0.014687124323130449
201104-201107,loser,14,-0.3111480590825952
201104-201107,winner,14,-0.04123719122376007
201105-201108,loser,14,-0.12067856735612774
201105-201108,winner,14,-0.06519157292725374
201106-201109,loser,14,-0.16073633623569392
201106-201109,winner,14,-0.04280408244494186
201107-201110,loser,14,-0.17556091235469987
201107-201110,winner,14,0.0497668239483992
201108-201111,loser,14,-0.06818215697233544
201108-201111,winner,14,0.1546893828267855
201109-201112,loser,14,0.21862338050410882
201109-201112,winner,14,0.21815288194903298
201110-201201,loser,14,-0.0036099226716261074
201110-201201,winner,14,0.15518769078542557
201111-201202,loser,14,-0.16328707165200557
201111-201202,winner,14,-0.2618313910113664
201112-201203,loser,14,-0.03561822490332885
201112-201203,winner,14,-0.11617168118253682
201201-201204,loser,14,0.0662572976826249
201201-201204,winner,14,0.019728991948846485
201202-201205,loser,14,0.00873526694047672
201202-201205,winner,14,0.16936787700217298
201203-201206,loser,14,0.003564061282182344
201203-201206,winner,14,0.2930459690464871
201204-201207,loser,14,0.06184503570321138
201204-201207,winner,14,0.28251172766949884
201205-201208,loser,14,0.26713053701013045
201205-201208,winner,14,0.4243975173184422
201206-201209,loser,14,0.2525594604532366
201206-201209,winner,14,0.04419888158981587
201207-201210,loser,14,0.12564555509282888
201207-201210,winner,14,0.11336159998314911
201208-201211,loser,14,0.3922460224129506
201208-201211,winner,14,0.05702433798397016
201209-201212,loser,14,0.12276976666686054
201209-201212,winner,14,0.06356524909468955
201210-201301,loser,14,0.3333812921510081
201210-201301,winner,14,0.2117820837919469
201211-201302,loser,14,-0.06851928045269437
201211-201302,winner,14,0.050151966579272865
201212-201303,loser,14,0.08871413792873746
201212-201303,winner,13,0.17471280359940605
201301-201304,loser,14,0.17476942807716983
201301-201304,winner,13,0.25843340545168747
201302-201305,loser,14,0.07992745190374731
201302-201305,winner,14,0.16377028068838834
201303-201306,loser,14,0.11251769893529469
201303-201306,winner,14,0.24117895517647409
201304-201307,loser,14,0.17291190502086734
201304-201307,winner,14,0.17192346307838063
201305-201308,loser,14,0.20764523683362193
201305-201308,winner,14,0.08511777495187045
201306-201309,loser,14,0.18025526445742085
201306-201309,winner,14,0.04805683769150702
201307-201310,loser,14,0.2036211759275866
201307-201310,winner,13,0.014622596251030831
201308-201311,loser,14,0.08945204345982602
201308-201311,winner,13,0.0016882893388259703
201309-201312,loser,14,0.21847970737417358
201309-201312,winner,12,0.02742091257478795
201310-201401,loser,14,0.008904473881090344
201310-201401,winner,13,0.1107969610501797
201311-201402,loser,14,0.03022081209732094
201311-201402,winner,14,0.14197878003160844
201312-201403,loser,14,0.0449385391613963
201312-201403,winner,14,0.11184558602707166
