,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
0,2016-11-01,2002,12591153,286923008,22.65,22.85,22.65,22.75,-0.05,4481
1,2016-11-02,2002,10581648,237708480,22.55,22.65,22.35,22.4,-0.35,3509
2,2016-11-03,2002,10440332,234775537,22.4,22.6,22.35,22.45,0.05,2810
3,2016-11-04,2002,10683623,241137366,22.5,22.6,22.45,22.6,0.15,3982
4,2016-11-07,2002,36804144,846259849,22.75,23.1,22.75,22.95,0.35,11935
5,2016-11-08,2002,58620122,1372201429,23.05,23.7,23.05,23.7,0.75,16974
6,2016-11-09,2002,78644623,1861780086,23.7,24.4,23.2,23.4,-0.3,22021
7,2016-11-10,2002,102582547,2509344557,24.3,24.65,24.15,24.6,1.2,25934
8,2016-11-11,2002,63077446,1546305683,24.45,24.9,24.2,24.5,-0.1,15035
9,2016-11-14,2002,37838087,922324297,24.35,24.55,24.05,24.4,-0.1,12040
10,2016-11-15,2002,34386341,844201939,24.4,24.85,24.35,24.4,0.0,9324
11,2016-11-16,2002,28903583,697862492,24.4,24.45,23.95,24.05,-0.35,7785
12,2016-11-17,2002,22248042,536788705,23.95,24.3,23.9,24.3,0.25,6324
13,2016-11-18,2002,18690202,449509898,24.1,24.25,23.9,24.05,-0.25,6066
14,2016-11-21,2002,20932784,509070736,24.05,24.5,24.0,24.5,0.45,6517
15,2016-11-22,2002,28004424,687464662,24.5,24.7,24.35,24.5,0.0,7361
16,2016-11-23,2002,21233485,522034191,24.65,24.7,24.5,24.6,0.1,5595
17,2016-11-24,2002,15166426,373546441,24.6,24.7,24.55,24.7,0.1,5145
18,2016-11-25,2002,64512431,1619966825,24.8,25.3,24.75,25.1,0.4,16934
19,2016-11-28,2002,49349083,1260601897,25.1,25.7,25.1,25.55,0.45,14968
20,2016-11-29,2002,25460784,647077120,25.55,25.55,25.3,25.45,-0.1,8326
21,2016-11-30,2002,43338159,1086728875,25.45,25.45,25.0,25.0,-0.45,9135
22,2016-12-01,2002,26781491,663545121,25.0,25.0,24.5,24.9,-0.1,9693
23,2016-12-02,2002,19726850,491141100,24.8,25.0,24.65,25.0,0.1,6639
24,2016-12-05,2002,15962973,397508258,25.0,25.05,24.7,24.95,-0.05,4669
25,2016-12-06,2002,25100543,632931518,25.1,25.3,25.0,25.25,0.3,8249
26,2016-12-07,2002,16126234,407698818,25.3,25.35,25.15,25.25,0.0,5238
27,2016-12-08,2002,51494212,1317712864,25.4,25.7,25.4,25.7,0.45,17053
28,2016-12-09,2002,24457058,626154934,25.65,25.7,25.45,25.55,-0.15,8795
29,2016-12-12,2002,21331581,547572327,25.7,25.75,25.55,25.65,0.1,6707
30,2016-12-13,2002,19108246,490787960,25.65,25.7,25.55,25.7,0.05,7205
31,2016-12-14,2002,10866553,278623469,25.7,25.7,25.55,25.65,-0.05,4025
32,2016-12-15,2002,14174760,361900646,25.6,25.6,25.4,25.55,-0.1,4398
33,2016-12-16,2002,23526474,594165895,25.4,25.5,25.2,25.25,-0.3,5472
34,2016-12-19,2002,16625736,417270608,25.25,25.4,24.9,24.95,-0.3,5201
35,2016-12-20,2002,28257292,722312511,25.25,25.9,25.2,25.55,0.6,7848
36,2016-12-21,2002,13895641,352045712,25.55,25.6,25.2,25.2,-0.35,4553
37,2016-12-22,2002,17583577,439655489,25.05,25.2,24.9,24.9,-0.3,5641
38,2016-12-23,2002,15658677,386550855,24.8,24.9,24.6,24.6,-0.3,6394
