combination,remark,count,mean_avg_monthly_return
201001-201004,loser,88,-0.04890310397518069
201001-201004,winner,88,-0.025897284339622573
201001-201004,winner - loser,-,0.023005819635558117
201002-201005,loser,81,0.02104407146461002
201002-201005,winner,84,0.01718537159838339
201002-201005,winner - loser,-,-0.0038586998662266322
201003-201006,loser,88,0.022471643377312656
201003-201006,winner,88,0.03398529361113296
201003-201006,winner - loser,-,0.011513650233820307
201004-201007,loser,93,0.006178189124464827
201004-201007,winner,94,0.0229576670499159
201004-201007,winner - loser,-,0.01677947792545107
201005-201008,loser,89,-0.04724862939731174
201005-201008,winner,91,-0.01504269867214315
201005-201008,winner - loser,-,0.032205930725168586
201006-201009,loser,90,-0.01796421301853717
201006-201009,winner,91,-0.01059175968604842
201006-201009,winner - loser,-,0.007372453332488751
201007-201010,loser,92,-0.017445298457636906
201007-201010,winner,92,-0.008281349165540106
201007-201010,winner - loser,-,0.0091639492920968
201008-201011,loser,95,0.027744507718607384
201008-201011,winner,96,0.013540623259988524
201008-201011,winner - loser,-,-0.01420388445861886
201009-201012,loser,95,0.015487094033468153
201009-201012,winner,97,-0.008515765899095881
201009-201012,winner - loser,-,-0.024002859932564034
201010-201101,loser,99,-0.004425329887717198
201010-201101,winner,99,0.004292215742310113
201010-201101,winner - loser,-,0.008717545630027312
201011-201102,loser,95,-0.008384715241834213
201011-201102,winner,96,-0.012059328548338083
201011-201102,winner - loser,-,-0.0036746133065038693
201012-201103,loser,101,-0.0006724587416949844
201012-201103,winner,100,-0.01896129104544927
201012-201103,winner - loser,-,-0.018288832303754287
201101-201104,loser,109,0.0019724479034050426
201101-201104,winner,109,-0.028206366411910558
201101-201104,winner - loser,-,-0.030178814315315602
201102-201105,loser,107,-0.08882139154579562
201102-201105,winner,108,-0.045554469585782194
201102-201105,winner - loser,-,0.04326692196001342
201103-201106,loser,106,-0.1087100527623815
201103-201106,winner,107,-0.056308077010873335
201103-201106,winner - loser,-,0.05240197575150817
201104-201107,loser,107,-0.10168312347913103
201104-201107,winner,109,-0.08194878399535514
201104-201107,winner - loser,-,0.019734339483775884
201105-201108,loser,108,-0.013524348381778776
201105-201108,winner,108,-0.012711852020672517
201105-201108,winner - loser,-,0.0008124963611062588
201106-201109,loser,105,-0.06493421666049007
201106-201109,winner,107,-0.04997541786286344
201106-201109,winner - loser,-,0.014958798797626627
201107-201110,loser,104,-0.020586270847040105
201107-201110,winner,102,-0.016846138942377725
201107-201110,winner - loser,-,0.0037401319046623804
201108-201111,loser,98,0.027395241078198393
201108-201111,winner,99,-0.005889420906420891
201108-201111,winner - loser,-,-0.03328466198461928
201109-201112,loser,94,0.1210783314506198
201109-201112,winner,93,0.045410181993247485
201109-201112,winner - loser,-,-0.07566814945737232
201110-201201,loser,93,0.06510789005043227
201110-201201,winner,93,0.04160196511072513
201110-201201,winner - loser,-,-0.023505924939707143
201111-201202,loser,92,-0.029106415222354836
201111-201202,winner,91,0.016419437005005345
201111-201202,winner - loser,-,0.04552585222736018
201112-201203,loser,82,-0.018378179290495573
201112-201203,winner,87,-0.06252526674426741
201112-201203,winner - loser,-,-0.044147087453771834
201201-201204,loser,85,-0.014927175965876423
201201-201204,winner,89,-0.02286699904580192
201201-201204,winner - loser,-,-0.007939823079925497
201202-201205,loser,100,-0.02121145838391989
201202-201205,winner,98,-0.020463526732714496
201202-201205,winner - loser,-,0.0007479316512053955
201203-201206,loser,104,0.01345864179931382
201203-201206,winner,101,0.02470819769130104
201203-201206,winner - loser,-,0.011249555891987218
201204-201207,loser,95,0.00410773629228476
201204-201207,winner,97,0.019413226531451055
201204-201207,winner - loser,-,0.015305490239166296
201205-201208,loser,95,-0.03349264597600983
201205-201208,winner,95,-0.0028150525002990628
201205-201208,winner - loser,-,0.030677593475710765
201206-201209,loser,91,-0.029375505496774028
201206-201209,winner,92,-0.005206635715952338
201206-201209,winner - loser,-,0.02416886978082169
201207-201210,loser,93,0.0002391769843408327
201207-201210,winner,93,0.010406665861050044
201207-201210,winner - loser,-,0.010167488876709211
201208-201211,loser,95,0.052509879102001174
201208-201211,winner,93,0.028349652694254053
201208-201211,winner - loser,-,-0.02416022640774712
201209-201212,loser,97,0.029647540657767917
201209-201212,winner,98,0.03914617173355091
201209-201212,winner - loser,-,0.009498631075782991
201210-201301,loser,95,0.0053419710515272435
201210-201301,winner,97,0.021084508519548805
201210-201301,winner - loser,-,0.01574253746802156
201211-201302,loser,91,-0.0020621119700712535
201211-201302,winner,93,0.006883009150690796
201211-201302,winner - loser,-,0.00894512112076205
201212-201303,loser,98,0.0050494883762520195
201212-201303,winner,97,0.017709988149041615
201212-201303,winner - loser,-,0.012660499772789595
201301-201304,loser,101,-0.014252619571767763
201301-201304,winner,100,0.03209106609401573
201301-201304,winner - loser,-,0.04634368566578349
201302-201305,loser,103,0.0022794599601486092
201302-201305,winner,102,0.03619795186624852
201302-201305,winner - loser,-,0.03391849190609991
201303-201306,loser,106,0.0041141004695081735
201303-201306,winner,105,0.01346669372038189
201303-201306,winner - loser,-,0.009352593250873717
201304-201307,loser,107,0.010818658798032848
201304-201307,winner,106,0.029405365964206436
201304-201307,winner - loser,-,0.01858670716617359
201305-201308,loser,110,0.0019440914042428456
201305-201308,winner,108,0.017725647928980976
201305-201308,winner - loser,-,0.01578155652473813
201306-201309,loser,109,-0.0087928706792654
201306-201309,winner,110,0.039658098037368854
201306-201309,winner - loser,-,0.048450968716634256
201307-201310,loser,110,0.007252903023645113
201307-201310,winner,110,0.03507248907336707
201307-201310,winner - loser,-,0.027819586049721956
201308-201311,loser,112,0.034519009221116836
201308-201311,winner,112,0.03538547889958737
201308-201311,winner - loser,-,0.0008664696784705314
201309-201312,loser,113,0.05391551803873012
201309-201312,winner,113,0.05534466252361355
201309-201312,winner - loser,-,0.0014291444848834323
201310-201401,loser,116,0.037521140405513735
201310-201401,winner,116,0.03384515655455778
201310-201401,winner - loser,-,-0.0036759838509559523
201311-201402,loser,116,0.024395344730447736
201311-201402,winner,116,0.02386001484856177
201311-201402,winner - loser,-,-0.0005353298818859681
201312-201403,loser,118,-0.005874376110009986
201312-201403,winner,118,0.01622308243325449
201312-201403,winner - loser,-,0.022097458543264475
