combination,remark,count,mean_avg_monthly_return,std_avg_monthly_return
201001-201101,loser,88,-0.028670049307347286,0.042670955726334864
201001-201101,winner,88,0.0009183345220629975,0.04336156530512304
201002-201102,loser,83,-0.05850398861684315,0.05310851953675709
201002-201102,winner,83,-0.030665834087088423,0.05918250608880439
201003-201103,loser,88,-0.0723260121190553,0.04550624701613323
201003-201103,winner,88,-0.03985653500498048,0.06649100280171912
201004-201104,loser,93,-0.06506913818670332,0.05007226041844179
201004-201104,winner,94,-0.05258851572951592,0.0515747856460664
201005-201105,loser,88,-0.05518834379749593,0.05139005196302011
201005-201105,winner,91,-0.03714158391432583,0.04359441624091853
201006-201106,loser,86,-0.07553251922965022,0.07397286904399415
201006-201106,winner,89,-0.06344743448286438,0.044586081267200366
201007-201107,loser,91,-0.06785158374718393,0.04191876963974163
201007-201107,winner,92,-0.05059687640221589,0.03741693690648377
201008-201108,loser,96,0.0019797309717366853,0.03788191856362469
201008-201108,winner,96,-0.016620383395935,0.038717601602818216
201009-201109,loser,97,0.01862969071429729,0.03206891744057965
201009-201109,winner,96,0.0027814100025430333,0.036433564791568875
201010-201110,loser,96,0.006853560630632537,0.045634163256019745
201010-201110,winner,97,0.012131420723706609,0.0457281914077328
201011-201111,loser,95,-0.004181810316030003,0.04917621291540154
201011-201111,winner,95,0.0004083551746914534,0.03878017307281963
201012-201112,loser,98,0.016668057693969573,0.04090915792522879
201012-201112,winner,99,0.013871342594851727,0.030738041894402976
201101-201201,loser,108,0.01174683143147866,0.03782863990370428
201101-201201,winner,108,0.017582635382940807,0.037705404216395705
201102-201202,loser,106,-0.04374334501435621,0.0434364952803923
201102-201202,winner,106,-0.0009583256691303983,0.04471851864946761
201103-201203,loser,106,-0.04513003411024204,0.042383262134442955
201103-201203,winner,105,-0.009277720178014313,0.041901215697430105
201104-201204,loser,105,-0.02245493767111928,0.044072417406575685
201104-201204,winner,108,-0.0008043671962196121,0.040110159097495636
201105-201205,loser,106,-0.037042439648995944,0.055733643118440944
201105-201205,winner,107,-0.010658120185289957,0.050165749709774624
201106-201206,loser,106,-0.012082201893095976,0.04950530208375825
201106-201206,winner,105,0.013714060766134243,0.05007957884892804
201107-201207,loser,101,-0.009307797584654692,0.0426707027340765
201107-201207,winner,103,0.011867144069178315,0.044535207416813515
201108-201208,loser,94,0.009829596727581264,0.04006037127871492
201108-201208,winner,98,0.01562835258091859,0.04772326574536375
201109-201209,loser,92,0.0036554961596428543,0.03696430729415328
201109-201209,winner,92,0.012330008799987217,0.045136489549821614
201110-201210,loser,93,-0.0033485500729979515,0.044271240813853065
201110-201210,winner,93,0.01679317206816328,0.052660340523321025
201111-201211,loser,92,0.033727479282400046,0.050032153326921625
201111-201211,winner,91,0.03180934758367222,0.053174737043726765
201112-201212,loser,86,0.02363983586489319,0.054678404704674305
201112-201212,winner,86,0.028497160844847297,0.05784109431798149
201201-201301,loser,84,0.005676644700648324,0.04891601962797457
201201-201301,winner,89,0.013248755512813922,0.05369970900870792
201202-201302,loser,97,0.0031458090897717784,0.04938003629345528
201202-201302,winner,99,0.01616731451264818,0.05952522058295684
201203-201303,loser,104,-0.006815322972052241,0.04969428688017681
201203-201303,winner,104,0.008657690034577,0.06013903834366373
201204-201304,loser,96,0.009502401835325061,0.05118482524642269
201204-201304,winner,98,0.013312084061122683,0.06794024700520028
201205-201305,loser,95,-0.003001543398016996,0.04242860257453374
201205-201305,winner,95,0.002674595228774432,0.06571921682045954
201206-201306,loser,93,-0.0015979493343138164,0.05958240802053373
201206-201306,winner,92,0.014727991749419366,0.06668248868458186
201207-201307,loser,94,0.020021715605397686,0.04723365181807352
201207-201307,winner,94,0.01262533690601402,0.057443695528429366
201208-201308,loser,94,0.015752552594070317,0.046565510896728536
