stock_id,start_date,end_date,SD_close,ED_close,combination,return,RT_%_Rank,remark,RT_rank
1101,2010-01-04,2010-12-31,12.18,12.62,201001-201101,0.03612479,13.010100591032314,,365.0
1102,2010-01-04,2010-12-31,13.87,14.1,201001-201101,0.01658255,12.72292130419136,,384.0
1110,2010-01-04,2010-12-31,9.96,11.75,201001-201101,0.17971888,15.120260345532103,,248.0
1201,2010-01-04,2010-12-31,34.23,30.95,201001-201101,-0.09582238,11.071095943597717,,525.0
1203,2010-01-04,2010-12-31,14.32,15.3,201001-201101,0.06843575,13.484920184382238,,334.0
1210,2010-01-04,2010-12-31,10.62,10.41,201001-201101,-0.01977401,12.188650362232279,,418.0
1216,2010-01-04,2010-12-31,16.67,20.81,201001-201101,0.24835033,16.128820820987354,,191.0
1217,2010-01-04,2010-12-31,11.36,12.46,201001-201101,0.09683099,13.902197056065205,,311.0
1225,2010-01-04,2010-12-31,10.29,9.96,201001-201101,-0.03206997,12.007957410767917,,434.0
1232,2010-01-04,2010-12-31,16.82,24.08,201001-201101,0.43162901,18.822157952020014,,109.0
1233,2010-01-04,2010-12-31,18.98,27.55,201001-201101,0.45152792,19.114578615296708,,101.0
1234,2010-01-04,2010-12-31,12.27,18.61,201001-201101,0.51670742,20.072411613287215,winner,88.0
1235,2010-01-04,2010-12-31,10.31,11.86,201001-201101,0.15033948,14.688520936957897,,269.0
1236,2010-01-04,2010-12-31,10.55,15.97,201001-201101,0.51374408,20.02886441154027,,91.0
1301,2010-01-04,2010-12-31,33.48,51.57,201001-201101,0.54032258,20.419443724623225,winner,82.0
1303,2010-01-04,2010-12-31,29.66,38.75,201001-201101,0.30647336,16.982956800508404,,164.0
1307,2010-01-04,2010-12-31,14.6,15.57,201001-201101,0.06643836,13.455567917920295,,336.0
1310,2010-01-04,2010-12-31,9.33,10.56,201001-201101,0.1318328,14.416559525973598,,289.0
1312,2010-01-04,2010-12-31,9.72,12.4,201001-201101,0.27572016,16.531028974216373,,181.0
1315,2010-01-04,2010-12-31,31.31,37.2,201001-201101,0.18811881,15.243699925995443,,240.0
1319,2010-01-04,2010-12-31,31.61,24.17,201001-201101,-0.23536855,9.020421630827702,,698.0
1321,2010-01-04,2010-12-31,23.82,22.88,201001-201101,-0.03946264,11.899319828870933,,444.0
1324,2010-01-04,2010-12-31,14.28,12.89,201001-201101,-0.09733894,11.048809623337014,,526.0
1325,2010-01-04,2010-12-31,15.31,15.3,201001-201101,-0.00065317,12.469637045181624,,396.0
1326,2010-01-04,2010-12-31,35.16,53.24,201001-201101,0.51422071,20.035868637436945,,89.0
1336,2010-01-04,2010-12-31,13.5,11.82,201001-201101,-0.12444444,10.650485881561888,,560.0
1402,2010-01-04,2010-12-31,18.24,23.89,201001-201101,0.30975877,17.03123692094394,,160.0
1410,2010-01-04,2010-12-31,14.91,17.18,201001-201101,0.15224681,14.716549743746189,,267.0
1417,2010-01-04,2010-12-31,10.22,13.36,201001-201101,0.3072407,16.994233100152893,,163.0
1418,2010-01-04,2010-12-31,13.8,10.05,201001-201101,-0.27173913,8.48594466061385,,736.0
1419,2010-01-04,2010-12-31,26.73,40.93,201001-201101,0.53123831,20.285947555296136,winner,83.0
1434,2010-01-04,2010-12-31,13.07,15.01,201001-201101,0.14843152,14.660482872123925,,270.0
1437,2010-01-04,2010-12-31,16.91,20.0,201001-201101,0.18273211,15.164540696325446,,247.0
1439,2010-01-04,2010-12-31,14.75,22.4,201001-201101,0.51864407,20.10087128658263,winner,87.0
1441,2010-01-04,2010-12-31,18.02,19.36,201001-201101,0.07436182,13.572005623736661,,329.0
1447,2010-01-04,2010-12-31,10.34,11.4,201001-201101,0.10251451,13.985718147830854,,306.0
1449,2010-01-04,2010-12-31,21.12,28.32,201001-201101,0.34090909,17.489000548985945,,142.0
1451,2010-01-04,2010-12-31,16.8,24.62,201001-201101,0.46547619,19.31955277543726,,98.0
1468,2010-01-04,2010-12-31,11.2,16.9,201001-201101,0.50892857,19.958098996338354,,93.0
1471,2010-01-04,2010-12-31,50.55,27.82,201001-201101,-0.44965381,5.871433175700313,loser,858.0
1472,2010-01-04,2010-12-31,44.88,55.39,201001-201101,0.23418004,15.920584007984878,,203.0
1473,2010-01-04,2010-12-31,18.34,24.68,201001-201101,0.34569248,17.559293950811025,,141.0
1475,2010-01-04,2010-12-31,45.69,61.9,201001-201101,0.35478223,17.692870650440266,,137.0
1476,2010-01-04,2010-12-31,10.63,20.28,201001-201101,0.90780809,25.81975743923244,winner,32.0
1477,2010-01-04,2010-12-31,22.93,27.85,201001-201101,0.21456607,15.632350626513775,,222.0
1503,2010-01-04,2010-12-31,26.6,26.55,201001-201101,-0.0018797,12.451612805857522,,398.0
1506,2010-01-04,2010-12-31,12.93,25.6,201001-201101,0.97989172,26.879048772073876,winner,27.0
1507,2010-01-04,2010-12-31,15.31,27.79,201001-201101,0.81515349,24.458169312664864,winner,42.0
1512,2010-01-04,2010-12-31,105.17,88.97,201001-201101,-0.15403632,10.215624013388991,,601.0
1513,2010-01-04,2010-12-31,10.93,9.86,201001-201101,-0.0978957,11.040627862201054,,527.0
1516,2010-01-04,2010-12-31,67.18,14.99,201001-201101,-0.77686812,1.0629172537816758,loser,885.0
1519,2010-01-04,2010-12-31,20.38,15.86,201001-201101,-0.22178606,9.220020540252845,,685.0
1521,2010-01-04,2010-12-31,22.18,30.89,201001-201101,0.39269612,18.250027040473675,,126.0
1522,2010-01-04,2010-12-31,13.59,11.24,201001-201101,-0.17292127,9.93810380725975,,625.0
1525,2010-01-04,2010-12-31,31.75,31.79,201001-201101,0.00125984,12.497749321334185,,394.0
1527,2010-01-04,2010-12-31,19.24,14.26,201001-201101,-0.25883576,8.675563690696636,,722.0
1530,2010-01-04,2010-12-31,17.22,16.57,201001-201101,-0.03774681,11.924534483677153,,442.0
1532,2010-01-04,2010-12-31,15.98,14.57,201001-201101,-0.08823529,11.182590587783753,,510.0
1533,2010-01-04,2010-12-31,22.94,19.06,201001-201101,-0.16913688,9.993716593784123,,621.0
1535,2010-01-04,2010-12-31,22.13,25.85,201001-201101,0.16809761,14.949482173184093,,256.0
1536,2010-01-04,2010-12-31,9.92,10.3,201001-201101,0.03830645,13.042160762380606,,361.0
1537,2010-01-04,2010-12-31,16.85,25.2,201001-201101,0.49554896,19.761481471530036,,94.0
1538,2010-01-04,2010-12-31,399.81,395.51,201001-201101,-0.01075511,12.32118589910471,,406.0
1540,2010-01-04,2010-12-31,13.9,10.45,201001-201101,-0.24820144,8.831838326236802,,710.0
1541,2010-01-04,2010-12-31,13.1,11.34,201001-201101,-0.13435115,10.504903700975623,,575.0
1558,2010-01-04,2010-12-31,28.09,42.53,201001-201101,0.51406194,20.03353546297118,,90.0
1560,2010-01-04,2010-12-31,20.54,31.89,201001-201101,0.55258033,20.599575168269133,winner,78.0
1563,2010-01-04,2010-12-31,8.97,10.63,201001-201101,0.18506132,15.198769160754441,,244.0
1565,2010-01-04,2010-12-31,96.78,207.3,201001-201101,1.14197148,29.26086118908202,winner,18.0
1569,2010-01-04,2010-12-31,23.53,24.34,201001-201101,0.03442414,12.985109011041175,,367.0
1580,2010-01-04,2010-12-31,20.95,43.91,201001-201101,1.09594272,28.584454263828135,winner,21.0
1582,2010-01-04,2010-12-31,38.9,24.57,201001-201101,-0.36838046,7.065770298372807,loser,812.0
1583,2010-01-04,2010-12-30,13.24,17.19,201001-201101,0.29833837,16.863410595638424,,168.0
1584,2010-01-04,2010-12-31,14.61,28.35,201001-201101,0.94045175,26.299466162422753,winner,29.0
1603,2010-01-04,2010-12-31,13.87,12.33,201001-201101,-0.111031,10.847600548728188,,542.0
1611,2010-01-04,2010-12-31,14.85,15.27,201001-201101,0.02828283,12.894860553030767,,374.0
1614,2010-01-04,2010-12-31,23.8,27.21,201001-201101,0.14327731,14.584740155217954,,277.0
1618,2010-01-04,2010-12-31,15.26,15.63,201001-201101,0.0242464,12.83554396041992,,378.0
1701,2010-01-04,2010-12-31,15.26,18.85,201001-201101,0.23525557,15.936389255406672,,202.0
1702,2010-01-04,2010-12-31,16.3,21.76,201001-201101,0.33496933,17.401713930829253,,145.0
1704,2010-01-04,2010-12-31,24.92,41.81,201001-201101,0.67776886,22.43925950159364,winner,58.0
1707,2010-01-04,2010-12-31,26.18,26.03,201001-201101,-0.00572956,12.395037917347427,,401.0
1708,2010-01-04,2010-12-31,11.57,13.38,201001-201101,0.15643907,14.778156306609597,,262.0
1710,2010-01-04,2010-12-31,13.51,21.44,201001-201101,0.58697261,21.10498040550061,winner,71.0
1711,2010-01-04,2010-12-31,16.52,16.28,201001-201101,-0.01452785,12.265744312948959,,412.0
1716,2010-01-04,2010-12-21,34.92,41.5,201001-201101,0.1884307,15.248283246422009,,239.0
1717,2010-01-04,2010-12-31,13.99,15.78,201001-201101,0.12794853,14.359478971825371,,290.0
1720,2010-01-04,2010-12-31,14.6,17.71,201001-201101,0.2130137,15.60953806718008,,224.0
1721,2010-01-04,2010-12-31,11.84,9.95,201001-201101,-0.15962838,10.133446954731856,,607.0
1722,2010-01-04,2010-12-31,62.82,60.95,201001-201101,-0.02976759,12.041791600013207,,430.0
1723,2010-01-04,2010-12-31,44.3,65.41,201001-201101,0.4765237,19.481899366368918,,96.0
1726,2010-01-04,2010-12-31,20.89,21.55,201001-201101,0.03159406,12.94352010638629,,370.0
1727,2010-01-04,2010-12-31,10.63,14.44,201001-201101,0.35841957,17.746322491539246,,136.0
1729,2010-01-04,2010-12-31,71.03,45.75,201001-201101,-0.35590596,7.249086950593714,loser,804.0
1732,2010-01-04,2010-12-31,15.7,15.97,201001-201101,0.01719745,12.731957450686258,,383.0
1733,2010-01-04,2010-12-31,29.23,33.43,201001-201101,0.14368799,14.59077522537981,,275.0
1734,2010-01-04,2010-12-31,18.52,22.72,201001-201101,0.22678186,15.811865454926426,,212.0
1736,2010-01-04,2010-12-31,24.84,21.76,201001-201101,-0.12399356,10.657111703210322,,559.0
1737,2010-01-04,2010-12-31,14.88,17.5,201001-201101,0.17607527,15.066716364835592,,252.0
1742,2010-01-04,2010-12-31,40.13,58.18,201001-201101,0.44978819,19.089012742566876,,104.0
1752,2010-01-04,2010-12-31,15.76,19.6,201001-201101,0.24365482,16.059818843058796,,195.0
1760,2010-01-06,2010-12-07,10.87,10.44,201001-201101,-0.03955842,11.897912312020582,,445.0
1762,2010-01-04,2010-12-31,46.88,42.77,201001-201101,-0.08767065,11.19088814796733,,509.0
1776,2010-01-07,2010-12-28,15.72,13.63,201001-201101,-0.13295165,10.525469788176164,,570.0
1777,2010-01-04,2010-12-31,22.57,34.14,201001-201101,0.51262738,20.01245415818061,,92.0
1781,2010-01-04,2010-12-31,16.57,28.02,201001-201101,0.69100785,22.633810571823794,winner,57.0
1784,2010-01-04,2010-12-31,56.91,51.73,201001-201101,-0.09102091,11.14165503663865,,514.0
