date,stock_id,market_value
2020-01-02,2891B,0.0
2020-01-03,2891B,22033113000.0
2020-01-06,2891B,22033113000.0
2020-01-07,2891B,21999780000.0
2020-01-08,2891B,21999780000.0
2020-01-09,2891B,21999780000.0
2020-01-10,2891B,21999780000.0
2020-01-13,2891B,21999780000.0
2020-01-14,2891B,21999780000.0
2020-01-15,2891B,21999780000.0
2020-01-16,2891B,21966447000.0
2020-01-17,2891B,21966447000.0
2020-01-20,2891B,21966447000.0
2020-01-30,2891B,21999780000.0
2020-01-31,2891B,21999780000.0
2020-02-03,2891B,21999780000.0
2020-02-04,2891B,22033113000.0
2020-02-05,2891B,21999780000.0
2020-02-06,2891B,21999780000.0
2020-02-07,2891B,21999780000.0
2020-02-10,2891B,22033113000.0
2020-02-11,2891B,22066446000.0
2020-02-12,2891B,22066446000.0
2020-02-13,2891B,22066446000.0
2020-02-14,2891B,22066446000.0
2020-02-17,2891B,22066446000.0
2020-02-18,2891B,22099779000.0
2020-02-19,2891B,22099779000.0
2020-02-20,2891B,22099779000.0
2020-02-21,2891B,22099779000.0
2020-02-24,2891B,22099779000.0
2020-02-25,2891B,22099779000.0
2020-02-26,2891B,22099779000.0
2020-02-27,2891B,22099779000.0
2020-03-02,2891B,22099779000.0
2020-03-03,2891B,22099779000.0
2020-03-04,2891B,22099779000.0
2020-03-05,2891B,22099779000.0
2020-03-06,2891B,22133112000.0
2020-03-09,2891B,22133112000.0
2020-03-10,2891B,22099779000.0
2020-03-11,2891B,22099779000.0
2020-03-12,2891B,22066446000.0
2020-03-13,2891B,21966447000.0
2020-03-16,2891B,21833115000.0
2020-03-17,2891B,21833115000.0
2020-03-18,2891B,21833115000.0
2020-03-19,2891B,20633127000.0
2020-03-20,2891B,20866458000.0
2020-03-23,2891B,20866458000.0
2020-03-24,2891B,21066456000.0
2020-03-25,2891B,20933124000.0
2020-03-26,2891B,20933124000.0
2020-03-27,2891B,21099789000.0
2020-03-30,2891B,21266454000.0
2020-03-31,2891B,21333120000.0
2020-04-01,2891B,21333120000.0
2020-04-06,2891B,21333120000.0
2020-04-07,2891B,21766449000.0
2020-04-08,2891B,21799782000.0
2020-04-09,2891B,21833115000.0
2020-04-10,2891B,21833115000.0
2020-04-13,2891B,21833115000.0
2020-04-14,2891B,21633117000.0
2020-04-15,2891B,21633117000.0
2020-04-16,2891B,21833115000.0
2020-04-17,2891B,21866448000.0
2020-04-20,2891B,21899781000.0
2020-04-21,2891B,21899781000.0
2020-04-22,2891B,21899781000.0
2020-04-23,2891B,21899781000.0
2020-04-24,2891B,21899781000.0
2020-04-27,2891B,21933114000.0
2020-04-28,2891B,21933114000.0
2020-04-29,2891B,21933114000.0
