date,stock_id,market_value
2020-01-02,2881B,42866238000.0
2020-01-03,2881B,42866238000.0
2020-01-06,2881B,42866238000.0
2020-01-07,2881B,42932904000.0
2020-01-08,2881B,42932904000.0
2020-01-09,2881B,42932904000.0
2020-01-10,2881B,42999570000.0
2020-01-13,2881B,42999570000.0
2020-01-14,2881B,42999570000.0
2020-01-15,2881B,43066236000.0
2020-01-16,2881B,43066236000.0
2020-01-17,2881B,42932904000.0
2020-01-20,2881B,42866238000.0
2020-01-30,2881B,42799572000.0
2020-01-31,2881B,42932904000.0
2020-02-03,2881B,42932904000.0
2020-02-04,2881B,42999570000.0
2020-02-05,2881B,43132902000.0
2020-02-06,2881B,43199568000.0
2020-02-07,2881B,43266234000.0
2020-02-10,2881B,43266234000.0
2020-02-11,2881B,43266234000.0
2020-02-12,2881B,43332900000.0
2020-02-13,2881B,43399566000.0
2020-02-14,2881B,43466232000.0
2020-02-17,2881B,43466232000.0
2020-02-18,2881B,43466232000.0
2020-02-19,2881B,43466232000.0
2020-02-20,2881B,43532898000.0
2020-02-21,2881B,43532898000.0
2020-02-24,2881B,43466232000.0
2020-02-25,2881B,43532898000.0
2020-02-26,2881B,43532898000.0
2020-02-27,2881B,43532898000.0
2020-03-02,2881B,43532898000.0
2020-03-03,2881B,43599564000.0
2020-03-04,2881B,43599564000.0
2020-03-05,2881B,43666230000.0
2020-03-06,2881B,43732896000.0
2020-03-09,2881B,43732896000.0
2020-03-10,2881B,43732896000.0
2020-03-11,2881B,43799562000.0
2020-03-12,2881B,43599564000.0
2020-03-13,2881B,42866238000.0
2020-03-16,2881B,42132912000.0
2020-03-17,2881B,40932924000.0
2020-03-18,2881B,41332920000.0
2020-03-19,2881B,39332940000.0
2020-03-20,2881B,40332930000.0
2020-03-23,2881B,40066266000.0
2020-03-24,2881B,40399596000.0
2020-03-25,2881B,40266264000.0
2020-03-26,2881B,40199598000.0
2020-03-27,2881B,40266264000.0
2020-03-30,2881B,40266264000.0
2020-03-31,2881B,40532928000.0
2020-04-01,2881B,40532928000.0
2020-04-06,2881B,40466262000.0
2020-04-07,2881B,40532928000.0
2020-04-08,2881B,40599594000.0
2020-04-09,2881B,40932924000.0
2020-04-10,2881B,41066256000.0
2020-04-13,2881B,40999590000.0
2020-04-14,2881B,41066256000.0
2020-04-15,2881B,41266254000.0
2020-04-16,2881B,41199588000.0
2020-04-17,2881B,41532918000.0
2020-04-20,2881B,41532918000.0
2020-04-21,2881B,41466252000.0
2020-04-22,2881B,41532918000.0
2020-04-23,2881B,41532918000.0
2020-04-24,2881B,41466252000.0
2020-04-27,2881B,41532918000.0
2020-04-28,2881B,41799582000.0
2020-04-29,2881B,41932914000.0
2020-04-30,2881B,41932914000.0
2020-05-04,2881B,41999580000.0
2020-05-05,2881B,41999580000.0
2020-05-06,2881B,41932914000.0
