,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
0,2017-02-02,2327,6916339,519670525,74.0,76.0,73.3,75.5,-0.5,2373
1,2017-02-03,2327,3319336,246987242,74.7,74.9,73.6,74.8,-0.7,1927
2,2017-02-06,2327,2126687,155839764,74.7,74.7,72.3,72.3,-2.5,1512
3,2017-02-07,2327,3253759,236183597,73.4,74.2,71.5,71.6,-0.7,1891
4,2017-02-08,2327,2283327,163208922,71.7,72.3,70.5,72.2,0.6,1395
5,2017-02-09,2327,2429546,172317628,71.0,71.5,70.0,71.0,-1.2,1246
6,2017-02-10,2327,2442532,173422907,71.0,71.7,70.5,71.6,0.6,1087
7,2017-02-13,2327,1324394,93850076,71.6,71.6,70.4,70.6,-1.0,799
8,2017-02-14,2327,2446110,171384341,71.1,71.1,69.6,70.0,-0.6,1111
9,2017-02-15,2327,1408138,98192182,70.0,70.3,69.0,69.9,-0.1,1073
10,2017-02-16,2327,1124627,78584288,70.0,70.5,69.5,70.1,0.2,837
11,2017-02-17,2327,952825,66164699,70.0,70.0,69.3,69.3,-0.8,620
12,2017-02-18,2327,246972,17145952,69.5,69.5,69.3,69.5,0.2,153
13,2017-02-20,2327,5172417,366178796,69.5,71.6,69.5,70.0,0.5,2446
14,2017-02-21,2327,5210848,377246288,71.5,73.4,71.1,72.6,2.6,2979
15,2017-02-22,2327,4301955,315739171,72.9,74.2,72.0,73.2,0.6,2405
16,2017-02-23,2327,3140704,227933089,73.3,74.0,71.8,73.1,-0.1,1536
17,2017-02-24,2327,6932001,520426655,73.5,75.8,73.3,75.6,2.5,2820
18,2017-03-01,2327,10127311,785444909,75.9,80.6,74.2,80.0,4.4,6149
19,2017-03-02,2327,4922347,379467845,78.0,79.4,74.4,75.3,-4.7,3202
20,2017-03-03,2327,1939213,144461095,75.0,75.3,73.3,74.5,-0.8,1396
21,2017-03-06,2327,10570659,860979667,79.5,81.9,79.5,81.9,7.4,3299
22,2017-03-07,2327,5691121,460567286,81.6,82.4,79.9,80.3,-1.6,3486
23,2017-03-08,2327,2186048,174441465,80.4,80.9,79.1,79.9,-0.4,1627
24,2017-03-09,2327,2156649,172599498,80.0,80.7,78.9,80.7,0.8,1442
25,2017-03-10,2327,2328464,186244438,80.6,81.0,78.2,80.6,-0.1,1576
26,2017-03-13,2327,5297016,445296275,81.2,86.0,81.2,84.9,4.3,3020
27,2017-03-14,2327,3089688,260496592,84.7,85.5,84.0,84.3,-0.6,1930
28,2017-03-15,2327,1651969,138682794,84.0,84.5,83.4,84.0,-0.3,1095
29,2017-03-16,2327,2007026,167828450,84.8,85.2,82.3,84.0,0.0,1608
30,2017-03-17,2327,2964930,249093302,83.9,85.5,82.9,85.5,1.5,2117
31,2017-03-20,2327,2015135,170211640,85.0,85.1,83.6,84.7,-0.8,1552
32,2017-03-21,2327,2217909,188047788,84.5,85.3,84.2,85.0,0.3,1528
33,2017-03-22,2327,1483920,124939812,83.8,84.8,83.7,83.8,-1.2,1171
34,2017-03-23,2327,1603548,134213423,84.0,84.2,82.8,82.8,-1.0,1312
35,2017-03-24,2327,1852443,152555024,83.2,83.4,81.5,82.0,-0.8,1520
36,2017-03-27,2327,1193750,98736700,82.0,83.5,81.6,82.4,0.4,1060
37,2017-03-28,2327,1969891,164338671,82.6,84.3,82.6,83.9,1.5,1411
38,2017-03-29,2327,1929495,162784206,85.0,85.1,83.6,83.6,-0.3,1277
39,2017-03-30,2327,1353925,113755328,83.6,84.5,83.5,83.6,0.0,975
40,2017-03-31,2327,1037780,86796362,83.6,84.0,82.7,82.7,-0.9,750
41,2017-04-05,2327,2483743,209756855,83.2,86.0,82.6,84.0,1.3,1718
42,2017-04-06,2327,1249361,104690883,84.0,84.4,82.9,83.8,-0.2,813
43,2017-04-07,2327,1195217,99268870,84.1,84.1,82.1,83.2,-0.6,812
44,2017-04-10,2327,1517891,128100368,84.7,84.9,83.7,84.7,1.5,1155
