,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
0,2016-12-01,2327,170643,10133960,59.6,59.7,59.2,59.4,-0.1,171
1,2016-12-02,2327,421917,24763646,59.6,59.6,58.0,58.7,-0.7,410
2,2016-12-05,2327,574410,33176945,58.7,58.7,57.3,57.4,-1.3,498
3,2016-12-06,2327,1018499,58570331,58.3,58.4,57.1,57.5,0.1,803
4,2016-12-07,2327,1611397,92540974,57.2,57.8,57.1,57.6,0.1,1171
5,2016-12-08,2327,1487292,86407000,58.1,58.5,57.6,58.1,0.5,952
6,2016-12-09,2327,785979,45472876,58.5,58.6,57.5,57.6,-0.5,649
7,2016-12-12,2327,552539,32071145,57.8,58.2,57.7,58.2,0.6,444
8,2016-12-13,2327,374857,21744567,58.2,58.4,57.8,57.9,-0.3,356
9,2016-12-14,2327,1233409,70910257,57.9,58.2,57.1,57.2,-0.7,1008
10,2016-12-15,2327,494861,28571685,57.4,58.1,57.2,57.8,0.6,401
11,2016-12-16,2327,773982,44979852,58.1,58.4,57.7,58.2,0.4,448
12,2016-12-19,2327,214614,12407559,57.7,58.2,57.6,57.9,-0.3,194
13,2016-12-20,2327,279684,16217962,57.9,58.2,57.6,58.0,0.1,229
14,2016-12-21,2327,221552,12806124,57.8,58.1,57.6,57.6,-0.4,214
15,2016-12-22,2327,450020,26062448,57.7,58.2,57.5,57.8,0.2,370
16,2016-12-23,2327,986305,55923759,57.6,57.6,56.4,56.4,-1.4,700
17,2016-12-26,2327,1235162,71577240,57.7,58.1,57.6,57.9,1.5,570
18,2016-12-27,2327,229923,13236691,57.9,57.9,57.3,57.4,-0.5,155
19,2016-12-28,2327,530579,30758755,57.6,58.1,57.6,58.0,0.6,363
20,2016-12-29,2327,323388,18778510,58.4,58.4,57.5,57.8,-0.2,285
21,2016-12-30,2327,915189,53590704,58.2,59.0,57.8,58.6,0.8,472
22,2017-01-03,2327,711746,42029859,58.6,59.4,58.5,59.1,0.5,417
23,2017-01-04,2327,551229,32680725,59.6,59.6,59.1,59.3,0.2,339
24,2017-01-05,2327,1045995,62706990,59.3,60.4,59.2,60.1,0.8,506
25,2017-01-06,2327,1036052,63139044,60.1,61.4,60.0,61.0,0.9,669
26,2017-01-09,2327,1363037,83921544,61.2,62.1,61.1,61.5,0.5,1038
27,2017-01-10,2327,493303,30525755,61.5,62.3,61.4,62.0,0.5,432
28,2017-01-11,2327,2144100,135057310,62.0,64.0,61.5,63.9,1.9,988
29,2017-01-12,2327,3438098,224713698,64.2,66.2,63.8,66.2,2.3,1561
30,2017-01-13,2327,25739930,1539703647,65.5,65.8,64.5,64.8,-1.4,729
31,2017-01-16,2327,1216154,77353703,64.5,64.8,63.1,63.4,-1.4,813
32,2017-01-17,2327,599472,38103966,63.6,63.9,63.1,63.6,0.2,470
33,2017-01-18,2327,984493,63210052,63.8,64.5,63.6,64.3,0.7,793
34,2017-01-19,2327,2279166,149822662,64.4,66.8,63.8,65.9,1.6,1234
35,2017-01-20,2327,6973232,482457594,66.2,70.8,66.2,70.0,4.1,2818
