date,stock_id,market_value
2022-01-03,1312A,697000000.0
2022-01-04,1312A,697000000.0
2022-01-05,1312A,700000000.0
2022-01-06,1312A,700000000.0
2022-01-07,1312A,698000000.0
2022-01-10,1312A,698000000.0
2022-01-11,1312A,698000000.0
2022-01-12,1312A,0.0
2022-01-13,1312A,702000000.0
2022-01-14,1312A,0.0
2022-01-17,1312A,701000000.0
2022-01-18,1312A,699000000.0
2022-01-19,1312A,697000000.0
2022-01-20,1312A,699000000.0
2022-01-21,1312A,699000000.0
2022-01-24,1312A,699000000.0
2022-01-25,1312A,694000000.0
2022-01-26,1312A,0.0
2022-02-07,1312A,695000000.0
2022-02-08,1312A,702000000.0
2022-02-09,1312A,701000000.0
2022-02-10,1312A,702000000.0
2022-02-11,1312A,706000000.0
2022-02-14,1312A,0.0
2022-02-15,1312A,0.0
2022-02-16,1312A,704000000.0
2022-02-17,1312A,702000000.0
2022-02-18,1312A,702000000.0
2022-02-21,1312A,706000000.0
2022-02-22,1312A,700000000.0
2022-02-23,1312A,706000000.0
2022-02-24,1312A,698000000.0
2022-02-25,1312A,700000000.0
2022-03-01,1312A,727000000.0
2022-03-02,1312A,719000000.0
2022-03-03,1312A,717000000.0
2022-03-04,1312A,0.0
2022-03-07,1312A,707000000.0
2022-03-08,1312A,706000000.0
2022-03-09,1312A,704000000.0
2022-03-10,1312A,708000000.0
2022-03-11,1312A,0.0
2022-03-14,1312A,0.0
2022-03-15,1312A,0.0
2022-03-16,1312A,0.0
2022-03-17,1312A,0.0
2022-03-18,1312A,712000000.0
2022-03-21,1312A,712000000.0
2022-03-22,1312A,707000000.0
2022-03-23,1312A,700000000.0
2022-03-24,1312A,702000000.0
2022-03-25,1312A,704000000.0
2022-03-28,1312A,702000000.0
2022-03-29,1312A,702000000.0
2022-03-30,1312A,730000000.0
2022-03-31,1312A,722000000.0
2022-04-01,1312A,716000000.0
2022-04-06,1312A,706000000.0
2022-04-07,1312A,700000000.0
2022-04-08,1312A,702000000.0
2022-04-11,1312A,698000000.0
2022-04-12,1312A,701000000.0
2022-04-13,1312A,697000000.0
2022-04-14,1312A,697000000.0
2022-04-15,1312A,697000000.0
2022-04-18,1312A,697000000.0
2022-04-19,1312A,697000000.0
2022-04-20,1312A,699000000.0
2022-04-21,1312A,0.0
2022-04-22,1312A,0.0
2022-04-25,1312A,692000000.0
2022-04-26,1312A,692000000.0
2022-04-27,1312A,684000000.0
2022-04-28,1312A,689000000.0
2022-04-29,1312A,690000000.0
2022-05-03,1312A,0.0
2022-05-04,1312A,704000000.0
2022-05-05,1312A,0.0
2022-05-06,1312A,0.0
2022-05-09,1312A,684000000.0
2022-05-10,1312A,682000000.0
2022-05-11,1312A,680000000.0
2022-05-12,1312A,675000000.0
2022-05-13,1312A,676000000.0
2022-05-16,1312A,0.0
2022-05-17,1312A,0.0
2022-05-18,1312A,677000000.0
2022-05-19,1312A,0.0
2022-05-20,1312A,0.0
2022-05-23,1312A,0.0
2022-05-24,1312A,0.0
2022-05-25,1312A,684000000.0
2022-05-26,1312A,0.0
2022-05-27,1312A,0.0
2022-05-30,1312A,0.0
2022-05-31,1312A,685000000.0
2022-06-01,1312A,684000000.0
2022-06-02,1312A,685000000.0
2022-06-06,1312A,685000000.0
2022-06-07,1312A,0.0
2022-06-08,1312A,0.0
2022-06-09,1312A,0.0
2022-06-10,1312A,0.0
2022-06-13,1312A,683000000.0
2022-06-14,1312A,680000000.0
2022-06-15,1312A,680000000.0
