date,stock_id,market_value
2022-07-26,2887Z1,5040000000.0
2022-07-27,2887Z1,4980000000.0
2022-07-28,2887Z1,4965000000.0
2022-07-29,2887Z1,4980000000.0
2022-08-01,2887Z1,4995000000.0
2022-08-02,2887Z1,4995000000.0
2022-08-03,2887Z1,5010000000.0
2022-08-04,2887Z1,5010000000.0
2022-08-05,2887Z1,5025000000.0
2022-08-08,2887Z1,5010000000.0
2022-08-09,2887Z1,5040000000.0
2022-08-10,2887Z1,5085000000.0
2022-08-11,2887Z1,5160000000.0
2022-08-12,2887Z1,5175000000.0
2022-08-15,2887Z1,5175000000.0
2022-08-16,2887Z1,5175000000.0
2022-08-17,2887Z1,5160000000.0
2022-08-18,2887Z1,5175000000.0
2022-08-19,2887Z1,5190000000.0
2022-08-22,2887Z1,5160000000.0
2022-08-23,2887Z1,5175000000.0
2022-08-24,2887Z1,5160000000.0
2022-08-25,2887Z1,5160000000.0
2022-08-26,2887Z1,5175000000.0
2022-08-29,2887Z1,5145000000.0
2022-08-30,2887Z1,5160000000.0
2022-08-31,2887Z1,5160000000.0
2022-09-01,2887Z1,5115000000.0
2022-09-02,2887Z1,5130000000.0
2022-09-05,2887Z1,5130000000.0
2022-09-06,2887Z1,5130000000.0
2022-09-07,2887Z1,5145000000.0
2022-09-08,2887Z1,5130000000.0
2022-09-12,2887Z1,5130000000.0
2022-09-13,2887Z1,5130000000.0
2022-09-14,2887Z1,5130000000.0
2022-09-15,2887Z1,5130000000.0
2022-09-16,2887Z1,5145000000.0
2022-09-19,2887Z1,5100000000.0
2022-09-20,2887Z1,5100000000.0
2022-09-21,2887Z1,5085000000.0
2022-09-22,2887Z1,5085000000.0
2022-09-23,2887Z1,5085000000.0
2022-09-26,2887Z1,5010000000.0
2022-09-27,2887Z1,5010000000.0
2022-09-28,2887Z1,5040000000.0
2022-09-29,2887Z1,5010000000.0
2022-09-30,2887Z1,5040000000.0
2022-10-03,2887Z1,5040000000.0
2022-10-04,2887Z1,5055000000.0
2022-10-05,2887Z1,5025000000.0
2022-10-06,2887Z1,5055000000.0
2022-10-07,2887Z1,5040000000.0
2022-10-11,2887Z1,4995000000.0
2022-10-12,2887Z1,4980000000.0
2022-10-13,2887Z1,5010000000.0
2022-10-14,2887Z1,5010000000.0
2022-10-17,2887Z1,4980000000.0
2022-10-18,2887Z1,4980000000.0
2022-10-19,2887Z1,4980000000.0
2022-10-20,2887Z1,4980000000.0
2022-10-21,2887Z1,4950000000.0
2022-10-24,2887Z1,4965000000.0
2022-10-25,2887Z1,4965000000.0
2022-10-26,2887Z1,4980000000.0
2022-10-27,2887Z1,0.0
2022-10-31,2887Z1,4965000000.0
2022-11-01,2887Z1,5040000000.0
2022-11-02,2887Z1,5025000000.0
2022-11-03,2887Z1,5010000000.0
2022-11-04,2887Z1,4980000000.0
2022-11-07,2887Z1,4935000000.0
2022-11-08,2887Z1,4950000000.0
2022-11-09,2887Z1,4965000000.0
2022-11-10,2887Z1,4965000000.0
2022-11-11,2887Z1,4980000000.0
2022-11-14,2887Z1,4980000000.0
2022-11-15,2887Z1,4980000000.0
2022-11-16,2887Z1,4995000000.0
2022-11-17,2887Z1,4980000000.0
2022-11-21,2887Z1,4950000000.0
2022-11-22,2887Z1,4950000000.0
2022-11-23,2887Z1,4950000000.0
2022-11-24,2887Z1,4965000000.0
2022-11-25,2887Z1,4965000000.0
2022-11-28,2887Z1,5010000000.0
2022-11-29,2887Z1,5010000000.0
2022-11-30,2887Z1,4965000000.0
2022-12-01,2887Z1,4950000000.0
2022-12-02,2887Z1,4950000000.0
2022-12-05,2887Z1,4950000000.0
2022-12-06,2887Z1,4935000000.0
2022-12-07,2887Z1,4935000000.0
2022-12-08,2887Z1,4920000000.0
2022-12-09,2887Z1,4920000000.0
2022-12-12,2887Z1,4920000000.0
2022-12-13,2887Z1,4950000000.0
2022-12-14,2887Z1,4950000000.0
2022-12-15,2887Z1,4950000000.0
2022-12-16,2887Z1,4965000000.0
2022-12-19,2887Z1,4965000000.0
2022-12-20,2887Z1,4965000000.0
2022-12-21,2887Z1,4965000000.0
2022-12-22,2887Z1,4980000000.0
2022-12-23,2887Z1,4980000000.0
2022-12-26,2887Z1,4995000000.0
2022-12-27,2887Z1,4995000000.0
2022-12-28,2887Z1,4995000000.0
2022-12-29,2887Z1,5070000000.0
2022-12-30,2887Z1,5145000000.0
