date,stock_id,market_value
2022-01-03,2887F,15540000000.0
2022-01-04,2887F,15540000000.0
2022-01-05,2887F,15480000000.0
2022-01-06,2887F,15480000000.0
2022-01-07,2887F,15510000000.0
2022-01-10,2887F,15510000000.0
2022-01-11,2887F,15510000000.0
2022-01-12,2887F,15480000000.0
2022-01-13,2887F,15480000000.0
2022-01-14,2887F,15510000000.0
2022-01-17,2887F,15510000000.0
2022-01-18,2887F,15510000000.0
2022-01-19,2887F,15510000000.0
2022-01-20,2887F,15510000000.0
2022-01-21,2887F,15510000000.0
2022-01-24,2887F,15510000000.0
2022-01-25,2887F,15510000000.0
2022-01-26,2887F,15570000000.0
2022-02-07,2887F,15540000000.0
2022-02-08,2887F,15540000000.0
2022-02-09,2887F,15540000000.0
2022-02-10,2887F,15540000000.0
2022-02-11,2887F,15510000000.0
2022-02-14,2887F,15510000000.0
2022-02-15,2887F,15510000000.0
2022-02-16,2887F,15510000000.0
2022-02-17,2887F,15510000000.0
2022-02-18,2887F,15510000000.0
2022-02-21,2887F,15570000000.0
2022-02-22,2887F,15570000000.0
2022-02-23,2887F,15540000000.0
2022-02-24,2887F,15570000000.0
2022-02-25,2887F,15570000000.0
2022-03-01,2887F,15570000000.0
2022-03-02,2887F,15600000000.0
2022-03-03,2887F,15600000000.0
2022-03-04,2887F,15600000000.0
2022-03-07,2887F,15540000000.0
2022-03-08,2887F,15540000000.0
2022-03-09,2887F,15570000000.0
2022-03-10,2887F,15570000000.0
2022-03-11,2887F,15570000000.0
2022-03-14,2887F,15570000000.0
2022-03-15,2887F,15570000000.0
2022-03-16,2887F,15540000000.0
2022-03-17,2887F,0.0
2022-03-18,2887F,15510000000.0
2022-03-21,2887F,15510000000.0
2022-03-22,2887F,15510000000.0
2022-03-23,2887F,15540000000.0
2022-03-24,2887F,15540000000.0
2022-03-25,2887F,15540000000.0
2022-03-28,2887F,15540000000.0
2022-03-29,2887F,15540000000.0
2022-03-30,2887F,15510000000.0
2022-03-31,2887F,15480000000.0
2022-04-01,2887F,15510000000.0
2022-04-06,2887F,15510000000.0
2022-04-07,2887F,15510000000.0
2022-04-08,2887F,15510000000.0
2022-04-11,2887F,15510000000.0
2022-04-12,2887F,15510000000.0
2022-04-13,2887F,15480000000.0
2022-04-14,2887F,15510000000.0
2022-04-15,2887F,15510000000.0
2022-04-18,2887F,15510000000.0
2022-04-19,2887F,15510000000.0
2022-04-20,2887F,15510000000.0
2022-04-21,2887F,15510000000.0
2022-04-22,2887F,15510000000.0
2022-04-25,2887F,15540000000.0
2022-04-26,2887F,15510000000.0
2022-04-27,2887F,15420000000.0
2022-04-28,2887F,15480000000.0
2022-04-29,2887F,15510000000.0
2022-05-03,2887F,15540000000.0
2022-05-04,2887F,15540000000.0
2022-05-05,2887F,15540000000.0
2022-05-06,2887F,15540000000.0
2022-05-09,2887F,15480000000.0
2022-05-10,2887F,15480000000.0
2022-05-11,2887F,15480000000.0
2022-05-12,2887F,15450000000.0
2022-05-13,2887F,15390000000.0
2022-05-16,2887F,15390000000.0
2022-05-17,2887F,15420000000.0
2022-05-18,2887F,15420000000.0
2022-05-19,2887F,15450000000.0
2022-05-20,2887F,15420000000.0
2022-05-23,2887F,15390000000.0
2022-05-24,2887F,15390000000.0
2022-05-25,2887F,15420000000.0
2022-05-26,2887F,15420000000.0
2022-05-27,2887F,15420000000.0
2022-05-30,2887F,15420000000.0
2022-05-31,2887F,15450000000.0
2022-06-01,2887F,15420000000.0
2022-06-02,2887F,15420000000.0
2022-06-06,2887F,15450000000.0
2022-06-07,2887F,15480000000.0
2022-06-08,2887F,15480000000.0
2022-06-09,2887F,15510000000.0
2022-06-10,2887F,15420000000.0
2022-06-13,2887F,15390000000.0
2022-06-14,2887F,15390000000.0
