combination,remark,count,mean_avg_monthly_return,std_avg_monthly_return
201001-201101,loser,14,-0.023471685966802713,0.03890127243892025
201001-201101,winner,14,-0.0021707449514382004,0.037398174176759814
201002-201102,loser,14,-0.05502265094764913,0.041685694262931575
201002-201102,winner,14,-0.004272857588452021,0.035066103592265245
201003-201103,loser,14,-0.060519836021960136,0.05726081784568621
201003-201103,winner,14,-0.006637429003051907,0.05559285893632824
201004-201104,loser,14,-0.07457464050936438,0.0655280013248099
201004-201104,winner,14,-0.036118757934860704,0.045258977152760504
201005-201105,loser,14,-0.05927477722500209,0.05012206528381748
201005-201105,winner,14,-0.02679775553809837,0.03823269110764996
201006-201106,loser,14,-0.0806059291463946,0.053098742511267456
201006-201106,winner,14,-0.05412008101344663,0.04749248836739374
201007-201107,loser,14,-0.05919038588753072,0.04294279715058803
201007-201107,winner,14,-0.05171711508380585,0.027564774393783322
201008-201108,loser,14,0.0104717898548554,0.03902061730348436
201008-201108,winner,14,-0.013771225429910102,0.034045472250188065
201009-201109,loser,14,0.01845330995083688,0.03598000841370116
201009-201109,winner,13,0.00321274586948797,0.046623143931642186
201010-201110,loser,14,0.004606726639466384,0.035876050925952446
201010-201110,winner,13,0.003149046611961292,0.03384192972358295
201011-201111,loser,14,-0.0008413492036183148,0.05030123346890472
201011-201111,winner,14,-0.011218318866374663,0.02703222364103177
201012-201112,loser,14,0.012196083182055515,0.04997625850239939
201012-201112,winner,14,0.011507239924508843,0.03543896449477979
201101-201201,loser,14,-0.0036851104130355495,0.029692373282832512
201101-201201,winner,14,0.021510116554903053,0.023354845956046984
201102-201202,loser,14,-0.07536422451703069,0.03744580400011901
201102-201202,winner,14,0.016504688231432356,0.03226370857666911
201103-201203,loser,14,-0.06241891526385927,0.0414329843062454
201103-201203,winner,14,0.0030359027516773497,0.0319461055297532
201104-201204,loser,14,-0.048951587984386716,0.0373561994282413
201104-201204,winner,14,0.011026298371376263,0.03178175903427415
201105-201205,loser,14,-0.03479492296242547,0.05274322491322565
201105-201205,winner,14,0.0050000515070540924,0.017094772439706474
201106-201206,loser,14,0.0057598047987997,0.03248201298176629
201106-201206,winner,14,0.020202537834175516,0.020648159463982463
201107-201207,loser,14,-0.0013414518274639,0.0257487188449928
201107-201207,winner,14,0.0164882394012167,0.02385109558291518
201108-201208,loser,14,0.018117658172805563,0.04246060049097722
201108-201208,winner,14,0.01683585233055355,0.021366195780680077
201109-201209,loser,14,-0.0061426214309407996,0.0256973793364532
201109-201209,winner,14,0.011675086575041549,0.02434626509843537
201110-201210,loser,14,-0.0008561517313756569,0.04979610992754568
201110-201210,winner,14,0.01120553663166258,0.021992173658717737
201111-201211,loser,14,0.020243557254735256,0.02754297351702496
201111-201211,winner,14,0.030825677141663142,0.028907329356106633
201112-201212,loser,14,0.02725259318478337,0.07374620543922714
201112-201212,winner,14,0.01803912931510927,0.027373252854989347
201201-201301,loser,14,0.00955856471962037,0.07926689114027956
201201-201301,winner,14,0.015023222607586442,0.03573493067234445
201202-201302,loser,14,-0.01130575251100895,0.03675517556124523
201202-201302,winner,14,6.70376206242501e-05,0.037527450519091184
201203-201303,loser,14,-0.016876984739141242,0.031337928410500614
201203-201303,winner,14,0.007762620043615907,0.04017114699244198
201204-201304,loser,14,-9.191058542927908e-05,0.048245871941562574
201204-201304,winner,14,0.013370254015010177,0.04508951695965531
201205-201305,loser,14,-0.010387534587312992,0.03855632222871128
201205-201305,winner,14,0.004179150289996271,0.06673975873014176
201206-201306,loser,14,-0.014224920539536544,0.04697680144532351
201206-201306,winner,14,-0.004142114612700713,0.06243314841026051
201207-201307,loser,14,0.0017186285914462431,0.04766493730082681
201207-201307,winner,14,0.02052936444187935,0.03317120238108756
201208-201308,loser,14,-0.0011203781330965848,0.04144835150761323
201208-201308,winner,14,0.02356410275800343,0.04572333334626327
201209-201309,loser,14,-0.012138966240636193,0.04484670829269721
201209-201309,winner,14,0.015345664843443607,0.044042514961966275
201210-201310,loser,14,-0.019034237560062173,0.02779573177320333
201210-201310,winner,14,0.011926037187159441,0.029324808503236374
201211-201311,loser,14,0.017731356936511386,0.03190791255462941
201211-201311,winner,14,0.010542162038539808,0.025120547213127387
201212-201312,loser,14,0.008388060975306864,0.02191620426972654
201212-201312,winner,14,0.0069360523598876135,0.045573419575744345
201301-201401,loser,14,0.014956400812713449,0.02542411838934715
201301-201401,winner,13,0.0007064952753350461,0.020246161591853166
201302-201402,loser,14,0.023632858279893785,0.03133845407356336
201302-201402,winner,13,0.01734058214379033,0.023669152107090276
201303-201403,loser,13,0.024081095243551516,0.032969598877425434
201303-201403,winner,14,0.008451022337855616,0.06769784077686658
201304-201404,loser,14,-0.006683778765528206,0.03314292789187203
201304-201404,winner,14,-0.0028343743979671147,0.05325293074565624
201305-201405,loser,14,-0.022447499619298778,0.06336697953811476
201305-201405,winner,14,-0.019406059060041034,0.03351542790031138
201306-201406,loser,13,-0.0180561192627426,0.03131119818129907
201306-201406,winner,14,-0.005476721412120615,0.02784802828523888
201307-201407,loser,13,-0.014889206466721778,0.0374888421663686
201307-201407,winner,14,-0.01584064176097405,0.020575352159658257
201308-201408,loser,14,-0.009040445614801107,0.03222898054415924
201308-201408,winner,14,0.003820737685293864,0.02389266073176677
201309-201409,loser,14,-0.010742010055223314,0.027220993858117958
201309-201409,winner,14,0.0044557215887449,0.030557634648416074
201310-201410,loser,14,-0.005159669027306728,0.026520160949842653
201310-201410,winner,14,0.022748611502905466,0.03570994705233005
201311-201411,loser,14,0.012543035436139636,0.03531213045082248
201311-201411,winner,14,0.017592656888478223,0.035222938442741075
201312-201412,loser,14,-0.004262681048999243,0.03873761047807014
201312-201412,winner,14,0.0009189798506335991,0.028328738989563878
201401-201501,loser,14,-0.019069093724436,0.044249948628523945
201401-201501,winner,14,-0.007333023000486951,0.05408961078425124
201402-201502,loser,14,-0.035411712442627155,0.04945128023876997
201402-201502,winner,14,-0.04245179442680981,0.05804170111727278
201403-201503,loser,14,-0.05771303856961875,0.0430284858599902
201403-201503,winner,14,-0.04232160005417808,0.047879336048322396
201404-201504,loser,14,-0.03941356255476979,0.04792775513745839
201404-201504,winner,14,-0.02811024650994797,0.03667843551702771
201405-201505,loser,14,-0.02447156312229143,0.0453275770215979
201405-201505,winner,14,-0.03315419713229895,0.024286503802233707
201406-201506,loser,14,-0.01948012623139716,0.05891045539395507
201406-201506,winner,14,-0.04241085249039272,0.02812381375414613
201407-201507,loser,14,-0.02654689519636152,0.049979890721814316
201407-201507,winner,14,-0.03689411820200289,0.028235388976121486
201408-201508,loser,14,0.011860462117421871,0.03573821949540445
201408-201508,winner,14,-0.03580692698645612,0.02816815430227844
201409-201509,loser,14,0.020669200732060265,0.04307162878387299
201409-201509,winner,14,-0.015239485794837193,0.020835087684855078
201410-201510,loser,14,0.004458715230869972,0.029341332137023123
201410-201510,winner,13,-0.022487810493629887,0.019978110015407828
201411-201511,loser,14,-0.02423247871011139,0.028013099806962587
201411-201511,winner,12,-0.02556634191429381,0.02309534599288588
201412-201512,loser,14,0.006561199898351443,0.03318492872571417
201412-201512,winner,12,-0.0187602695845807,0.0305786890731338
201501-201601,loser,14,0.01858801511874892,0.038039734114968075
201501-201601,winner,12,0.0005346716208445915,0.03824727851519671
201502-201602,loser,14,0.0253045636798936,0.03343479961973137
201502-201602,winner,12,0.016587294818752932,0.04194748061158747
201503-201603,loser,14,-0.006699574158437757,0.02702621802099085
201503-201603,winner,12,0.013480580102590624,0.03611649558942832
201504-201604,loser,14,0.007918357736276893,0.02010912122204155
201504-201604,winner,12,0.016741298513277342,0.015143662380161476
201505-201605,loser,14,0.014198212707486035,0.028813865877071226
201505-201605,winner,13,0.015253034859520478,0.022412575187621193
201506-201606,loser,13,0.012489735822234846,0.04217211213527001
201506-201606,winner,14,0.011020146354318165,0.022573708775230475
201507-201607,loser,14,0.01521600684933695,0.023591787050434878
201507-201607,winner,14,-0.0036563928540529434,0.017269950340255105
201508-201608,loser,14,0.013739135442395686,0.025959136552920037
201508-201608,winner,14,-0.0016960903079689068,0.024957918377119175
201509-201609,loser,14,0.025658440625548562,0.029335924242668607
201509-201609,winner,14,0.0035492021957139,0.019347198074049728
201510-201610,loser,14,0.02648764002319123,0.04872600902120127
201510-201610,winner,14,0.005211115020525107,0.0407051378339106
201511-201611,loser,14,0.03166055061627117,0.054726805806567726
201511-201611,winner,14,0.006692702461557942,0.035759708634604086
201512-201612,loser,14,0.04885543702890828,0.047253199782512315
201512-201612,winner,14,0.0063404316980340426,0.02470813712859947
201601-201701,loser,14,0.03341566228540296,0.03079611709484253
201601-201701,winner,14,0.013320533965677056,0.020529658777941526
201602-201702,loser,14,0.018776781665197414,0.0319525448373082
201602-201702,winner,14,0.01921944544223712,0.02632866352135082
201603-201703,loser,14,0.013578373573931114,0.027382210218023943
201603-201703,winner,14,0.022676131151357585,0.025160153605143926
201604-201704,loser,14,0.01677506825864138,0.03351012336625888
201604-201704,winner,14,0.03639886126231225,0.0448243052959503
201605-201705,loser,14,0.017561877707272685,0.02738876685911958
201605-201705,winner,14,0.034867110729766455,0.03849236353355233
201606-201706,loser,14,-0.006221908879890736,0.03874214650712184
201606-201706,winner,14,0.026228227983421854,0.046574664435623844
201607-201707,loser,14,0.004413539181245993,0.025858562092849403
201607-201707,winner,14,0.031737698397602196,0.06317987744885255
201608-201708,loser,14,0.0021260413374706117,0.014078448319289191
201608-201708,winner,14,0.004036972061945456,0.05166367145323396
201609-201709,loser,14,0.0012955268817501067,0.020178016214937883
201609-201709,winner,14,0.004330041211964115,0.05125946919679783
201610-201710,loser,14,0.010475403651028194,0.030712147111528837
201610-201710,winner,14,0.0021500902016504796,0.056847167195426256
201611-201711,loser,14,0.0008441401606535213,0.026106307205481617
201611-201711,winner,14,-0.005587195904187159,0.06962680609491079
201612-201712,loser,14,0.0071536591328206795,0.026556377509876224
