stock_id,start_date,end_date,SD_close,ED_close,combination,return
1101,2010-01-04,2010-12-31,12.18000000,12.62000000,201001-201101,0.03612479
1102,2010-01-04,2010-12-31,13.87000000,14.10000000,201001-201101,0.01658255
1216,2010-01-04,2010-12-31,16.67000000,20.81000000,201001-201101,0.24835033
1301,2010-01-04,2010-12-31,33.48000000,51.57000000,201001-201101,0.54032258
1303,2010-01-04,2010-12-31,29.66000000,38.75000000,201001-201101,0.30647336
1314,2010-01-04,2010-12-31,7.15000000,16.28000000,201001-201101,1.27692308
1319,2010-01-04,2010-12-31,31.61000000,24.17000000,201001-201101,-0.23536855
1326,2010-01-04,2010-12-31,35.16000000,53.24000000,201001-201101,0.51422071
1402,2010-01-04,2010-12-31,18.24000000,23.89000000,201001-201101,0.30975877
1434,2010-01-04,2010-12-31,13.07000000,15.01000000,201001-201101,0.14843152
1503,2010-01-04,2010-12-31,26.60000000,26.55000000,201001-201101,-0.00187970
1504,2010-01-04,2010-12-31,7.71000000,11.11000000,201001-201101,0.44098573
1605,2010-01-04,2010-12-31,8.14000000,11.82000000,201001-201101,0.45208845
1704,2010-01-04,2010-12-31,24.92000000,41.81000000,201001-201101,0.67776886
1710,2010-01-04,2010-12-31,13.51000000,21.44000000,201001-201101,0.58697261
1717,2010-01-04,2010-12-31,13.99000000,15.78000000,201001-201101,0.12794853
1722,2010-01-04,2010-12-31,62.82000000,60.95000000,201001-201101,-0.02976759
1802,2010-01-04,2010-12-31,17.97000000,26.04000000,201001-201101,0.44908180
1907,2010-01-04,2010-12-31,7.57000000,8.61000000,201001-201101,0.13738441
2002,2010-01-04,2010-12-31,17.88000000,18.74000000,201001-201101,0.04809843
2006,2010-01-04,2010-12-31,24.39000000,23.43000000,201001-201101,-0.03936039
2014,2010-01-04,2010-12-31,14.37000000,13.76000000,201001-201101,-0.04244955
2015,2010-01-04,2010-12-31,22.56000000,23.63000000,201001-201101,0.04742908
2101,2010-01-04,2010-12-31,26.65000000,30.80000000,201001-201101,0.15572233
2103,2010-01-04,2010-12-31,15.92000000,28.91000000,201001-201101,0.81595477
2105,2010-01-04,2010-12-31,24.61000000,28.50000000,201001-201101,0.15806583
2201,2010-01-04,2010-12-31,47.56000000,76.39000000,201001-201101,0.60618167
2204,2010-01-04,2010-12-31,24.58000000,32.44000000,201001-201101,0.31977217
2207,2010-01-04,2010-12-31,47.63000000,58.34000000,201001-201101,0.22485828
2227,2010-01-04,2010-12-31,31.56000000,59.70000000,201001-201101,0.89163498
2301,2010-01-04,2010-12-31,17.81000000,16.03000000,201001-201101,-0.09994385
2303,2010-01-04,2010-12-31,8.03000000,7.97000000,201001-201101,-0.00747198
2308,2010-01-04,2010-12-31,60.16000000,88.53000000,201001-201101,0.47157580
2311,2010-01-04,2010-12-31,15.81000000,20.36000000,201001-201101,0.28779254
2315,2010-01-04,2010-12-31,15.79000000,13.40000000,201001-201101,-0.15136162
2317,2010-01-04,2010-12-31,68.80000000,59.25000000,201001-201101,-0.13880814
2323,2010-01-04,2010-12-31,8.27000000,7.96000000,201001-201101,-0.03748489
2324,2010-01-04,2010-12-31,17.28000000,16.46000000,201001-201101,-0.04745370
2325,2010-01-04,2010-12-31,27.91000000,24.18000000,201001-201101,-0.13364386
2327,2010-01-04,2010-12-31,27.54000000,33.57000000,201001-201101,0.21895425
2328,2010-01-04,2010-12-31,36.40000000,30.86000000,201001-201101,-0.15219780
2330,2010-01-04,2010-12-31,40.23000000,46.28000000,201001-201101,0.15038528
2332,2010-01-04,2010-12-31,21.95000000,20.60000000,201001-201101,-0.06150342
2337,2010-01-04,2010-12-31,25.17000000,29.59000000,201001-201101,0.17560588
2344,2010-01-04,2010-12-31,7.10000000,6.50000000,201001-201101,-0.08450704
2347,2010-01-04,2010-12-31,26.01000000,33.63000000,201001-201101,0.29296424
2349,2010-01-04,2010-12-31,33.22000000,32.39000000,201001-201101,-0.02498495
2352,2010-01-04,2010-12-31,12.14000000,11.61000000,201001-201101,-0.04365733
2353,2010-01-04,2010-12-31,55.17000000,52.28000000,201001-201101,-0.05238354
2354,2010-01-04,2010-12-31,57.30000000,63.10000000,201001-201101,0.10122164
2356,2010-01-04,2010-12-31,7.69000000,7.39000000,201001-201101,-0.03901170
2357,2010-01-04,2010-12-31,19.33000000,86.76000000,201001-201101,3.48836006
2360,2010-01-04,2010-12-31,40.77000000,52.68000000,201001-201101,0.29212656
2362,2010-01-04,2010-12-31,28.41000000,37.35000000,201001-201101,0.31467793
2371,2010-01-04,2010-12-31,20.07000000,19.92000000,201001-201101,-0.00747384
2374,2010-01-04,2010-12-31,41.68000000,35.49000000,201001-201101,-0.14851248
2377,2010-01-04,2010-12-31,9.29000000,7.73000000,201001-201101,-0.16792250
2379,2010-01-04,2010-12-31,43.10000000,34.20000000,201001-201101,-0.20649652
2382,2010-01-04,2010-12-31,29.41000000,27.73000000,201001-201101,-0.05712343
2384,2010-01-04,2010-12-31,25.94000000,44.35000000,201001-201101,0.70971473
2385,2010-01-04,2010-12-31,25.27000000,23.44000000,201001-201101,-0.07241789
2392,2010-01-04,2010-12-31,36.03000000,34.15000000,201001-201101,-0.05217874
2393,2010-01-04,2010-12-31,52.35000000,39.26000000,201001-201101,-0.25004776
2395,2010-01-04,2010-12-31,28.61000000,34.54000000,201001-201101,0.20727019
2408,2010-01-04,2010-12-31,196.09000000,100.67000000,201001-201101,-0.48661329
2409,2010-01-04,2010-12-31,27.18000000,20.64000000,201001-201101,-0.24061810
2412,2010-01-04,2010-12-31,36.44000000,47.90000000,201001-201101,0.31448957
2448,2010-01-04,2010-12-31,97.93000000,90.59000000,201001-201101,-0.07495150
2451,2010-01-04,2010-12-31,45.41000000,32.14000000,201001-201101,-0.29222638
2454,2010-01-04,2010-12-31,269.53000000,210.17000000,201001-201101,-0.22023522
2458,2010-01-04,2010-12-31,40.07000000,28.50000000,201001-201101,-0.28874470
2474,2010-01-04,2010-12-31,46.93000000,58.91000000,201001-201101,0.25527381
2475,2010-01-04,2010-12-31,4.37000000,4.66000000,201001-201101,0.06636156
2489,2010-01-04,2010-12-31,18.24000000,13.98000000,201001-201101,-0.23355263
2498,2010-01-04,2010-12-31,264.76000000,717.19000000,201001-201101,1.70883064
2501,2010-01-04,2010-12-31,7.63000000,10.68000000,201001-201101,0.39973788
2504,2010-01-04,2010-12-31,9.67000000,10.69000000,201001-201101,0.10548087
2542,2010-01-04,2010-12-31,8.16000000,11.56000000,201001-201101,0.41666667
2603,2010-01-04,2010-12-31,15.70000000,26.20000000,201001-201101,0.66878981
2605,2010-01-04,2010-12-31,21.91000000,19.99000000,201001-201101,-0.08763122
2606,2010-01-04,2010-12-31,27.73000000,29.50000000,201001-201101,0.06382979
2607,2010-01-04,2010-12-31,19.48000000,19.51000000,201001-201101,0.00154004
2609,2010-01-04,2010-12-31,13.05000000,30.09000000,201001-201101,1.30574713
2610,2010-01-04,2010-12-31,9.18000000,20.87000000,201001-201101,1.27342048
2612,2010-01-04,2010-12-31,56.29000000,46.31000000,201001-201101,-0.17729614
2615,2010-01-04,2010-12-31,6.80000000,10.03000000,201001-201101,0.47500000
2618,2010-01-04,2010-12-31,8.13000000,21.36000000,201001-201101,1.62730627
2707,2010-01-04,2010-12-31,118.41000000,166.60000000,201001-201101,0.40697576
2801,2010-01-04,2010-12-31,6.58000000,11.42000000,201001-201101,0.73556231
2823,2010-01-04,2010-12-31,8.17000000,12.08000000,201001-201101,0.47858017
2833,2010-01-04,2010-12-31,28.40000000,28.97000000,201001-201101,0.02007042
2834,2010-01-04,2010-12-31,3.67000000,6.09000000,201001-201101,0.65940054
2845,2010-01-04,2010-12-31,4.51000000,5.80000000,201001-201101,0.28603104
2854,2010-01-04,2010-12-31,17.43000000,18.38000000,201001-201101,0.05450373
2855,2010-01-04,2010-12-31,8.97000000,8.33000000,201001-201101,-0.07134894
2880,2010-01-04,2010-12-31,6.77000000,8.79000000,201001-201101,0.29837518
2881,2010-01-04,2010-12-31,14.56000000,16.40000000,201001-201101,0.12637363
2882,2010-01-04,2010-12-31,27.05000000,24.93000000,201001-201101,-0.07837338
2883,2010-01-04,2010-12-31,5.12000000,7.09000000,201001-201101,0.38476562
2884,2010-01-04,2010-12-31,3.67000000,5.80000000,201001-201101,0.58038147
2885,2010-01-04,2010-12-31,10.55000000,10.36000000,201001-201101,-0.01800948
2886,2010-01-04,2010-12-31,8.55000000,10.85000000,201001-201101,0.26900585
2887,2010-01-04,2010-12-31,3.73000000,5.66000000,201001-201101,0.51742627
2888,2010-01-04,2010-12-31,8.73000000,9.36000000,201001-201101,0.07216495
2889,2010-01-04,2010-12-31,4.21000000,5.71000000,201001-201101,0.35629454
2890,2010-01-04,2010-12-31,4.75000000,5.09000000,201001-201101,0.07157895
2891,2010-01-04,2010-12-31,6.60000000,7.77000000,201001-201101,0.17727273
2892,2010-01-04,2010-12-31,6.94000000,9.91000000,201001-201101,0.42795389
2903,2010-01-04,2010-12-31,15.74000000,21.95000000,201001-201101,0.39453621
2912,2010-01-04,2010-12-31,47.57000000,87.13000000,201001-201101,0.83161657
2915,2010-01-04,2010-12-31,37.16000000,56.80000000,201001-201101,0.52852530
