"1101","1102","1216","1301","1303","1326","1402","1476","2002","2105","2207","2301","2303","2308","2311","2317","2324","2325","2330","2354","2357","2382","2395","2408","2409","2412","2454","2474","2801","2880","2881","2882","2883","2884","2885","2886","2887","2890","2891","2892","2912","3008","3045","3481","4904","4938","5880","6505","9904","1227","1262","1319","1434","1440","1477","1504","1536","1589","1590","1605","1704","1707","1717","1722","1723","1789","1802","2015","2049","2059","2101","2103","2106","2201","2204","2206","2231","2313","2327","2344","2347","2352","2353","2355","2356","2360","2362","2376","2377","2379","2385","2392","2448","2449","2451","2498","2501","2542","2603","2606","2609","2610","2615","2618","2707","2723","2809","2812","2823","2834","2845","2849","2867","2888","2903","2915","3034","3037","3044","3189","3231","3673","3682","3702","4958","5264","5522","5871","6005","6176","6239","6269","6285","6409","6414","6415","6452","6456","8150","8454","8464","9907","9910","9914","9917","9921","9933","9938","9945"
31.7073873873874,28.9981481481481,58.3488372093023,81.2260869565217,65.9,84.733907524932,25.3044444444444,378.185628742515,22.5992337164751,66.7147619047619,340.5,39.504347826087,12.8508928571429,142,34.9961893764434,83.0379189594798,20.4995073891626,51.2388888888889,161.991950757576,73.013184079602,287,56.8613333333333,230,38.6799233716475,10.0203629883844,110,232.019480519481,271.04435483871,16.6953947368421,15.9490740740741,40.5523476112026,36.5995618838992,8.4406321055025,18.0081208687441,10.850351758794,23.0044933762979,11.567936802974,9.79826158940397,16.3803810295906,15.9236873508353,233.566666666667,2433.10344827586,105.779411764706,11.3172439901571,71.9805555555556,74.1941176470588,14.3509933774834,93.8333333333333,41.0489898989899,79.1,127.776595744681,51.4627659574468,30,13.45,176.134615384615,26.3,152.04,211.973684210526,213.3625,8.6,36.0564516129032,198,33.2,46.1139534883721,113,47.20625,13.7461538461538,44.8514851485148,152.779569892473,385,29.025,30.2077464788732,52.7,30,23.0948275862069,21.4,396,20.15,58.0230769230769,9.47106382978724,33.5495049504951,10.6,12.3336666666667,63.2214953271028,21.5523630504833,70.3567567567568,29.4,34.8,51.489247311828,87.9186813186813,80.9842105263158,42.3888888888889,23.5296739130435,27.3,97,84.0871090047393,14.15,48.6815573770492,12.1994791666667,26.7517857142857,8.75046296296296,11.1471014492754,18.3963768115942,17.3488764044944,186.666666666667,268.5,22.6,9.33,24.5485245901639,8.59804878048781,9.52,14.38125,15.75,6.40835853131749,17.7931034482759,47.1979674796748,118.074074074074,15.9236486486487,59.5,69.7272727272727,19.3626666666667,67.5684039087948,10.95,34.0157894736842,70.4930107526882,169.80625,40.0112565445026,57.3404255319149,8.71,61.9916666666667,73.5712643678161,82.0198347107438,84,554,462.898550724638,431.5,377.642857142857,107.189024390244,31.5,200.125,261.933333333333,15.8943396226415,158.272727272727,128.795454545455,92.4,194.9,42.7,97.0511811023622,39.0491525423729
31.7643939393939,28.975,58.3346153846154,81.4420903954802,65.8868421052632,84.7570731707317,25.2666666666667,380,22.678716904277,66.8443298969072,341,39.6176470588235,12.8408602150538,142.473684210526,34.8410569105691,83.3906574394464,20.4565789473684,51.25,161.82995951417,73.1028571428571,286.5,56.7782608695652,229.5,38.9861111111111,10.0102137767221,109.5,231.209090909091,272.024154589372,16.5863402061856,15.902027027027,40.632119205298,36.6527839643653,8.44155752212389,18.038,10.8921686746988,23.0164215686274,11.559243697479,9.8,16.35,15.886,233.566666666667,2453.61111111111,105.779411764706,11.396328928047,71.9,74.1044444444445,14.375,93.4619047619047,41.0619047619048,79.1,128.384615384615,51.4,29.85,13.45,176.483333333333,26.305,151.707865168539,212.088235294118,216.666666666667,8.62602150537634,36.1875,196.75,33.2,46.2233333333333,113,47.3,13.7461538461538,44.8952380952381,153.078431372549,385,29,30.2625,52.6066666666667,30,23.05,21.4,394,20.1546511627907,58.2,9.47971830985915,33.5092105263158,10.625,12.35,63.2033333333333,21.6003759398496,70.6,29.45,34.8,51.2736842105263,88.19765625,80.9388888888889,42.3888888888889,23.6349350649351,27.3,97,83.9393939393939,14.15,49.0428571428571,12.2,26.774358974359,8.758,11.0949579831933,18.4,17.2704545454545,186.571428571429,268,22.45,9.33,24.5439393939394,8.60217391304348,9.52,14.38125,15.75,6.39917647058824,17.7931034482759,47.2061538461538,118.095744680851,15.942,59.5,69.44,19.354347826087,67.3949275362319,10.9277777777778,34.05,70.4197674418605,168.954545454545,40.1678571428571,57.2789473684211,8.71,61.9793103448276,73.0653846153846,82.0026315789474,84.275,554,464.735294117647,431.5,377.6,107.596774193548,31.5,200.125,262.071428571429,15.8331730769231,159.625,129.5,92.2,194.9,42.72,97.3471698113208,38.9973214285714
31.8615853658537,29,58.3,81.6545816733068,65.9396396396396,84.7526086956522,25.2970588235294,378.239130434783,22.7316647264261,66.9342105263158,341,39.6,12.8441666666667,142.426829268293,34.7854166666667,83.2767605633803,20.4014705882353,51.25,161.989736070381,73.0354430379747,286.5,56.5955056179775,229.5,38.91875,9.99958925750395,109.5,230.55223880597,271.808943089431,16.56,15.902027027027,40.6987012987013,36.65,8.44704301075269,18.0557324840764,10.8522222222222,22.9800995024876,11.5776785714286,9.80880530973451,16.39,15.8970238095238,232.653846153846,2450,105.779411764706,11.3963448922212,72,74.0611111111111,14.3521929824561,93.4333333333333,41.0531914893617,79.1,128.5,51.2491228070175,29.85,13.4,176.066666666667,26.3,152.098214285714,212.083333333333,217.641025641026,8.63492957746479,36.1448,197.5,33.2,46.2,113,47.0916666666667,13.7,45.12125,154.03431372549,380.5,29,30.3,52.7,30,23.05,21.4,395.5,20.15,58,9.48,33.4,10.6115384615385,12.3425,62.9862745098039,21.6491554054054,70.7,29.45,34.8166666666667,50.9733333333333,88.261,80.8555555555556,42.1875,23.6078125,27.2863636363636,96.7,84.1014760147602,14.15,49.1225255972696,12.185,26.8461538461538,8.7731746031746,11.05,18.34,17.25,186.5,266,22.6,9.335625,24.5418367346939,8.594375,9.52,14.38125,15.75,6.40571428571429,17.7931034482759,47.25,118.56862745098,15.9094594594595,59.35,69.72,19.3666666666667,67.6189573459716,10.9325,34.05,70.3918918918919,168.954545454545,40.4114285714286,57.1296296296296,8.71,61.9222222222222,73.2,81.7178571428571,84.16,554,461.593023255814,435.5,378.875,107.6875,31.5,200.125,261.5,15.7679245283019,160,129.5,92.2,194.5,42.65,97.2472972972973,38.9013888888889
32.0496543778802,28.9560606060606,58.3166666666667,81.5585365853658,66,84.7279017857143,25.2156862745098,376.211538461538,22.7797542043984,66.9368421052632,345.25,39.4815789473684,12.8537037037037,143.171787709497,34.6939189189189,83.2577205882353,20.4178571428571,51.05,162.019396551724,73.0052132701422,286.027777777778,56.6,229.75,38.95,9.99264492753623,109.666666666667,230.951612903226,270.602941176471,16.5818181818182,15.902027027027,40.6236040609137,36.6281385281385,8.42673728813559,18.074861878453,10.8623966942149,22.9946666666667,11.5527777777778,9.81,16.3848484848485,15.9082191780822,232.5,2439.44444444444,105.592741935484,11.35,71.8666666666667,73.9162790697675,14.35,93.4133333333334,40.9637931034483,79.2,128.5,50.9949152542373,29.9,13.4,175.526315789474,26.2611111111111,152.844262295082,211.8,217.277777777778,8.6265,35.9635593220339,197.434782608696,33.2,46.18,114,47.1666666666667,13.7,45.509009009009,154.685840707965,380.5,29,30.225,52.5391304347826,30,23.1,21.35,395.5,20.137037037037,57.9428571428571,9.48444444444445,33.3916666666667,10.65,12.3357142857143,63.16875,21.670987654321,70.7,29.45,34.8,50.4685185185185,88.2803921568627,80.7,42.1,23.5082706766917,27.2625,96,84.3177057356609,14.15,48.7378205128205,12.1375,26.9544303797468,8.75115384615385,11.08125,18.3254032258065,17.2772727272727,186.5,266,22.6033333333333,9.33,24.5164596273292,8.59,9.52,14.38125,15.8,6.38,17.8,47.253164556962,118.964285714286,15.9195652173913,59.35,69.7666666666667,19.3089473684211,68.1333333333333,10.95,34,70.5333333333333,169.5,40.2847222222222,56.9733333333333,8.72,61.8909090909091,73.1666666666667,81.7666666666666,84.15,552,460.6875,436,377.625,107.368421052632,31.5,200.125,261.5,15.7333333333333,159.9,129.1,92.26,194.5,42.65,97.0222222222222,38.8727272727273
32.346108490566,28.9566666666667,58.3,81.69375,66.0875,84.7312977099237,25.2018518518518,377.857142857143,22.7982256020279,66.9254385964912,345.25,39.55,12.8741176470588,143.528409090909,34.675,83.2358974358974,20.425,50.9285714285714,162.21875,72.9981818181818,286.111111111111,56.6113636363636,229.75,38.9153631284916,9.9903078817734,110,231,269.627450980392,16.565625,15.8916666666667,40.6477528089888,36.6072463768116,8.42,18.1330729166667,10.8798780487805,22.95,11.55,9.80715231788079,16.3564,15.925,232.5,2441.42857142857,105.592741935484,11.3422330097087,71.8,73.7018181818182,14.35,93.2595744680851,40.8742424242424,79.2,128.2,51.0636363636364,29.9,13.4,175.016129032258,26.05,152.983333333333,212,216.770833333333,8.61870967741935,35.80625,197.6,33.2,46.0454545454545,114,47.1,13.7,45.7444444444444,154.55,380.5,29,30.2053191489362,52.763829787234,30,23.1,21.3875,395.5,20.15,57.9428571428571,9.484,33.3972222222222,10.645652173913,12.35,63.244,21.6880769230769,70.7,29.45,34.7,50.4106557377049,88.3689655172414,80.6333333333333,42.0357142857143,23.4989932885906,27.285,96,83.911811023622,14.15,48.6772727272727,12.1458333333333,27.122602739726,8.76384615384615,11.092,18.3458333333333,17.3045454545455,186.5,266.333333333333,22.6630434782609,9.35,24.4811111111111,8.60030769230769,9.52,14.38125,15.8,6.37649038461539,17.8,47.340625,119,15.9836134453782,59.3,69.65,19.2888888888889,68,10.95,33.9666666666667,70.6809090909091,169.3125,40.2842105263158,56.925,8.73,61.968085106383,73.3,81.8666666666667,84.28,552,457.108695652174,436,377.5625,107.647058823529,31.5,200.125,261.125,15.7183673469388,160,129.5,92.1,194.5,42.65,96.765,38.85
32.5067357512953,28.9833333333333,58.35,81.7951724137931,66.1857142857143,84.7085714285714,25.2018518518518,378.375,22.8268128916741,66.9,345.5,39.55,12.8888888888889,143.447916666667,34.6433333333333,83.2841530054645,20.4083333333333,51,161.940170940171,73.0111111111111,286.111111111111,56.7833333333333,229.5,39.0508658008658,9.99,109.928571428571,230.576923076923,269.571428571429,16.5535714285714,15.875,40.6,36.5648148148148,8.42099447513812,18.1481481481481,10.8685714285714,22.9788461538462,11.558064516129,9.80014084507042,16.3359813084112,15.9142857142857,232.5,2435,105.5,11.3369458128079,71.8,73.6129032258064,14.35,93.1947368421053,40.9,79.2,128.222222222222,51.2705882352941,29.9,13.4,175.5625,26.15,152.180555555556,211.4,216,8.6051724137931,35.9145161290323,197.159090909091,33.2,46.05,114.071428571429,47.1,13.7,45.8395454545455,153.857142857143,380,29,30.185393258427,52.8647058823529,30.03,23.1,21.3875,396,20.1,57.8,9.48333333333333,33.362,10.65,12.35,63.4896296296296,21.65,70.7,29.45,34.6,50.4624113475177,88.7628318584071,80.2555555555555,42.0357142857143,23.4111940298507,27.25,96.1,83.9690265486726,14.15,48.723,12.1458333333333,27.1789473684211,8.78,11.0648648648649,18.3740740740741,17.3055555555556,186.75,266,22.6630434782609,9.33,24.4666666666667,8.60030769230769,9.52,14.38125,15.8,6.37,17.7961538461538,47.3767857142857,118.982142857143,16,59.3,69.6666666666667,19.27,68.0189189189189,10.95,34,70.5818181818182,169,40.2318181818182,57.0416666666667,8.73,61.9071428571429,73.3,82.2219512195122,84.41,549,455.266666666667,436,377.9,108,31.5,200.5,261.125,15.7285714285714,160,129.083333333333,92.1,194,42.575,96.9875,38.8433823529412
32.5554794520548,28.9988372093023,58.3,81.8916666666667,66.131,84.7,25.25,378.714285714286,22.9129573170732,66.9813253012048,345.5,39.55,12.85,143.483333333333,34.7200854700855,83.352427184466,20.4141025641026,50.95,161.928571428571,73,286.333333333333,56.5928057553957,230,39.1615885416667,9.95125,109.9,231,269.604166666667,16.6,15.9,40.6348547717842,36.6126696832579,8.42,18.1553231939163,10.8708955223881,22.9944444444444,11.5654761904762,9.79942857142857,16.3071566731141,15.9416666666667,232.5,2440,105.5,11.3490664470071,71.8,73.603125,14.35,93.1277777777778,40.8072580645161,79.2,128.25,51.3125,29.9607142857143,13.4,175.6,26.15,152.366666666667,212,217.052631578947,8.61041666666667,35.9333333333333,196.5625,33.2,46.05,114,47.1,13.7,45.8413043478261,154.071428571429,380,29,30.1913043478261,53.1101851851852,30.1,23.0521739130435,21.3285714285714,396.4,20.1,57.84,9.48657142857143,33.362,10.65,12.3,63.8278106508876,21.6312672176309,70.7,29.45,34.6,50.5395061728395,88.9954887218045,80.6,42.1,23.4634146341463,27.3272727272727,96.1,84.0284210526316,14.15,48.8469230769231,12.15,27.1671428571429,8.79529411764706,11.05,18.4040384615385,17.2821428571429,186.666666666667,266.5,22.71875,9.32,24.4769230769231,8.58,9.52,14.38125,15.7666666666667,6.37275,17.7961538461538,47.3383928571429,118.796875,16.006862745098,59.4,69.4333333333333,19.312037037037,68.4563786008231,10.9152173913043,34,70.4633333333333,169.428571428571,40.2055555555556,57.015625,8.73,61.8,73.3,82.45,84.5,549,455.125,438,378.166666666667,108.375,31.5,200.5,261.125,15.753125,160.277777777778,129,92.1,194.4,42.575,96.9588235294118,38.8851851851852
32.55,29.0728571428571,58.3,81.814465408805,66,84.7051724137931,25.2,378.8,22.9731166912851,67.0345864661654,345.5,39.55,12.88125,143.5,34.7666666666667,83.3777777777778,20.43,50.9,161.714285714286,72.9692307692308,286,56.6,230.5,39.2901234567901,9.96907172995781,109.5,231,269.285714285714,16.63,15.9,40.6325641025641,36.6464435146444,8.41306569343066,18.175,10.8590425531915,22.9666666666667,11.55,9.80838709677419,16.3445652173913,15.93125,232.5,2447.5,105.5,11.3554136253041,71.8,73.419298245614,14.3727272727273,93.13,40.7811111111111,79.2,128,51.1875,29.95,13.4,175.791666666667,26.25,152.392857142857,211.75,219.533783783784,8.63,35.9431818181818,197,33.2,46.0454545454545,114.25,47.1,13.65,45.9457142857143,154.016666666667,380,29.0984375,30.202380952381,53.188,30.0875,23,21.3285714285714,395.875,20.1375,58,9.49,33.362,10.6115384615385,12.3,63.920618556701,21.5530821917808,70.6,29.45,34.6,50.7873015873016,88.9619047619048,80.2,42.0625,23.4638888888889,27.35,96.35,83.9710344827586,14.15,48.8412621359223,12.1481481481482,27.1019230769231,8.79925,11.05,18.5062613430127,17.2954545454545,186.583333333333,266,22.71875,9.32,24.490243902439,8.58,9.52,14.35,15.75,6.38144927536232,17.75,47.2696428571429,118.507936507937,16,59.5,69.2,19.3125,68.9125,10.9152173913043,34.0038461538462,70.4,169.25,40.1180555555556,56.9846153846154,8.73,61.8090909090909,73.3,82.54,84.5181818181818,549,454.571428571429,438.2,378.4,107.85,31.5,200.5,261.5,15.8,160.333333333333,128.975,92.1,194.6,42.45,96.9863636363636,38.9
32.5463087248322,29.0962962962963,58.3,81.8015384615385,65.9038461538462,84.6130434782609,25.1991071428571,378.653846153846,22.9960632818249,67.3848484848485,345,39.55,12.85,143.5,34.7966135458167,83.4667338709677,20.3915204678363,50.95,161.852272727273,72.9137931034483,286,56.6204081632653,230.5,39.24,9.98534246575342,109.6,230.965909090909,269.25,16.68375,15.897619047619,40.6496774193548,36.804970008569,8.4048125,18.1508064516129,10.8511235955056,22.9966666666667,11.55,9.83928648648649,16.3653581267218,15.934375,232.5,2446.25,105.5,11.35,71.8,73.3823529411765,14.3052631578947,93.1018181818182,40.825,79.2,128.2,51.1666666666667,29.9,13.4,176,26.2333333333333,152.5,212,221.178571428571,8.63795918367347,36.0008333333333,196.681818181818,33.2,46.05,114,47.175,13.6100806451613,45.8394736842105,155.040816326531,380,29.15,30.2,53.0476190476191,30.0875,23,21.3285714285714,394,20.0558139534884,58.025,9.50465346534654,33.31,10.6125,12.25,63.7651162790698,21.5347079037801,70.675,29.5,34.75,50.9934782608696,88.8183333333333,80.2,42.0529411764706,23.4962264150943,27.35,96.35,83.7693965517242,14.15,48.7555555555556,12.15,27.1239130434783,8.80338983050848,11.0805555555556,18.5543548387097,17.319375,186.666666666667,266,22.7642857142857,9.33078431372549,24.4636363636364,8.58077922077922,9.5,14.35,15.75,6.38233944954129,17.75,47.3,118.181818181818,15.95,59.5,69.1,19.3,68.9386581469649,10.9,34.025,70.3105263157895,169.5,40.0064102564103,57.1064935064935,8.73,61.8541666666667,73.3,82.6448275862069,84.4461538461538,549.5,451.379310344828,438.75,378.5,107.52380952381,31.5,200.5,261.5,15.79,160,129,92.1,194.5,42.475,97.1571428571429,38.935
