date,broker_id,stock_id
2022-10-03,1440,2364
2022-10-03,1650,2364
2022-10-03,8440,2364
2022-10-03,9800,2364
2022-10-03,1560,2364
2022-10-03,5920,2364
2022-10-03,8888,2364
2022-10-03,9600,2364
2022-10-03,1480,2364
2022-10-03,5850,2364
2022-10-03,8560,2364
2022-10-03,9268,2364
2022-10-03,592A,2364
2022-10-03,779Z,2364
2022-10-03,9300,2364
2022-10-03,9692,2364
2022-10-03,5854,2364
2022-10-03,700C,2364
2022-10-03,7790,2364
2022-10-03,8150,2364
2022-10-03,8880,2364
2022-10-03,9101,2364
2022-10-03,918E,2364
2022-10-03,9227,2364
2022-10-03,9666,2364
2022-10-03,980K,2364
2022-10-03,9A89,2364
2022-10-03,9A9R,2364
2022-10-03,1650,2540
2022-10-03,1440,2540
2022-10-03,8440,2540
2022-10-03,1560,2540
2022-10-03,8888,2540
2022-10-03,1480,2540
2022-10-03,8560,2540
2022-10-03,9268,2540
2022-10-03,7790,2540
2022-10-03,8150,2540
2022-10-03,9227,2540
2022-10-03,980K,2540
2022-10-03,7790,3219
2022-10-03,1650,3228
2022-10-03,1440,3228
2022-10-03,8440,3228
2022-10-03,9800,3228
2022-10-03,5920,3228
2022-10-03,8888,3228
2022-10-03,9600,3228
2022-10-03,1480,3228
2022-10-03,5850,3228
2022-10-03,8560,3228
2022-10-03,9268,3228
2022-10-03,585U,3228
2022-10-03,592A,3228
2022-10-03,779Z,3228
2022-10-03,9300,3228
2022-10-03,9692,3228
2022-10-03,5854,3228
2022-10-03,700C,3228
2022-10-03,7790,3228
2022-10-03,8150,3228
2022-10-03,8880,3228
2022-10-03,9101,3228
2022-10-03,918E,3228
2022-10-03,9227,3228
2022-10-03,9666,3228
2022-10-03,980K,3228
2022-10-03,9A9R,3228
2022-10-03,8888,6247
2022-10-03,5850,6247
2022-10-03,5854,6247
2022-10-03,8150,6247
2022-10-03,8888,6287
2022-10-03,1440,6550
2022-10-03,1650,6550
2022-10-03,8440,6550
2022-10-03,9800,6550
2022-10-03,1560,6550
2022-10-03,5920,6550
2022-10-03,8888,6550
2022-10-03,9600,6550
2022-10-03,1480,6550
2022-10-03,5850,6550
2022-10-03,8560,6550
2022-10-03,9268,6550
2022-10-03,585U,6550
2022-10-03,592A,6550
2022-10-03,779Z,6550
2022-10-03,9300,6550
2022-10-03,9692,6550
2022-10-03,5854,6550
2022-10-03,700C,6550
2022-10-03,7790,6550
2022-10-03,8150,6550
2022-10-03,8880,6550
2022-10-03,9101,6550
2022-10-03,918E,6550
2022-10-03,9227,6550
2022-10-03,9666,6550
2022-10-03,980K,6550
2022-10-03,9A89,6550
2022-10-03,9A9R,6550
2022-10-04,1440,2364
2022-10-04,1560,2364
2022-10-04,5920,2364
2022-10-04,8888,2364
2022-10-04,9600,2364
2022-10-04,1650,2364
2022-10-04,8440,2364
2022-10-04,9800,2364
2022-10-04,1480,2364
2022-10-04,5850,2364
2022-10-04,8560,2364
2022-10-04,9268,2364
2022-10-04,5854,2364
2022-10-04,9101,2364
2022-10-04,9666,2364
2022-10-04,980K,2364
2022-10-04,9A9R,2364
2022-10-04,592A,2364
2022-10-04,700C,2364
2022-10-04,7790,2364
2022-10-04,8150,2364
2022-10-04,9227,2364
2022-10-04,9300,2364
2022-10-04,9692,2364
2022-10-04,9A89,2364
2022-10-04,779Z,2364
2022-10-04,8880,2364
2022-10-04,918E,2364
2022-10-04,1440,2540
2022-10-04,1560,2540
2022-10-04,8888,2540
2022-10-04,1650,2540
2022-10-04,8440,2540
2022-10-04,9800,2540
2022-10-04,1480,2540
2022-10-04,5850,2540
2022-10-04,8560,2540
2022-10-04,9268,2540
2022-10-04,9666,2540
2022-10-04,980K,2540
2022-10-04,7790,2540
2022-10-04,779Z,2540
2022-10-04,1440,3219
2022-10-04,9268,3219
2022-10-04,7790,3219
2022-10-04,1440,3228
2022-10-04,1560,3228
2022-10-04,5920,3228
2022-10-04,8888,3228
2022-10-04,9600,3228
2022-10-04,1650,3228
2022-10-04,8440,3228
2022-10-04,9800,3228
2022-10-04,1480,3228
2022-10-04,5850,3228
2022-10-04,8560,3228
2022-10-04,9268,3228
2022-10-04,5854,3228
2022-10-04,9101,3228
2022-10-04,9666,3228
2022-10-04,980K,3228
2022-10-04,9A9R,3228
2022-10-04,585U,3228
2022-10-04,592A,3228
2022-10-04,700C,3228
2022-10-04,7790,3228
2022-10-04,8150,3228
2022-10-04,9227,3228
2022-10-04,9300,3228
2022-10-04,9692,3228
2022-10-04,9A89,3228
2022-10-04,779Z,3228
2022-10-04,8880,3228
2022-10-04,918E,3228
2022-10-04,8888,6247
2022-10-04,5854,6247
2022-10-04,5850,6287
2022-10-04,8150,6287
2022-10-04,9692,6287
2022-10-04,5920,6550
2022-10-04,8888,6550
2022-10-04,9600,6550
2022-10-04,1650,6550
2022-10-04,8440,6550
2022-10-04,9800,6550
2022-10-04,5850,6550
2022-10-04,8560,6550
2022-10-04,9268,6550
2022-10-04,9101,6550
2022-10-04,9666,6550
2022-10-04,980K,6550
2022-10-04,9A9R,6550
2022-10-04,5854,6550
2022-10-04,585U,6550
2022-10-04,592A,6550
2022-10-04,700C,6550
2022-10-04,7790,6550
2022-10-04,8150,6550
2022-10-04,9227,6550
2022-10-04,9300,6550
2022-10-04,9692,6550
2022-10-04,9A89,6550
2022-10-04,779Z,6550
2022-10-04,8880,6550
2022-10-04,918E,6550
2022-10-05,8888,2364
2022-10-05,9600,2364
2022-10-05,1440,2364
2022-10-05,1560,2364
2022-10-05,5920,2364
2022-10-05,1650,2364
2022-10-05,8440,2364
2022-10-05,9800,2364
2022-10-05,1480,2364
2022-10-05,5850,2364
2022-10-05,8560,2364
2022-10-05,9268,2364
2022-10-05,918E,2364
2022-10-05,9227,2364
2022-10-05,9A89,2364
2022-10-05,700C,2364
2022-10-05,8150,2364
2022-10-05,8880,2364
2022-10-05,9A9R,2364
2022-10-05,5854,2364
2022-10-05,585U,2364
2022-10-05,592A,2364
2022-10-05,779Z,2364
2022-10-05,9101,2364
2022-10-05,9300,2364
2022-10-05,9666,2364
2022-10-05,9692,2364
2022-10-05,980K,2364
2022-10-05,8888,2540
2022-10-05,9600,2540
2022-10-05,1440,2540
2022-10-05,5920,2540
2022-10-05,1650,2540
2022-10-05,8440,2540
2022-10-05,9800,2540
2022-10-05,1480,2540
2022-10-05,5850,2540
2022-10-05,8560,2540
2022-10-05,9268,2540
2022-10-05,9227,2540
2022-10-05,7790,2540
2022-10-05,8150,2540
2022-10-05,585U,2540
2022-10-05,592A,2540
2022-10-05,9666,2540
2022-10-05,9692,2540
2022-10-05,980K,2540
2022-10-05,1440,3219
2022-10-05,1560,3219
2022-10-05,9268,3219
2022-10-05,7790,3219
2022-10-05,8888,3228
2022-10-05,9600,3228
2022-10-05,1440,3228
2022-10-05,5920,3228
2022-10-05,1650,3228
2022-10-05,8440,3228
2022-10-05,9800,3228
2022-10-05,1480,3228
2022-10-05,5850,3228
2022-10-05,8560,3228
2022-10-05,9268,3228
2022-10-05,9227,3228
2022-10-05,700C,3228
2022-10-05,7790,3228
2022-10-05,8150,3228
2022-10-05,8880,3228
2022-10-05,9A9R,3228
2022-10-05,5854,3228
2022-10-05,585U,3228
2022-10-05,592A,3228
2022-10-05,779Z,3228
2022-10-05,9101,3228
2022-10-05,9300,3228
2022-10-05,9666,3228
2022-10-05,9692,3228
2022-10-05,980K,3228
2022-10-05,8888,6247
2022-10-05,8888,6287
2022-10-05,8150,6287
2022-10-05,8888,6550
2022-10-05,9600,6550
2022-10-05,1440,6550
2022-10-05,5920,6550
2022-10-05,1650,6550
2022-10-05,8440,6550
2022-10-05,9800,6550
2022-10-05,1480,6550
2022-10-05,5850,6550
2022-10-05,8560,6550
2022-10-05,9268,6550
2022-10-05,918E,6550
2022-10-05,9227,6550
2022-10-05,9A89,6550
2022-10-05,700C,6550
2022-10-05,7790,6550
2022-10-05,8150,6550
2022-10-05,9A9R,6550
