date,broker_id,stock_id
2024-02-01,1440,1418
2024-02-01,5850,1418
2024-02-01,1650,1418
2024-02-01,5854,1418
2024-02-01,585U,1418
2024-02-01,7790,1418
2024-02-01,700C,1418
2024-02-01,779Z,1418
2024-02-01,8150,1418
2024-02-01,8440,1418
2024-02-01,8560,1418
2024-02-01,918E,1418
2024-02-01,8888,1418
2024-02-01,9268,1418
2024-02-01,9227,1418
2024-02-01,9300,1418
2024-02-01,9692,1418
2024-02-01,980K,1418
2024-02-01,9666,1418
2024-02-01,9800,1418
2024-02-01,9A89,1418
2024-02-01,1440,1519
2024-02-01,1480,1519
2024-02-01,1560,1519
2024-02-01,1650,1519
2024-02-01,5920,1519
2024-02-01,700C,1519
2024-02-01,7790,1519
2024-02-01,5850,1519
2024-02-01,585U,1519
2024-02-01,8150,1519
2024-02-01,5854,1519
2024-02-01,592A,1519
2024-02-01,8440,1519
2024-02-01,779Z,1519
2024-02-01,8560,1519
2024-02-01,8880,1519
2024-02-01,8888,1519
2024-02-01,9101,1519
2024-02-01,918E,1519
2024-02-01,9227,1519
2024-02-01,9300,1519
2024-02-01,9268,1519
2024-02-01,9600,1519
2024-02-01,9666,1519
2024-02-01,9800,1519
2024-02-01,9692,1519
2024-02-01,980K,1519
2024-02-01,9A89,1519
2024-02-01,9A9R,1519
2024-02-01,1440,1809
2024-02-01,1560,1809
2024-02-01,1480,1809
2024-02-01,1650,1809
2024-02-01,5850,1809
2024-02-01,585U,1809
2024-02-01,8150,1809
2024-02-01,5854,1809
2024-02-01,5920,1809
2024-02-01,7790,1809
2024-02-01,8440,1809
2024-02-01,8560,1809
2024-02-01,8880,1809
2024-02-01,8888,1809
2024-02-01,9300,1809
2024-02-01,9268,1809
2024-02-01,918E,1809
2024-02-01,9692,1809
2024-02-01,9800,1809
2024-02-01,980K,1809
2024-02-01,1440,2365
2024-02-01,1560,2365
2024-02-01,1480,2365
2024-02-01,1650,2365
2024-02-01,5850,2365
2024-02-01,5920,2365
2024-02-01,5854,2365
2024-02-01,592A,2365
2024-02-01,7790,2365
2024-02-01,779Z,2365
2024-02-01,585U,2365
2024-02-01,700C,2365
2024-02-01,8150,2365
2024-02-01,8440,2365
2024-02-01,8888,2365
2024-02-01,8560,2365
2024-02-01,9300,2365
2024-02-01,9227,2365
2024-02-01,9101,2365
2024-02-01,9268,2365
2024-02-01,9800,2365
2024-02-01,9600,2365
2024-02-01,9666,2365
2024-02-01,9692,2365
2024-02-01,9A89,2365
2024-02-01,9A9R,2365
2024-02-01,980K,2365
2024-02-01,1440,2465
2024-02-01,1480,2465
2024-02-01,1560,2465
2024-02-01,1650,2465
2024-02-01,5850,2465
2024-02-01,5854,2465
2024-02-01,585U,2465
2024-02-01,700C,2465
2024-02-01,7790,2465
2024-02-01,5920,2465
2024-02-01,592A,2465
2024-02-01,779Z,2465
2024-02-01,8150,2465
2024-02-01,8560,2465
2024-02-01,8440,2465
2024-02-01,8888,2465
2024-02-01,9101,2465
2024-02-01,918E,2465
2024-02-01,9300,2465
2024-02-01,9227,2465
2024-02-01,9268,2465
2024-02-01,9666,2465
2024-02-01,9692,2465
2024-02-01,9800,2465
2024-02-01,9600,2465
2024-02-01,980K,2465
2024-02-01,9A9R,2465
2024-02-01,9A89,2465
2024-02-01,1440,3268
2024-02-01,5854,3268
2024-02-01,7790,3268
2024-02-01,5850,3268
2024-02-01,8150,3268
2024-02-01,585U,3268
2024-02-01,8560,3268
2024-02-01,8888,3268
2024-02-01,9268,3268
2024-02-01,9300,3268
2024-02-01,9800,3268
2024-02-01,980K,3268
2024-02-01,1560,3294
2024-02-01,700C,3294
2024-02-01,5850,3294
2024-02-01,5920,3294
2024-02-01,592A,3294
2024-02-01,779Z,3294
2024-02-01,585U,3294
2024-02-01,7790,3294
2024-02-01,8150,3294
2024-02-01,8560,3294
2024-02-01,918E,3294
2024-02-01,8880,3294
2024-02-01,8888,3294
2024-02-01,9101,3294
2024-02-01,9227,3294
2024-02-01,9268,3294
2024-02-01,9300,3294
2024-02-01,9692,3294
2024-02-01,9800,3294
2024-02-01,9666,3294
2024-02-01,9600,3294
2024-02-01,980K,3294
2024-02-01,9A89,3294
2024-02-01,9A9R,3294
2024-02-01,5850,3313
2024-02-01,5920,3313
2024-02-01,585U,3313
2024-02-01,7790,3313
2024-02-01,779Z,3313
2024-02-01,8150,3313
2024-02-01,8440,3313
2024-02-01,8560,3313
2024-02-01,8888,3313
2024-02-01,9227,3313
2024-02-01,9268,3313
2024-02-01,9300,3313
2024-02-01,9101,3313
2024-02-01,9692,3313
2024-02-01,9600,3313
2024-02-01,9800,3313
2024-02-01,980K,3313
2024-02-01,9A89,3313
2024-02-01,9A9R,3313
