date,broker_id,stock_id
2023-02-01,1440,2453
2023-02-01,1480,2453
2023-02-01,8888,2453
2023-02-01,1650,2453
2023-02-01,8150,2453
2023-02-01,8560,2453
2023-02-01,9268,2453
2023-02-01,9600,2453
2023-02-01,5920,2453
2023-02-01,9300,2453
2023-02-01,5850,2482
2023-02-01,585U,2482
2023-02-01,700C,2482
2023-02-01,779Z,2482
2023-02-01,8880,2482
2023-02-01,8888,2482
2023-02-01,9101,2482
2023-02-01,1440,2482
2023-02-01,1480,2482
2023-02-01,5920,2482
2023-02-01,7790,2482
2023-02-01,8150,2482
2023-02-01,9227,2482
2023-02-01,9268,2482
2023-02-01,9300,2482
2023-02-01,9666,2482
2023-02-01,1650,2482
2023-02-01,5854,2482
2023-02-01,592A,2482
2023-02-01,8440,2482
2023-02-01,8560,2482
2023-02-01,918E,2482
2023-02-01,9692,2482
2023-02-01,9800,2482
2023-02-01,9A9R,2482
2023-02-01,980K,2482
2023-02-01,9A89,2482
2023-02-01,8560,2719
2023-02-01,1440,2739
2023-02-01,7790,2739
2023-02-01,8440,2739
2023-02-01,9268,2739
2023-02-01,8150,2739
2023-02-01,8560,2739
2023-02-01,1480,2739
2023-02-01,1650,2739
2023-02-01,8888,2739
2023-02-01,9227,2739
2023-02-01,1440,2754
2023-02-01,1480,2754
2023-02-01,1650,2754
2023-02-01,5850,2754
2023-02-01,5854,2754
2023-02-01,7790,2754
2023-02-01,8440,2754
2023-02-01,1560,2754
2023-02-01,585U,2754
2023-02-01,592A,2754
2023-02-01,8560,2754
2023-02-01,918E,2754
2023-02-01,9268,2754
2023-02-01,779Z,2754
2023-02-01,8150,2754
2023-02-01,8888,2754
2023-02-01,9101,2754
2023-02-01,9227,2754
2023-02-01,980K,2754
2023-02-01,9A89,2754
2023-02-01,9300,2754
2023-02-01,9666,2754
2023-02-01,9692,2754
2023-02-01,9800,2754
2023-02-01,1480,3058
2023-02-01,8150,3058
2023-02-01,8560,3058
2023-02-01,9227,3058
2023-02-01,9692,3058
2023-02-01,1650,3058
2023-02-01,8888,3058
2023-02-01,9300,3058
2023-02-01,980K,3058
2023-02-01,8888,5701
2023-02-01,1560,6472
2023-02-01,1650,6472
2023-02-01,585U,6472
2023-02-01,7790,6472
2023-02-01,8888,6472
2023-02-01,1440,6472
2023-02-01,5850,6472
2023-02-01,5854,6472
2023-02-01,700C,6472
2023-02-01,8150,6472
2023-02-01,9268,6472
2023-02-01,9300,6472
2023-02-01,9800,6472
2023-02-01,1480,6472
2023-02-01,5920,6472
2023-02-01,779Z,6472
2023-02-01,8440,6472
2023-02-01,8560,6472
2023-02-01,8880,6472
2023-02-01,9101,6472
2023-02-01,918E,6472
2023-02-01,9227,6472
2023-02-01,9666,6472
2023-02-01,9692,6472
2023-02-01,9A9R,6472
2023-02-01,980K,6472
2023-02-01,9A89,6472
2023-02-01,1480,6612
2023-02-01,1650,6612
2023-02-01,5850,6612
2023-02-01,9268,6612
2023-02-01,5854,6612
2023-02-01,592A,6612
2023-02-01,8880,6612
2023-02-01,8888,6612
2023-02-01,700C,6612
2023-02-01,8150,6612
2023-02-01,8440,6612
2023-02-01,8560,6612
