date,broker_id,stock_id
2023-03-01,8560,2429
2023-03-01,5920,2739
2023-03-01,8888,2739
2023-03-01,9600,2739
2023-03-01,1650,2739
2023-03-01,5850,2739
2023-03-01,8560,2739
2023-03-01,9800,2739
2023-03-01,9268,2739
2023-03-01,9101,2739
2023-03-01,585U,2739
2023-03-01,592A,2739
2023-03-01,9A89,2739
2023-03-01,700C,2739
2023-03-01,8150,2739
2023-03-01,8880,2739
2023-03-01,9300,2739
2023-03-01,918E,2739
2023-03-01,9666,2739
2023-03-01,9227,2739
2023-03-01,980K,2739
2023-03-01,9692,2739
2023-03-01,1560,2754
2023-03-01,5920,2754
2023-03-01,8888,2754
2023-03-01,9600,2754
2023-03-01,1650,2754
2023-03-01,1480,2754
2023-03-01,5850,2754
2023-03-01,8560,2754
2023-03-01,8440,2754
2023-03-01,9268,2754
2023-03-01,5854,2754
2023-03-01,9101,2754
2023-03-01,592A,2754
2023-03-01,779Z,2754
2023-03-01,700C,2754
2023-03-01,7790,2754
2023-03-01,8150,2754
2023-03-01,918E,2754
2023-03-01,980K,2754
2023-03-01,9692,2754
2023-03-01,1440,3362
2023-03-01,1560,3362
2023-03-01,5920,3362
2023-03-01,8888,3362
2023-03-01,9600,3362
2023-03-01,1650,3362
2023-03-01,1480,3362
2023-03-01,5850,3362
2023-03-01,8560,3362
2023-03-01,8440,3362
2023-03-01,9800,3362
2023-03-01,9268,3362
2023-03-01,5854,3362
2023-03-01,9101,3362
2023-03-01,585U,3362
2023-03-01,592A,3362
2023-03-01,9A89,3362
2023-03-01,779Z,3362
2023-03-01,700C,3362
2023-03-01,7790,3362
2023-03-01,8150,3362
2023-03-01,8880,3362
2023-03-01,9300,3362
2023-03-01,918E,3362
2023-03-01,9666,3362
2023-03-01,9227,3362
2023-03-01,980K,3362
2023-03-01,9692,3362
2023-03-01,9A9R,3362
2023-03-01,8888,3629
2023-03-01,9800,3629
2023-03-01,1440,4763
2023-03-01,1560,4763
2023-03-01,5920,4763
2023-03-01,8888,4763
2023-03-01,9600,4763
2023-03-01,1650,4763
2023-03-01,1480,4763
2023-03-01,5850,4763
2023-03-01,8560,4763
2023-03-01,8440,4763
2023-03-01,9800,4763
2023-03-01,9268,4763
2023-03-01,5854,4763
2023-03-01,9101,4763
2023-03-01,585U,4763
2023-03-01,592A,4763
2023-03-01,9A89,4763
2023-03-01,779Z,4763
2023-03-01,700C,4763
2023-03-01,7790,4763
2023-03-01,8150,4763
