date,broker_id,stock_id
2023-06-01,1440,1471
2023-06-01,8888,1471
2023-06-01,1650,1471
2023-06-01,8440,1471
2023-06-01,8560,1471
2023-06-01,9268,1471
2023-06-01,700C,1471
2023-06-01,7790,1471
2023-06-01,8150,1471
2023-06-01,9692,1471
2023-06-01,9300,1471
2023-06-01,980K,1471
2023-06-01,9600,1519
2023-06-01,1440,1519
2023-06-01,1560,1519
2023-06-01,5920,1519
2023-06-01,8888,1519
2023-06-01,1650,1519
2023-06-01,8440,1519
2023-06-01,9800,1519
2023-06-01,1480,1519
2023-06-01,5850,1519
2023-06-01,8560,1519
2023-06-01,9268,1519
2023-06-01,5854,1519
2023-06-01,9101,1519
2023-06-01,700C,1519
2023-06-01,7790,1519
2023-06-01,585U,1519
2023-06-01,592A,1519
2023-06-01,8150,1519
2023-06-01,8880,1519
2023-06-01,918E,1519
2023-06-01,779Z,1519
2023-06-01,9227,1519
2023-06-01,9692,1519
2023-06-01,9A89,1519
2023-06-01,9A9R,1519
2023-06-01,9300,1519
2023-06-01,9666,1519
2023-06-01,980K,1519
2023-06-01,1440,2059
2023-06-01,1560,2059
2023-06-01,5920,2059
2023-06-01,8888,2059
2023-06-01,1650,2059
2023-06-01,8440,2059
2023-06-01,9800,2059
2023-06-01,1480,2059
2023-06-01,5850,2059
2023-06-01,8560,2059
2023-06-01,9268,2059
2023-06-01,9101,2059
2023-06-01,7790,2059
2023-06-01,8150,2059
2023-06-01,8880,2059
2023-06-01,779Z,2059
2023-06-01,9300,2059
2023-06-01,980K,2059
2023-06-01,8150,2432
2023-06-01,1440,2468
2023-06-01,1560,2468
2023-06-01,8888,2468
2023-06-01,1650,2468
2023-06-01,8440,2468
2023-06-01,9800,2468
2023-06-01,1480,2468
2023-06-01,8560,2468
2023-06-01,9268,2468
2023-06-01,7790,2468
2023-06-01,585U,2468
2023-06-01,592A,2468
2023-06-01,8150,2468
2023-06-01,779Z,2468
2023-06-01,9227,2468
2023-06-01,9692,2468
2023-06-01,1440,2722
2023-06-01,1560,2722
2023-06-01,5920,2722
2023-06-01,8888,2722
2023-06-01,1650,2722
2023-06-01,8440,2722
2023-06-01,9800,2722
2023-06-01,1480,2722
2023-06-01,5850,2722
2023-06-01,8560,2722
2023-06-01,9268,2722
2023-06-01,5854,2722
2023-06-01,9101,2722
2023-06-01,700C,2722
2023-06-01,7790,2722
2023-06-01,585U,2722
2023-06-01,592A,2722
2023-06-01,8150,2722
2023-06-01,8880,2722
2023-06-01,779Z,2722
2023-06-01,9227,2722
2023-06-01,9692,2722
2023-06-01,9A89,2722
2023-06-01,9A9R,2722
2023-06-01,9300,2722
2023-06-01,9666,2722
2023-06-01,980K,2722
2023-06-01,9600,2734
2023-06-01,1440,2734
2023-06-01,5920,2734
2023-06-01,8888,2734
2023-06-01,1650,2734
