date,broker_id,stock_id
2022-07-01,1440,2305
2022-07-01,8888,2305
2022-07-01,1480,2305
2022-07-01,5850,2305
2022-07-01,8560,2305
2022-07-01,9268,2305
2022-07-01,1650,2305
2022-07-01,8440,2305
2022-07-01,9800,2305
2022-07-01,918E,2305
2022-07-01,9227,2305
2022-07-01,9A89,2305
2022-07-01,980K,2305
2022-07-01,700C,2305
2022-07-01,7790,2305
2022-07-01,8150,2305
2022-07-01,592A,2305
2022-07-01,779Z,2305
2022-07-01,9101,2305
2022-07-01,9300,2305
2022-07-01,9692,2305
2022-07-01,1440,2380
2022-07-01,1560,2380
2022-07-01,8888,2380
2022-07-01,8560,2380
2022-07-01,1650,2380
2022-07-01,8440,2380
2022-07-01,980K,2380
2022-07-01,8150,2380
2022-07-01,9300,2380
2022-07-01,9692,2380
2022-07-01,1440,2388
2022-07-01,1560,2388
2022-07-01,5920,2388
2022-07-01,8888,2388
2022-07-01,1480,2388
2022-07-01,5850,2388
2022-07-01,8560,2388
2022-07-01,9268,2388
2022-07-01,1650,2388
2022-07-01,8440,2388
2022-07-01,9800,2388
2022-07-01,8880,2388
2022-07-01,918E,2388
2022-07-01,5854,2388
2022-07-01,9227,2388
2022-07-01,9A9R,2388
2022-07-01,980K,2388
2022-07-01,700C,2388
2022-07-01,7790,2388
2022-07-01,8150,2388
2022-07-01,585U,2388
2022-07-01,592A,2388
2022-07-01,779Z,2388
2022-07-01,9101,2388
2022-07-01,9A89,2388
2022-07-01,9666,2388
2022-07-01,9300,2388
2022-07-01,9692,2388
2022-07-01,1440,3228
2022-07-01,1560,3228
2022-07-01,5920,3228
2022-07-01,8888,3228
2022-07-01,9600,3228
2022-07-01,1480,3228
2022-07-01,5850,3228
2022-07-01,8560,3228
2022-07-01,9268,3228
2022-07-01,1650,3228
2022-07-01,8440,3228
2022-07-01,9800,3228
2022-07-01,8880,3228
2022-07-01,5854,3228
2022-07-01,9227,3228
2022-07-01,9A9R,3228
2022-07-01,980K,3228
2022-07-01,700C,3228
2022-07-01,7790,3228
2022-07-01,8150,3228
2022-07-01,585U,3228
2022-07-01,779Z,3228
2022-07-01,9101,3228
2022-07-01,9A89,3228
2022-07-01,9666,3228
2022-07-01,9300,3228
2022-07-01,9692,3228
2022-07-01,1440,3362
2022-07-01,1560,3362
2022-07-01,8888,3362
2022-07-01,9600,3362
2022-07-01,1480,3362
2022-07-01,8560,3362
2022-07-01,9268,3362
2022-07-01,1650,3362
2022-07-01,8440,3362
2022-07-01,9800,3362
2022-07-01,8880,3362
2022-07-01,918E,3362
2022-07-01,5854,3362
2022-07-01,980K,3362
2022-07-01,700C,3362
2022-07-01,7790,3362
2022-07-01,8150,3362
2022-07-01,585U,3362
2022-07-01,592A,3362
2022-07-01,779Z,3362
2022-07-01,9666,3362
2022-07-01,9300,3362
2022-07-01,9692,3362
2022-07-01,1440,3675
2022-07-01,5920,3675
2022-07-01,8888,3675
2022-07-01,1480,3675
2022-07-01,5850,3675
2022-07-01,8560,3675
2022-07-01,9268,3675
2022-07-01,1650,3675
2022-07-01,8440,3675
2022-07-01,9800,3675
2022-07-01,8880,3675
