date,broker_id,stock_id
2021-12-01,585U,1236
2021-12-01,9666,1236
2021-12-01,700C,1236
2021-12-01,8150,1236
2021-12-01,8880,1236
2021-12-01,1560,1236
2021-12-01,8888,1236
2021-12-01,5850,1236
2021-12-01,8560,1236
2021-12-01,9268,1236
2021-12-01,9666,2405
2021-12-01,980K,2405
2021-12-01,8150,2405
2021-12-01,9692,2405
2021-12-01,9A9R,2405
2021-12-01,1440,2405
2021-12-01,1560,2405
2021-12-01,8888,2405
2021-12-01,1650,2405
2021-12-01,8440,2405
2021-12-01,8560,2405
2021-12-01,9268,2405
2021-12-01,585U,2406
2021-12-01,592A,2406
2021-12-01,779Z,2406
2021-12-01,9666,2406
2021-12-01,980K,2406
2021-12-01,5854,2406
2021-12-01,9300,2406
2021-12-01,700C,2406
2021-12-01,7790,2406
2021-12-01,8150,2406
2021-12-01,9692,2406
2021-12-01,8880,2406
2021-12-01,918E,2406
2021-12-01,9227,2406
2021-12-01,9A89,2406
2021-12-01,9A9R,2406
2021-12-01,1440,2406
2021-12-01,5920,2406
2021-12-01,8888,2406
2021-12-01,1650,2406
2021-12-01,8440,2406
2021-12-01,9800,2406
2021-12-01,1480,2406
2021-12-01,5850,2406
2021-12-01,8560,2406
2021-12-01,9268,2406
2021-12-01,9692,2939
2021-12-01,9268,2939
2021-12-01,700C,3051
2021-12-01,7790,3051
2021-12-01,8150,3051
2021-12-01,9300,3051
2021-12-01,9692,3051
2021-12-01,9227,3051
2021-12-01,9A89,3051
2021-12-01,1440,3051
2021-12-01,1560,3051
2021-12-01,8888,3051
2021-12-01,1650,3051
2021-12-01,8440,3051
2021-12-01,9800,3051
2021-12-01,1480,3051
2021-12-01,5850,3051
2021-12-01,8560,3051
2021-12-01,9268,3051
2021-12-01,585U,3066
2021-12-01,592A,3066
2021-12-01,9101,3066
2021-12-01,9666,3066
2021-12-01,980K,3066
2021-12-01,7790,3066
2021-12-01,8150,3066
2021-12-01,9300,3066
2021-12-01,918E,3066
2021-12-01,9227,3066
2021-12-01,1560,3066
2021-12-01,8888,3066
2021-12-01,8440,3066
2021-12-01,9800,3066
2021-12-01,5850,3066
2021-12-01,8560,3066
2021-12-01,9268,3066
2021-12-01,585U,3294
2021-12-01,592A,3294
2021-12-01,779Z,3294
2021-12-01,9101,3294
2021-12-01,9666,3294
2021-12-01,980K,3294
2021-12-01,700C,3294
2021-12-01,7790,3294
2021-12-01,8150,3294
2021-12-01,9300,3294
2021-12-01,9692,3294
2021-12-01,9227,3294
2021-12-01,9A89,3294
2021-12-01,1560,3294
2021-12-01,8888,3294
2021-12-01,5850,3294
2021-12-01,8560,3294
2021-12-01,9268,3294
2021-12-01,5850,3308
2021-12-01,585U,3491
2021-12-01,592A,3491
2021-12-01,779Z,3491
2021-12-01,9101,3491
2021-12-01,9666,3491
2021-12-01,980K,3491
