date,broker_id,stock_id
2024-10-01,1650,2929
2024-10-01,700C,2929
2024-10-01,7790,2929
2024-10-01,1440,2929
2024-10-01,1560,2929
2024-10-01,5920,2929
2024-10-01,8440,2929
2024-10-01,8880,2929
2024-10-01,1480,2929
2024-10-01,5850,2929
2024-10-01,5854,2929
2024-10-01,585U,2929
2024-10-01,592A,2929
2024-10-01,8560,2929
2024-10-01,8150,2929
2024-10-01,8888,2929
2024-10-01,918E,2929
2024-10-01,9227,2929
2024-10-01,9268,2929
2024-10-01,9600,2929
2024-10-01,9692,2929
2024-10-01,9101,2929
2024-10-01,9300,2929
2024-10-01,9666,2929
2024-10-01,9800,2929
2024-10-01,980K,2929
2024-10-01,9A89,2929
2024-10-01,1480,3081
2024-10-01,1560,3081
2024-10-01,1440,3081
2024-10-01,1650,3081
2024-10-01,5850,3081
2024-10-01,5920,3081
2024-10-01,592A,3081
2024-10-01,700C,3081
2024-10-01,7790,3081
2024-10-01,779Z,3081
2024-10-01,8440,3081
2024-10-01,5854,3081
2024-10-01,585U,3081
2024-10-01,8150,3081
2024-10-01,8560,3081
2024-10-01,9101,3081
2024-10-01,918E,3081
2024-10-01,9227,3081
2024-10-01,9268,3081
2024-10-01,8880,3081
2024-10-01,9692,3081
2024-10-01,9800,3081
2024-10-01,8888,3081
2024-10-01,9600,3081
2024-10-01,9300,3081
2024-10-01,9666,3081
2024-10-01,980K,3081
2024-10-01,9A89,3081
2024-10-01,9A9R,3081
2024-10-01,1560,3234
2024-10-01,5850,3234
2024-10-01,5920,3234
2024-10-01,1440,3234
2024-10-01,1650,3234
2024-10-01,592A,3234
2024-10-01,8150,3234
2024-10-01,1480,3234
2024-10-01,700C,3234
2024-10-01,7790,3234
2024-10-01,8440,3234
2024-10-01,8560,3234
2024-10-01,8880,3234
2024-10-01,8888,3234
2024-10-01,918E,3234
2024-10-01,9268,3234
2024-10-01,9666,3234
2024-10-01,9227,3234
2024-10-01,9300,3234
2024-10-01,9692,3234
2024-10-01,9800,3234
2024-10-01,980K,3234
2024-10-01,9A9R,3234
2024-10-01,1440,3363
2024-10-01,585U,3363
2024-10-01,5920,3363
2024-10-01,1480,3363
2024-10-01,5850,3363
2024-10-01,592A,3363
2024-10-01,779Z,3363
2024-10-01,1560,3363
2024-10-01,1650,3363
2024-10-01,5854,3363
2024-10-01,700C,3363
2024-10-01,7790,3363
2024-10-01,8440,3363
2024-10-01,8150,3363
2024-10-01,8560,3363
2024-10-01,8888,3363
2024-10-01,918E,3363
2024-10-01,9101,3363
2024-10-01,9268,3363
2024-10-01,9666,3363
2024-10-01,8880,3363
2024-10-01,9227,3363
2024-10-01,9300,3363
2024-10-01,9692,3363
2024-10-01,9A89,3363
2024-10-01,9600,3363
2024-10-01,9800,3363
2024-10-01,980K,3363
2024-10-01,9A9R,3363
2024-10-01,1480,3447
2024-10-01,7790,3447
2024-10-01,1440,3447
2024-10-01,1650,3447
2024-10-01,8440,3447
2024-10-01,9268,3447
2024-10-01,8888,3447
2024-10-01,9300,3447
2024-10-01,9800,3447
2024-10-01,1440,4558
2024-10-01,9268,4558
2024-10-01,1440,4576
2024-10-01,1560,4576
2024-10-01,5854,4576
2024-10-01,5920,4576
2024-10-01,7790,4576
2024-10-01,8150,4576
2024-10-01,1480,4576
2024-10-01,1650,4576
2024-10-01,5850,4576
2024-10-01,585U,4576
2024-10-01,592A,4576
2024-10-01,700C,4576
2024-10-01,779Z,4576
2024-10-01,8440,4576
2024-10-01,8560,4576
2024-10-01,8880,4576
2024-10-01,8888,4576
2024-10-01,9268,4576
2024-10-01,9300,4576
2024-10-01,9227,4576
2024-10-01,9666,4576
2024-10-01,9600,4576
2024-10-01,9692,4576
2024-10-01,9800,4576
2024-10-01,980K,4576
2024-10-01,9A9R,4576
2024-10-01,1480,4956
2024-10-01,1560,4956
2024-10-01,1440,4956
2024-10-01,1650,4956
2024-10-01,5850,4956
2024-10-01,592A,4956
2024-10-01,700C,4956
2024-10-01,8440,4956
2024-10-01,585U,4956
2024-10-01,8150,4956
2024-10-01,8560,4956
2024-10-01,7790,4956
2024-10-01,9101,4956
2024-10-01,9692,4956
2024-10-01,8888,4956
2024-10-01,9268,4956
2024-10-01,9666,4956
2024-10-01,9800,4956
2024-10-01,980K,4956
2024-10-01,9A9R,4956
2024-10-01,1650,4991
2024-10-01,1560,4991
2024-10-01,8440,4991
2024-10-01,7790,4991
2024-10-01,8150,4991
2024-10-01,9268,4991
2024-10-01,8880,4991
2024-10-01,1440,5543
2024-10-01,8560,5543
2024-10-01,8888,5543
2024-10-01,9268,5543
2024-10-01,9800,5543
2024-10-01,1480,5907
2024-10-01,1650,5907
2024-10-01,585U,5907
2024-10-01,592A,5907
2024-10-01,700C,5907
2024-10-01,1440,5907
2024-10-01,5850,5907
2024-10-01,5854,5907
2024-10-01,5920,5907
2024-10-01,7790,5907
2024-10-01,779Z,5907
2024-10-01,8440,5907
2024-10-01,1560,5907
2024-10-01,8150,5907
2024-10-01,918E,5907
2024-10-01,9227,5907
2024-10-01,8560,5907
2024-10-01,8888,5907
2024-10-01,9101,5907
2024-10-01,9268,5907
2024-10-01,9666,5907
2024-10-01,9692,5907
2024-10-01,9800,5907
2024-10-01,980K,5907
2024-10-01,9300,5907
2024-10-01,9600,5907
2024-10-01,9A89,5907
2024-10-01,5854,6144
2024-10-01,8150,6144
2024-10-01,8560,6144
2024-10-01,8888,6144
2024-10-01,9692,6144
2024-10-01,980K,6144
2024-10-01,1650,6151
2024-10-01,585U,6151
2024-10-01,592A,6151
2024-10-01,700C,6151
2024-10-01,1560,6151
2024-10-01,5854,6151
2024-10-01,5920,6151
2024-10-01,779Z,6151
2024-10-01,8440,6151
2024-10-01,1440,6151
2024-10-01,1480,6151
2024-10-01,5850,6151
2024-10-01,7790,6151
2024-10-01,8150,6151
2024-10-01,918E,6151
2024-10-01,9227,6151
2024-10-01,9268,6151
2024-10-01,8560,6151
2024-10-01,8888,6151
2024-10-01,9101,6151
2024-10-01,9666,6151
2024-10-01,9300,6151
2024-10-01,9692,6151
2024-10-01,9800,6151
2024-10-01,980K,6151
2024-10-01,9600,6151
2024-10-01,9A89,6151
2024-10-01,9A9R,6151
2024-10-01,5850,6187
2024-10-01,585U,6187
2024-10-01,1480,6187
2024-10-01,5854,6187
2024-10-01,5920,6187
2024-10-01,7790,6187
2024-10-01,8150,6187
2024-10-01,8440,6187
2024-10-01,1440,6187
2024-10-01,8560,6187
2024-10-01,8888,6187
2024-10-01,9227,6187
2024-10-01,9101,6187
2024-10-01,9300,6187
2024-10-01,9666,6187
2024-10-01,9268,6187
2024-10-01,9692,6187
2024-10-01,980K,6187
2024-10-01,9800,6187
2024-10-01,9A9R,6187
2024-10-01,1440,6246
2024-10-01,1560,6246
2024-10-01,1650,6246
2024-10-01,5850,6246
2024-10-01,5854,6246
2024-10-01,779Z,6246
2024-10-01,592A,6246
2024-10-01,700C,6246
2024-10-01,7790,6246
2024-10-01,8150,6246
2024-10-01,8440,6246
2024-10-01,8560,6246
2024-10-01,9101,6246
2024-10-01,918E,6246
2024-10-01,8880,6246
2024-10-01,9268,6246
2024-10-01,9600,6246
2024-10-01,9692,6246
2024-10-01,8888,6246
2024-10-01,9227,6246
