stock_id,start_date,end_date,SD_close,ED_close,combination,return,RT_%_Rank,remark,RT_rank,start_date2,SD_close2,end_date2,ED_close2,return2
1303,2010-01-04,2010-03-31,29.66,33.37,201001-201004,0.12508429,67.36448371223527,winner,7.0,2010-04-01,33.62,2010-09-30,36.46,0.084473527662106
1314,2010-01-04,2010-03-31,7.15,7.74,201001-201004,0.08251748,60.31095453249642,winner,11.0,2010-04-01,7.77,2010-09-30,12.56,0.6164736164736166
1326,2010-01-04,2010-03-31,35.16,37.92,201001-201004,0.07849829,59.64495503796267,winner,12.0,2010-04-01,38.22,2010-09-30,40.94,0.07116692830978542
1802,2010-01-04,2010-03-31,17.97,23.29,201001-201004,0.29604897,95.69416965968388,winner,1.0,2010-04-01,23.25,2010-09-30,22.71,-0.023225806451612867
2014,2010-01-04,2010-03-31,14.37,12.03,201001-201004,-0.16283925,19.654141055040476,loser,138.0,2010-04-01,11.9,2010-09-30,11.7,-0.01680672268907572
2101,2010-01-04,2010-03-31,26.65,29.08,201001-201004,0.09118199,61.74670633332761,winner,10.0,2010-04-01,29.08,2010-09-30,26.46,-0.09009628610729015
2315,2010-01-04,2010-03-31,15.79,13.77,201001-201004,-0.12792907,25.43892909294925,loser,130.0,2010-04-01,13.86,2010-09-30,14.17,0.022366522366522402
2337,2010-01-04,2010-03-31,25.17,29.37,201001-201004,0.16686532,74.28780529223022,winner,4.0,2010-04-01,30.35,2010-09-30,28.2,-0.07084019769357502
2352,2010-01-04,2010-03-31,12.14,10.45,201001-201004,-0.13920923,23.569751259042437,loser,131.0,2010-04-01,10.68,2010-09-30,12.93,0.2106741573033708
2362,2010-01-04,2010-03-31,28.41,36.47,201001-201004,0.28370292,93.64836862527433,winner,2.0,2010-04-01,37.88,2010-09-30,39.34,0.038542766631467815
2374,2010-01-04,2010-03-31,41.68,35.5,201001-201004,-0.14827255,22.06791468530551,loser,134.0,2010-04-01,36.03,2010-09-30,36.69,0.018318068276436207
2385,2010-01-04,2010-03-31,25.27,27.73,201001-201004,0.09734863,62.768548824718074,winner,9.0,2010-04-01,28.55,2010-09-30,23.8,-0.16637478108581435
2392,2010-01-04,2010-03-31,36.03,30.52,201001-201004,-0.15292812,21.296463903738445,loser,135.0,2010-04-01,31.01,2010-09-30,29.72,-0.041599484037407375
2393,2010-01-04,2010-03-31,52.35,43.93,201001-201004,-0.1608405,19.98534373261963,loser,137.0,2010-04-01,45.66,2010-09-30,40.89,-0.1044678055190538
2475,2010-01-04,2010-03-31,4.37,3.63,201001-201004,-0.16933638,18.577534749809786,loser,139.0,2010-04-01,3.65,2010-09-30,4.51,0.23561643835616436
2618,2010-01-04,2010-03-31,8.13,8.68,201001-201004,0.06765068,57.847452860434515,winner,14.0,2010-04-01,8.74,2010-09-30,15.79,0.8066361556064072
2707,2010-01-04,2010-03-31,118.41,100.12,201001-201004,-0.15446331,21.042075391622003,loser,136.0,2010-04-01,101.7,2010-09-30,164.66,0.6190757128810226
2845,2010-01-04,2010-03-31,4.51,3.87,201001-201004,-0.14190687,23.12273908085876,loser,132.0,2010-04-01,3.91,2010-09-30,5.47,0.39897698209718657
2855,2010-01-04,2010-03-31,8.97,7.38,201001-201004,-0.17725753,17.264961346679783,loser,141.0,2010-04-01,7.56,2010-09-30,7.76,0.02645502645502648
2885,2010-01-04,2010-03-31,10.55,8.61,201001-201004,-0.18388626,16.166548276036004,loser,143.0,2010-04-01,8.77,2010-09-30,9.03,0.029646522234891653
2915,2010-01-04,2010-03-31,37.16,46.89,201001-201004,0.26184069,90.02568989414175,winner,3.0,2010-04-01,50.13,2010-09-30,60.0,0.19688809096349486
3008,2010-01-04,2010-03-31,290.98,334.0,201001-201004,0.14784521,71.13607978386247,winner,5.0,2010-04-01,336.09,2010-09-30,423.09,0.2588592341337142
3035,2010-01-04,2010-03-31,60.17,51.45,201001-201004,-0.14492272,22.62299794506034,loser,133.0,2010-04-01,52.93,2010-09-30,53.99,0.02002645002833936
3514,2010-01-04,2010-03-31,75.03,85.02,201001-201004,0.13314674,68.70047121835061,winner,6.0,2010-04-01,85.02,2010-09-30,73.66,-0.13361561985415196
3532,2010-01-04,2010-03-31,128.6,142.41,201001-201004,0.10738725,64.43199739167224,winner,8.0,2010-04-01,145.97,2010-09-30,91.47,-0.37336438994313903
6005,2010-01-04,2010-03-31,7.83,6.46,201001-201004,-0.17496807,17.64433609700392,loser,140.0,2010-04-01,6.64,2010-09-30,6.1,-0.08132530120481929
6116,2010-01-04,2010-03-31,11.72,9.58,201001-201004,-0.18259386,16.380705294424143,loser,142.0,2010-04-01,9.61,2010-09-30,8.54,-0.11134235171696154
8008,2010-01-04,2010-03-31,25.88,27.79,201001-201004,0.07380216,58.866783265474965,winner,13.0,2010-04-01,27.83,2010-09-30,27.5,-0.011857707509881363
4938,2010-06-25,2010-08-31,16.06,18.51,201006-201009,0.1525529265255294,,winner,1.0,2010-09-01,19.34,2011-02-25,16.16,-0.16442605997931747
2723,2010-11-23,2011-01-28,172.25,158.69,201011-201102,-0.0787227866473149,,winner,1.0,2011-02-08,154.17,2011-07-29,126.14,-0.1818122851397807
1304,2011-01-03,2011-03-31,14.37,18.42,201101-201104,0.2818371607515659,84.67317591587567,winner,7.0,2011-04-01,18.49,2011-09-30,16.36,-0.11519740400216329
1314,2011-01-03,2011-03-31,16.67,21.09,201101-201104,0.2651469706058786,82.48737959288167,winner,9.0,2011-04-01,21.32,2011-09-30,20.94,-0.01782363977485924
1590,2011-01-03,2011-03-31,96.11,129.49,201101-201104,0.3473103735303299,93.24774016572678,winner,3.0,2011-04-01,127.15,2011-09-30,119.78,-0.05796303578450652
1704,2011-01-03,2011-03-31,44.05,59.44,201101-201104,0.3493757094211124,93.51822262017542,winner,2.0,2011-04-01,59.72,2011-09-30,33.59,-0.4375418620227729
1722,2011-01-03,2011-03-31,64.87,48.37,201101-201104,-0.2543548635733005,14.451893536366281,loser,140.0,2011-04-01,49.38,2011-09-30,43.03,-0.1285945727014986
1723,2011-01-03,2011-03-31,66.78,85.58,201101-201104,0.2815214135968852,84.63182474110342,winner,8.0,2011-04-01,86.4,2011-09-30,73.26,-0.15208333333333332
2049,2011-01-03,2011-03-31,82.75,108.79,201101-201104,0.3146827794561934,88.9747346137908,winner,5.0,2011-04-01,111.4,2011-09-30,127.33,0.14299820466786348
2106,2011-01-03,2011-03-31,12.15,14.53,201101-201104,0.1958847736625513,73.41659884804204,winner,14.0,2011-04-01,14.75,2011-09-30,14.96,0.014237288135593279
