combination,remark,count,mean_avg_monthly_return
201001-201101,loser,88,-0.02755880526595803
201001-201101,winner,88,-0.005009775470814779
201001-201101,winner - loser,-,0.022549029795143248
201002-201102,loser,83,-0.035413618165746036
201002-201102,winner,83,-0.009288996467528702
201002-201102,winner - loser,-,0.026124621698217332
201003-201103,loser,88,-0.0649418185198774
201003-201103,winner,88,-0.029010623464459474
201003-201103,winner - loser,-,0.03593119505541793
201004-201104,loser,94,-0.061302132945489536
201004-201104,winner,94,-0.04713841351294485
201004-201104,winner - loser,-,0.014163719432544686
201005-201105,loser,88,-0.05732484322262976
201005-201105,winner,91,-0.0352359552833896
201005-201105,winner - loser,-,0.02208888793924016
201006-201106,loser,88,-0.07480198763178925
201006-201106,winner,89,-0.06265046744725357
201006-201106,winner - loser,-,0.012151520184535677
201007-201107,loser,89,-0.06942798292142505
201007-201107,winner,92,-0.049932158859554904
201007-201107,winner - loser,-,0.019495824061870143
201008-201108,loser,96,-0.04415960435939201
201008-201108,winner,96,-0.04531554877954875
201008-201108,winner - loser,-,-0.0011559444201567418
201009-201109,loser,97,0.01886921347859165
201009-201109,winner,96,-0.0005116813827836011
201009-201109,winner - loser,-,-0.01938089486137525
201010-201110,loser,97,0.018958054254064657
201010-201110,winner,97,0.0173767747958841
201010-201110,winner - loser,-,-0.0015812794581805574
201011-201111,loser,95,-0.00614394053302883
201011-201111,winner,95,-0.000614428164179483
201011-201111,winner - loser,-,0.005529512368849347
201012-201112,loser,99,0.018465098174492794
201012-201112,winner,99,0.011823678572961094
201012-201112,winner - loser,-,-0.0066414196015317
201101-201201,loser,108,0.014994932830411489
201101-201201,winner,108,0.018191758119494868
201101-201201,winner - loser,-,0.003196825289083379
201102-201202,loser,107,-0.02599201293364479
201102-201202,winner,106,0.0025138879068429738
201102-201202,winner - loser,-,0.028505900840487763
201103-201203,loser,105,-0.05511221343926563
201103-201203,winner,105,-0.012010584534511395
201103-201203,winner - loser,-,0.04310162890475423
201104-201204,loser,108,-0.026581539483159347
201104-201204,winner,108,-0.006660055901600094
201104-201204,winner - loser,-,0.019921483581559252
201105-201205,loser,107,-0.03702783791146433
201105-201205,winner,107,-0.01282416924890341
201105-201205,winner - loser,-,0.02420366866256092
201106-201206,loser,107,-0.02060820656378346
201106-201206,winner,106,0.010480346899245145
201106-201206,winner - loser,-,0.031088553463028606
201107-201207,loser,104,-0.012549763882122688
201107-201207,winner,104,0.010941084288232227
201107-201207,winner - loser,-,0.023490848170354912
201108-201208,loser,97,0.005691554421098047
201108-201208,winner,98,0.015010323599940839
201108-201208,winner - loser,-,0.009318769178842792
201109-201209,loser,93,0.0024694575181901384
201109-201209,winner,92,0.011479544272595744
201109-201209,winner - loser,-,0.009010086754405606
201110-201210,loser,94,0.0016889794173952078
201110-201210,winner,93,0.01873741563070768
201110-201210,winner - loser,-,0.017048436213312472
201111-201211,loser,92,0.039401194193757545
201111-201211,winner,91,0.03228500620427734
201111-201211,winner - loser,-,-0.007116187989480202
201112-201212,loser,85,0.029400184331220915
201112-201212,winner,86,0.03281407350392154
201112-201212,winner - loser,-,0.003413889172700628
201201-201301,loser,87,0.009797409367720058
201201-201301,winner,89,0.013024461001489105
201201-201301,winner - loser,-,0.0032270516337690475
201202-201302,loser,99,0.00016355573999415223
201202-201302,winner,99,0.01710888250359009
201202-201302,winner - loser,-,0.016945326763595937
201203-201303,loser,104,-0.01002304355238263
201203-201303,winner,104,0.0017000610703191271
201203-201303,winner - loser,-,0.011723104622701756
201204-201304,loser,96,0.00030783586473007396
201204-201304,winner,98,0.010319996427755983
201204-201304,winner - loser,-,0.01001216056302591
201205-201305,loser,95,0.0022021974162577283
201205-201305,winner,95,0.007723026798732174
201205-201305,winner - loser,-,0.005520829382474446
201206-201306,loser,92,-0.010579278109581041
201206-201306,winner,92,0.00968153247020527
201206-201306,winner - loser,-,0.020260810579786313
201207-201307,loser,94,0.012125748210538159
201207-201307,winner,94,0.014991634737182196
201207-201307,winner - loser,-,0.002865886526644037
201208-201308,loser,96,0.013091071112749805
201208-201308,winner,96,0.00689341711867542
201208-201308,winner - loser,-,-0.006197653994074385
201209-201309,loser,99,0.03132012594171323
201209-201309,winner,100,0.025907331837381094
201209-201309,winner - loser,-,-0.005412794104332139
201210-201310,loser,97,0.02375744679082583
201210-201310,winner,97,0.021921122505985633
201210-201310,winner - loser,-,-0.0018363242848401969
201211-201311,loser,93,0.02223669403276585
201211-201311,winner,92,0.012915235127981525
201211-201311,winner - loser,-,-0.009321458904784325
201212-201312,loser,98,0.033905538083608085
201212-201312,winner,98,0.019412908297175527
201212-201312,winner - loser,-,-0.014492629786432558
201301-201401,loser,101,0.03463997087194879
201301-201401,winner,100,0.017937416630381637
201301-201401,winner - loser,-,-0.016702554241567153
201302-201402,loser,103,0.024345854715716996
201302-201402,winner,102,0.015159714457803716
201302-201402,winner - loser,-,-0.00918614025791328
201303-201403,loser,106,0.007317564705113995
201303-201403,winner,105,-0.00036194316852201805
201303-201403,winner - loser,-,-0.007679507873636014
201304-201404,loser,107,-0.007201188364515865
201304-201404,winner,106,-0.009236334429062146
201304-201404,winner - loser,-,-0.0020351460645462805
201305-201405,loser,108,-0.026433009191028693
201305-201405,winner,109,-0.021332649181884236
201305-201405,winner - loser,-,0.005100360009144458
201306-201406,loser,107,-0.03247247951004336
201306-201406,winner,110,-0.03164106687897016
201306-201406,winner - loser,-,0.0008314126310731973
201307-201407,loser,108,-0.02161604401892868
201307-201407,winner,110,-0.029732626825675585
201307-201407,winner - loser,-,-0.008116582806746906
201308-201408,loser,110,-0.010170578850642773
201308-201408,winner,110,-0.019726076296699625
201308-201408,winner - loser,-,-0.009555497446056853
201309-201409,loser,111,-0.005950376406296964
201309-201409,winner,111,-0.014169163669979836
201309-201409,winner - loser,-,-0.008218787263682872
201310-201410,loser,115,-0.0013786282183051348
201310-201410,winner,114,-0.0016480549909883783
201310-201410,winner - loser,-,-0.00026942677268324347
201311-201411,loser,114,0.012043766638320541
201311-201411,winner,115,0.015450561865196593
201311-201411,winner - loser,-,0.0034067952268760516
201312-201412,loser,117,0.008298081027249554
201312-201412,winner,118,0.007124452602802847
201312-201412,winner - loser,-,-0.0011736284244467073
201401-201501,loser,121,-0.02444681644116272
201401-201501,winner,122,-0.009094599561875019
201401-201501,winner - loser,-,0.015352216879287702
201402-201502,loser,123,-0.04438269976546677
201402-201502,winner,124,-0.028856691430915155
201402-201502,winner - loser,-,0.015526008334551616
201403-201503,loser,126,-0.0583863236260697
201403-201503,winner,126,-0.039833808424771265
201403-201503,winner - loser,-,0.018552515201298435
201404-201504,loser,126,-0.04824422430116128
201404-201504,winner,127,-0.03132154695595226
201404-201504,winner - loser,-,0.016922677345209018
201405-201505,loser,126,-0.03511099393073297
201405-201505,winner,125,-0.016823406477120145
201405-201505,winner - loser,-,0.018287587453612825
201406-201506,loser,127,-0.02473856870394561
201406-201506,winner,126,-0.022028742053145735
201406-201506,winner - loser,-,0.0027098266507998743
201407-201507,loser,130,-0.014571882582390007
201407-201507,winner,129,-0.022019657191907197
201407-201507,winner - loser,-,-0.007447774609517189
201408-201508,loser,128,0.012745857123067469
201408-201508,winner,126,0.01275167081690943
201408-201508,winner - loser,-,5.813693841961662e-06
201409-201509,loser,128,0.03677805864852745
201409-201509,winner,127,0.02039673258666748
201409-201509,winner - loser,-,-0.01638132606185997
201410-201510,loser,125,0.017227411380413525
201410-201510,winner,124,0.007509948613557427
201410-201510,winner - loser,-,-0.009717462766856099
