date,stock_id,close
2020-08-03,1101,32.14
2020-08-04,1101,32.47
2020-08-05,1101,33.22
2020-08-06,1101,33.72
2020-08-07,1101,33.68
2020-08-10,1101,33.32
2020-08-11,1101,33.25
2020-08-12,1101,32.54
2020-08-13,1101,32.7
2020-08-14,1101,34.01
2020-08-17,1101,34.4
2020-08-18,1101,34.92
2020-08-19,1101,35.2
2020-08-20,1101,34.52
2020-08-21,1101,35.12
2020-08-24,1101,34.96
2020-08-25,1101,35.0
2020-08-26,1101,35.0
2020-08-27,1101,34.8
2020-08-28,1101,34.52
2020-08-31,1101,34.05
2020-08-03,1101B,44.33
2020-08-04,1101B,44.33
2020-08-05,1101B,44.41
2020-08-06,1101B,44.33
2020-08-07,1101B,44.08
2020-08-10,1101B,44.33
2020-08-11,1101B,44.24
2020-08-12,1101B,44.29
2020-08-13,1101B,44.37
2020-08-14,1101B,44.37
2020-08-17,1101B,44.37
2020-08-19,1101B,44.45
2020-08-20,1101B,44.37
2020-08-21,1101B,44.45
2020-08-24,1101B,44.45
2020-08-25,1101B,44.37
2020-08-26,1101B,44.45
2020-08-27,1101B,44.45
2020-08-28,1101B,44.29
2020-08-31,1101B,44.54
2020-08-03,1102,31.15
2020-08-04,1102,31.5
2020-08-05,1102,31.82
2020-08-06,1102,31.97
2020-08-07,1102,31.97
2020-08-10,1102,32.09
2020-08-11,1102,31.89
2020-08-12,1102,31.74
2020-08-13,1102,32.01
2020-08-14,1102,32.32
2020-08-17,1102,33.1
2020-08-18,1102,33.72
2020-08-19,1102,33.61
2020-08-20,1102,32.91
2020-08-21,1102,33.8
2020-08-24,1102,33.72
2020-08-25,1102,33.76
2020-08-26,1102,33.37
2020-08-27,1102,33.22
2020-08-28,1102,33.06
2020-08-31,1102,33.1
2020-08-03,1103,13.88
2020-08-04,1103,13.88
2020-08-05,1103,14.1
2020-08-06,1103,14.14
2020-08-07,1103,13.97
2020-08-10,1103,14.01
2020-08-11,1103,13.97
2020-08-12,1103,13.93
2020-08-13,1103,13.88
2020-08-14,1103,14.05
2020-08-17,1103,14.39
2020-08-18,1103,14.35
2020-08-19,1103,14.27
2020-08-20,1103,13.67
2020-08-21,1103,13.88
2020-08-24,1103,13.8
2020-08-25,1103,13.93
2020-08-26,1103,13.88
2020-08-27,1103,13.8
2020-08-28,1103,13.93
2020-08-31,1103,14.27
2020-08-03,1104,12.49
2020-08-04,1104,12.53
2020-08-05,1104,12.68
2020-08-06,1104,12.71
2020-08-07,1104,12.57
2020-08-10,1104,12.64
2020-08-11,1104,12.68
2020-08-12,1104,13.04
2020-08-13,1104,13.3
2020-08-14,1104,13.45
2020-08-17,1104,13.82
2020-08-18,1104,13.89
2020-08-19,1104,13.86
2020-08-20,1104,13.49
2020-08-21,1104,13.63
2020-08-24,1104,13.67
2020-08-25,1104,13.71
2020-08-26,1104,13.71
2020-08-27,1104,14.0
2020-08-28,1104,14.0
2020-08-31,1104,14.33
2020-08-03,1108,7.47
2020-08-04,1108,7.54
2020-08-05,1108,7.72
2020-08-06,1108,7.7
2020-08-07,1108,7.66
2020-08-10,1108,7.84
2020-08-11,1108,7.87
2020-08-12,1108,7.86
2020-08-13,1108,7.87
2020-08-14,1108,8.09
2020-08-17,1108,8.56
2020-08-18,1108,8.48
2020-08-19,1108,8.32
2020-08-20,1108,8.05
2020-08-21,1108,8.17
2020-08-24,1108,8.09
2020-08-25,1108,8.17
2020-08-26,1108,8.25
2020-08-27,1108,8.45
2020-08-28,1108,8.41
2020-08-31,1108,8.73
2020-08-03,1109,12.6
2020-08-04,1109,12.63
2020-08-05,1109,12.67
2020-08-06,1109,12.67
2020-08-07,1109,12.71
2020-08-10,1109,12.67
2020-08-11,1109,12.67
2020-08-12,1109,12.71
2020-08-13,1109,12.74
2020-08-14,1109,13.3
2020-08-17,1109,13.59
2020-08-18,1109,13.59
2020-08-19,1109,13.63
2020-08-20,1109,13.3
2020-08-21,1109,13.52
2020-08-24,1109,13.56
2020-08-25,1109,13.63
2020-08-26,1109,13.56
2020-08-27,1109,13.59
2020-08-28,1109,13.59
2020-08-31,1109,13.67
2020-08-03,1110,15.47
2020-08-04,1110,15.56
2020-08-05,1110,15.56
2020-08-06,1110,15.32
2020-08-07,1110,15.37
2020-08-10,1110,15.66
2020-08-11,1110,15.32
2020-08-12,1110,15.37
2020-08-13,1110,15.37
2020-08-14,1110,15.47
2020-08-17,1110,15.66
