date,stock_id,close
2013-01-02,1101,16.54
2013-01-03,1101,16.47
2013-01-04,1101,16.54
2013-01-07,1101,16.5
2013-01-08,1101,16.33
2013-01-09,1101,16.35
2013-01-10,1101,16.81
2013-01-11,1101,16.81
2013-01-14,1101,16.75
2013-01-15,1101,16.54
2013-01-16,1101,16.52
2013-01-17,1101,16.03
2013-01-18,1101,16.43
2013-01-21,1101,16.47
2013-01-22,1101,16.54
2013-01-23,1101,16.52
2013-01-24,1101,16.54
2013-01-25,1101,16.58
2013-01-28,1101,16.64
2013-01-29,1101,16.79
2013-01-30,1101,16.88
2013-01-31,1101,16.92
2013-02-01,1101,16.98
2013-02-04,1101,17.15
2013-02-05,1101,16.86
2013-02-06,1101,16.6
2013-02-18,1101,16.52
2013-02-19,1101,16.52
2013-02-20,1101,16.22
2013-02-21,1101,15.86
2013-02-22,1101,16.22
2013-02-23,1101,16.31
2013-02-25,1101,16.2
2013-02-26,1101,16.05
2013-02-27,1101,16.14
2013-03-01,1101,16.47
2013-03-04,1101,16.37
2013-03-05,1101,16.37
2013-03-06,1101,16.37
2013-03-07,1101,16.24
2013-03-08,1101,16.52
2013-03-11,1101,16.24
2013-03-12,1101,16.18
2013-03-13,1101,16.33
2013-03-14,1101,15.86
2013-03-15,1101,15.54
2013-03-18,1101,15.35
2013-03-19,1101,15.58
2013-03-20,1101,15.48
2013-03-21,1101,15.48
2013-03-22,1101,15.46
2013-03-25,1101,15.46
2013-03-26,1101,15.63
2013-03-27,1101,15.73
2013-03-28,1101,15.61
2013-03-29,1101,15.9
2013-04-01,1101,15.92
2013-04-02,1101,16.05
2013-04-03,1101,16.28
2013-04-08,1101,15.9
2013-04-09,1101,16.01
2013-04-10,1101,16.01
2013-04-11,1101,16.11
2013-04-12,1101,16.11
2013-04-15,1101,16.28
2013-04-16,1101,16.31
2013-04-17,1101,16.28
2013-04-18,1101,16.14
2013-04-19,1101,16.28
2013-04-22,1101,16.69
2013-04-23,1101,16.43
2013-04-24,1101,16.67
2013-04-25,1101,16.54
2013-04-26,1101,16.5
2013-04-29,1101,16.41
2013-04-30,1101,16.62
2013-05-02,1101,16.33
2013-05-03,1101,16.24
2013-05-06,1101,16.31
2013-05-07,1101,16.28
2013-05-08,1101,16.41
2013-05-09,1101,16.6
2013-05-10,1101,16.62
2013-05-13,1101,16.39
2013-05-14,1101,16.58
2013-05-15,1101,16.73
2013-05-16,1101,16.84
2013-05-17,1101,16.75
2013-05-20,1101,16.64
2013-05-21,1101,16.75
2013-05-22,1101,16.84
2013-05-23,1101,16.69
