,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
0,2016-05-03,2441,752264,27584243,37.0,37.0,36.35,36.35,-0.45,584
1,2016-05-04,2441,652773,23816181,36.55,36.85,36.1,36.4,0.05,539
2,2016-05-05,2441,460462,16618132,36.4,36.6,35.95,36.0,-0.4,376
3,2016-05-06,2441,454425,16493156,36.35,36.45,36.1,36.25,0.25,356
4,2016-05-09,2441,255712,9141826,36.5,36.5,35.3,35.3,-0.95,178
5,2016-05-10,2441,862604,31337184,35.85,36.6,35.4,36.55,1.25,617
6,2016-05-11,2441,299200,10802660,36.8,36.8,35.75,36.05,-0.5,222
7,2016-05-12,2441,223202,8040522,36.45,36.45,35.75,36.05,0.0,188
8,2016-05-13,2441,371300,13327439,36.1,36.1,35.8,35.8,-0.25,238
9,2016-05-16,2441,296754,10667341,35.95,36.15,35.8,35.8,0.0,213
10,2016-05-17,2441,429790,15498090,36.45,36.45,35.75,36.0,0.2,322
11,2016-05-18,2441,417900,14986080,36.35,36.4,35.75,35.9,-0.1,358
12,2016-05-19,2441,214087,7700932,36.2,36.2,35.8,36.05,0.15,197
13,2016-05-20,2441,202365,7306390,36.0,36.25,35.7,36.25,0.2,189
14,2016-05-23,2441,353776,12900215,36.25,36.8,36.0,36.5,0.25,245
15,2016-05-24,2441,223045,8132846,36.75,36.75,36.25,36.4,-0.1,197
16,2016-05-25,2441,1134163,41868016,36.5,37.05,36.5,37.0,0.6,711
17,2016-05-26,2441,2425987,91237409,37.0,38.35,37.0,37.5,0.5,1269
18,2016-05-27,2441,930348,35044729,38.0,38.0,37.35,37.6,0.1,565
19,2016-05-30,2441,692419,25897632,37.8,37.8,37.2,37.35,-0.25,355
20,2016-05-31,2441,836739,31118574,37.3,37.3,37.05,37.1,-0.25,421
21,2016-06-01,2441,632043,23712196,37.75,37.75,37.25,37.3,0.2,446
22,2016-06-02,2441,405372,15180087,37.6,37.65,37.3,37.4,0.1,387
23,2016-06-03,2441,389094,14551796,37.55,37.6,37.15,37.4,0.0,238
24,2016-06-04,2441,106710,3991596,37.35,37.5,37.35,37.35,-0.05,50
25,2016-06-06,2441,343635,12853335,37.3,37.55,37.2,37.5,0.15,242
26,2016-06-07,2441,733242,27698569,37.5,37.9,37.5,37.9,0.4,548
27,2016-06-08,2441,848986,32329318,37.95,38.2,37.9,38.2,0.3,519
28,2016-06-13,2441,683511,25973859,38.3,38.3,37.8,37.8,-0.4,432
29,2016-06-14,2441,228069,8631898,37.8,38.0,37.8,37.9,0.1,161
30,2016-06-15,2441,346432,13138426,37.9,38.0,37.75,37.95,0.05,290
31,2016-06-16,2441,196475,7441936,38.0,38.1,37.75,37.75,-0.2,138
32,2016-06-17,2441,411443,15455328,37.75,37.8,37.4,37.4,-0.35,271
33,2016-06-20,2441,340844,12892548,37.4,38.1,37.4,38.0,0.6,321
34,2016-06-21,2441,435454,16548504,38.0,38.05,37.8,38.05,0.05,300
35,2016-06-22,2441,631549,24022012,38.05,38.2,37.85,38.2,0.15,381
36,2016-06-23,2441,361847,13807006,38.2,38.25,38.0,38.15,-0.05,316
37,2016-06-24,2441,888910,34294046,37.85,38.15,37.2,37.25,-0.9,340
38,2016-06-27,2441,433927,16274513,36.7,37.9,36.7,37.75,0.5,394
39,2016-06-28,2441,352659,13334442,37.75,38.0,37.55,37.95,0.2,292
40,2016-06-29,2441,306358,11594010,37.95,38.0,37.55,37.8,-0.15,209
41,2016-06-30,2441,251057,9489089,37.95,37.95,37.6,37.8,0.0,182
42,2016-07-01,2441,382627,14524430,37.75,38.05,37.75,38.0,0.2,323
43,2016-07-04,2441,353361,13419762,38.0,38.1,37.8,38.0,0.0,200
44,2016-07-05,2441,177875,6715189,38.0,38.0,37.65,37.65,-0.35,137
45,2016-07-06,2441,469174,17530120,37.5,37.6,37.15,37.15,-0.5,340
46,2016-07-07,2441,269178,10133497,37.5,37.9,37.5,37.55,0.4,231
47,2016-07-11,2441,308665,11637452,37.8,37.9,37.5,37.8,0.25,245
48,2016-07-12,2441,611850,23182662,37.9,38.0,37.75,37.9,0.1,465
49,2016-07-13,2441,288529,10936713,38.0,38.0,37.8,37.9,0.0,235
50,2016-07-14,2441,392600,14881287,37.9,38.0,37.85,38.0,0.1,240
51,2016-07-15,2441,486106,18446386,38.0,38.0,37.85,37.95,-0.05,326
52,2016-07-18,2441,437135,16597200,37.95,38.05,37.85,38.0,0.05,311
53,2016-07-19,2441,736068,27921975,38.1,38.1,37.85,37.95,-0.05,591
54,2016-07-20,2441,678690,25765164,38.0,38.0,37.9,37.95,0.0,466
55,2016-07-21,2441,1359605,52288004,38.0,38.9,38.0,38.35,0.4,896
56,2016-07-22,2441,527271,20302016,38.35,38.6,38.35,38.55,0.2,395
57,2016-07-25,2441,532614,20455647,38.85,38.85,38.2,38.5,-0.05,367
58,2016-07-26,2441,586674,22488294,38.5,38.5,38.25,38.45,-0.05,351
59,2016-07-27,2441,751341,28947856,38.6,38.65,38.3,38.6,0.15,419
60,2016-07-28,2441,884250,34387396,38.65,39.0,38.55,39.0,0.4,510
61,2016-07-29,2441,585079,22922766,39.0,39.35,39.0,39.2,0.2,465
62,2016-08-01,2441,807741,32014940,39.1,39.85,39.1,39.8,0.6,607
63,2016-08-02,2441,1040033,41806270,40.0,40.35,40.0,40.2,0.4,639
64,2016-08-03,2441,603104,24139793,39.75,40.2,39.7,40.0,-0.2,445
65,2016-08-04,2441,437666,17548540,40.1,40.3,39.95,40.05,0.05,355
66,2016-08-05,2441,662794,26788764,40.2,40.65,40.2,40.4,0.35,390
67,2016-08-08,2441,364009,14767957,40.8,40.85,40.45,40.6,0.2,290
