date,stock_id,market_value
2024-01-02,2881C,18299817000.0
2024-01-03,2881C,18266484000.0
2024-01-04,2881C,18266484000.0
2024-01-05,2881C,18299817000.0
2024-01-08,2881C,18266484000.0
2024-01-09,2881C,18233151000.0
2024-01-10,2881C,18233151000.0
2024-01-11,2881C,18266484000.0
2024-01-12,2881C,18233151000.0
2024-01-15,2881C,18266484000.0
2024-01-16,2881C,18266484000.0
2024-01-17,2881C,18233151000.0
2024-01-18,2881C,18233151000.0
2024-01-19,2881C,18233151000.0
2024-01-22,2881C,18233151000.0
2024-01-23,2881C,18266484000.0
2024-01-24,2881C,18266484000.0
2024-01-25,2881C,18266484000.0
2024-01-26,2881C,18266484000.0
2024-01-29,2881C,18299817000.0
2024-01-30,2881C,18266484000.0
2024-01-31,2881C,18233151000.0
2024-02-01,2881C,18266484000.0
2024-02-02,2881C,18266484000.0
2024-02-05,2881C,18299817000.0
2024-02-15,2881C,18299817000.0
2024-02-16,2881C,18333150000.0
2024-02-19,2881C,18299817000.0
2024-02-20,2881C,18299817000.0
2024-02-21,2881C,18266484000.0
2024-02-22,2881C,18233151000.0
2024-02-23,2881C,18233151000.0
2024-02-26,2881C,18233151000.0
2024-02-27,2881C,18233151000.0
2024-02-29,2881C,18199818000.0
2024-03-01,2881C,18233151000.0
2024-03-04,2881C,18266484000.0
2024-03-05,2881C,18233151000.0
2024-03-06,2881C,18233151000.0
2024-03-07,2881C,18199818000.0
2024-03-08,2881C,18199818000.0
2024-03-11,2881C,18199818000.0
2024-03-12,2881C,18233151000.0
2024-03-13,2881C,18199818000.0
2024-03-14,2881C,18199818000.0
2024-03-15,2881C,18233151000.0
2024-03-18,2881C,18199818000.0
2024-03-19,2881C,18233151000.0
2024-03-20,2881C,18199818000.0
2024-03-21,2881C,18199818000.0
2024-03-22,2881C,18099819000.0
2024-03-25,2881C,18199818000.0
2024-03-26,2881C,18166485000.0
2024-03-27,2881C,18166485000.0
2024-03-28,2881C,18166485000.0
2024-03-29,2881C,18266484000.0
2024-04-01,2881C,18266484000.0
2024-04-02,2881C,18233151000.0
2024-04-03,2881C,18233151000.0
2024-04-08,2881C,18266484000.0
2024-04-09,2881C,18233151000.0
2024-04-10,2881C,18266484000.0
